id,source,target,n2m
41,"Всю классику я и моя умная блоха знаем наизусть: сюжет, биография автора со всеми подробностями, дата выхода бумажного полена.","Wszystką klasykę znamy na pamięć: fabułę, biografię autora ze wszystkimi szczegółami, datę wydania papierowego egzemplarza.",1-1
42,"Это необходимо знать каждому повару, даже если он вообще не умеет читать книги.","Takie knowledge jest potrzebne każdemu kucharzowi, nawet jeśli nie umie czytać książek.",1-1
43,"А таких людей у нас, к сожалению, все больше.","I tych ludzi u nas, niestety, coraz więcej.",1-1
44,"Хотя, безусловно, чтобы хорошо прочесть книгу, повару необязательно ее прочесть.","Choć, bezsprzecznie, aby dobrze przeczytać książkę, kucharowi nie jest konieczne jej przeczytanie.",1-1
45,Парадокс XXI века.,Paradoks XXI wieku.,1-1
46,"""O tempora, o mores!"" как говаривал мой покойный профессор-отец.","""O tempora, o mores!"" jak powiedział mój zmarły profesor-ojciec.",1-1
47,"А я мальчиком думал, что он говорит о ""темпуре"", которую готовили в одной японской харчевне на соседней улице.","Myślałem, że mówi o ""tempurze"", którą serwowali w jednym japońskim restauracji na sąsiedniej ulicy.",1-1
48,Во мне уже тогда проснулась душа повара.,Wówczas już w nim przyszła dusza kucharza.,1-1
49,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book'n'grill появился на свет.","Od tamtej pory, jak ludzkość przestała drukować książki i na zawsze uczyniła najlepsze z nich muzealnymi eksponatami, book'n'grill pojawił się na świecie.",1-1
50,Люди всегда тянутся к запретному плоду.,Ludzie zawsze ciągle się do zakazanego owocu.,1-1
51,"Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах.","Dziewięćdziesiąt procentów wydrukowanych przez ludzkość książek zostało sprzedanych na złom lub просто wrzuconych na śmietniki, aby nie zajmować miejsca w mieszkaniach.",1-1
52,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","I oto dziesięć pozostałych, rozproszonych w muzeach i bibliotekach, zainspirowały najlepszą część ludzkości na niesamowitą pasję.",1-1
53,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.","Pierwszy stek został smażony dwanaście lat temu w Londynie na ogniu pierwszego wydania ""Pomników po Finneганie"", skradzionego z Muzeum Brytyjskiego.",1-1
54,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Jego przygotowali i zjeli czterej wielcy mężowie: psycholog, floretysta, broker giełdowy i kontrafagotysta.",1-1
55,Так родился book'n'grill.,Tak narodził się book'n'grill.,1-1
56,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","Ta sytuacja zapoczątkowała wielką pasję, która w tych szybko upływających latach została wielką tradycją.",1-1
57,10 000 фунтов за вечер неплохой навар.,10 000 funtów za wieczer nieładowany na twardo.,1-1
58,Мой прайс уже обогнал стоимость книги.,Mój przysięgł już wyższy niż cena książki.,1-1
59,Это знак качества.,Ten znak oznacza jakość.,1-1
60,"А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения.","Kiedy cena rośnie, razem z nią rosnie również uczucie głębokiego zadowolenia.",1-1
61,"Статус, статус book'n'grill chef.","Stan, stan książek i grilla chef.",1-1
62,"В общем, я доволен.","W ogóle, jestem zadowolony.",1-1
63,"И профессией, и судьбой.","I profesją, i losem.",1-1
64,Хотя не все в моей жизни было гладко.,Chociaż nie wszystko w moim życiu było gładko.,1-1
65,Но шрамы для нашего брата book'n'griller привычное дело.,"Nie ma problemu, dla naszego brata book'n'griller to rutynowe sprawstwo.",1-1
66,Все прошло хорошо.,Wszystko poszło dobrze.,1-1
67,"Книга прочитана идеально не быстро и не медленно, минимум дыма.","Książka przeczytana idealnie nie szybko i nie powoli, minimum dymu.",1-1
68,Классика.,Klasyka.,1-1
69,Я был в форме.,Byłem w formie.,1-1
70,"Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь одна из важнейших составляющих нашей профессии.","Umiejętność piekara liścić gorzace strony, aby utrzymać równomierny ogień, jest jednym z ważniejszych elementów naszej profesji.",1-1
71,"Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде ""эскалибур"".","Wywracamy ich specjalną metalową płytką w kształcie miecza, zwaną w naszym świecie ""Eskalibur"".",1-1
72,"У каждого повара эскалибур свой, сделанный на заказ.","Każdemu kucharowi jego własny eksliber, wykonany na zamówienie.",1-1
73,"После последнего обыска в Пало-Альто я пользуюсь новым титановым, с костяной ручкой.",Po ostatnim обыску w Palo Alto я używam nowego tytanowego z kościaną rękojeścią.,1-1
74,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла.","Ryzyko rosnie, gdy panie i dama siedzą wokół komina i u kucharza nie ma tyłu.",1-1
75,"Так на то я и шеф-гастролер, а не рядовой book'n'griller.","Tak, na to ja i szef-gastroler, a nie ряовой book'n'griller.",1-1
76,"Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем.","Kiedy jarownia jest otoczona ze wszystkich stron klientami z pustymi talerzami, przypominaję tamtego legendarnego fokusnika, który kiedyś chodził po miastach Europy, porażając publiczność prostym fokusem ze wbiciem palca w gwóźdź.",1-1
77,"Элементарный трюк, целиком зависящий от угла зрения простаков.","Elementarny trick, w całości zależący od kąta widzenia prostaków.",1-1
78,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Ale jednego dnia, gdy prostacy podwyszyli alkohol, złapali ""włochatego"" na placu, krzykliwie domagając się eksperymentu.",1-1
79,Гвоздь ему выдали.,Gwoźd jego wydali.,1-1
80,Его обступили со всех сторон.,Jego otoczyli z wszystkich stron.,1-1
81,И пришлось чародею по-настоящему проткнуть себе палец.,I musiałem się prawdziwie przebić palcem.,1-1
82,А гримасу боли народ принял за улыбку.,A grimace of pain was taken by the people for a smile.,1-1
83,Вот тогда он и получил настоящее признание.,Oto wtedy on otrzymał prawdziwe uznanie.,1-1
84,"Но нам, увы, и протыкать нечего.","Niestety, nam nie ma coś do przebijania.",1-1
85,Вся моя необычная профессия держится только на чистом мастерстве.,Cała moja niezwykła profesja opiera się tylko na czystym rzemiosle.,1-1
86,"Хотя только book'n'griller знает, сколько в его работе подводных камней.","Choć tylko book'n'griller wie, ile w jego pracy podwodnych kamieni.",1-1
87,Это наша внутренняя кухня.,To jest nasza kuchnia wewnętrzna.,1-1
88,"Романы, как известно, печатались на разной бумаге.","Romanse, jak się zna, drukowały na różnej papierze.",1-1
89,И гореть она может по-разному.,Ona może płonąć na różne sposoby.,1-1
90,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Możliwe są zarówno zgnilenie, jak i wybuchy, ze subsequentnym unoszeniem liści i przylizaniem się do mięsa lub kręceniem nad głowami klientów.",1-1
91,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.","W naszych piekarniach są specjalne puszki powietrza, które mogą zatrzymać parowanie palącej się i odgarywającej papieru.",1-1
92,Но ими пользуются в основном начинающие.,Ale oneć utilisant principalement les débutants.,1-1
93,Настоящий мастер должен работать руками и головой.,Prawdziwy mistrz powinien pracować rękami i głową.,1-1
94,"Эти насосы умаляют не только пламя, но и зрелище.","Te pompy nie tylko gaszą ogień, ale także widowisko.",1-1
95,Вместе с воздухом они отсасывают презентабельность.,Wraz z powietrzem odsysają prezentatywność.,1-1
96,А книга должна быть яркой: пылать и поражать.,Książka powinna być jasna: świecić i porażać.,1-1
97,Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью.,Doświadczony mistrz powinien wyliczyć cały proces jak partię szachową i zimnoкровnie balansować nad przepaścią.,1-1
98,"Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы.","Przechodzie, kapitał, korespondent, karton, marleowe klapany, pękowy sznur, założki, kazeiny klej, suszone kwiatki, książkowe wszy, chwosty lub tarakany w korze wszystko to ukryte zagrożenia.",1-1
99,Их необходимо учитывать.,Należy je uwzględniać.,1-1
100,"Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века.","Jeden raz u jednego kucharza wybuchła mikropłynka, włożona w korze w połowie XX wieku.",1-1
101,"У другого были проблемы с антроподермическим переплетом ""120 дней Содома"".","U drugiego były problemy z antropodercystycznym przepletem ""120 dni Sodomy"".",1-1
102,"Все, все возможно.","Wszystko, wszystko możliwe.",1-1
103,"Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.","Najmniejsza nieuwaga, niepewność lub samozaufanie i katastrofa jest nieunikniona.",1-1
104,Моя профессия сопряжена с риском.,Moja profesja związana jest z ryzykiem.,1-1
105,"В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове.","W najlepszym przypadku, to strata pieniędzy, wino w twarz, ciosy drogimi przedmiotami w głowę.",1-1
106,"В худшем мягкая, а зачастую и твердая пуля.","W najgorszym przypadku miękka, a często także twarda kula.",1-1
107,Теперь уголовники все чаще заказывают букинистические пиры.,Teraz złodzieje coraz częściej zlecają bibliofilskie pięty.,1-1
108,А после войны Европа кишит оружием.,Europa jest uzbrojona po wojnie.,1-1
109,Сегодняшний немец эхо золотой довоенной эпохи.,Dzisiejszy Niemiec echo złotej epoki przedwojennej.,1-1
