id,source,target,n2m
34,"Strčila jsem si je v šatně za skříňky a říkala si, že nepůjdu na oběd a vyndám je, až budu v šatně sama.","Schowałem je za szafkami w szatni i powiedziałem sobie, że nie pójdę na lunch i nie wyjmę ich, kiedy będę sam w szatni.",1-1
35,"Jenže potom mě v matice napadlo, že třeba bude uklízečka umývat podlahy a všimne si, že tam jsou za skříňkou nějaký desky, a někam to odnese nebo vyhodí.","Ale wtedy w matrixie przyszło mi do głowy, że może sprzątaczka umyje podłogi i zauważy, że za szafką są jakieś deski, a ona to gdzieś zabierze albo wyrzuci.",1-1
36,"Celou matiku mě polívalo strašný horko, jak jsem se bála, že se to stane.","Ogarnął mnie straszliwy upał, tak jak się obawiałem.",1-1
37,"A nadávala jsem si, že jsem pitomá.",I przeklinałam siebie za bycie głupią.,1-1
38,"Radši jsem zhasla lampičku a v duchu si pořád představovala, jak si můj obrázek dlouho prohlížel a pochválil mě před celou třídou.","Wolałam zgasić lampę i wyobrażałam sobie, jak długo patrzył na moje zdjęcie i chwalił mnie przed całą klasą.",1-1
39,"A napadlo mě, že třeba jsem pro něj výjimečná, jiná než ostatní holky.","I przyszło mi do głowy, że może jestem dla niego wyjątkowa, inna niż inne dziewczyny.",1-1
40,"Zachumlala jsem se do peřiny a snila o tom, jak mu ukážu svoje obrázky a jemu se budou líbit.","Wtuliłam się w kołdrę i marzyłam o tym, żeby pokazać mu moje zdjęcia i żeby je polubił.",1-1
41,"A pak spolu začneme kamarádit, i když on je o hodně starší, a budeme si povídat o různejch věcech, hlavně o kreslení, a ostatní holky mně budou závidět.","I wtedy zaprzyjaźnimy się, mimo że jest dużo starszy, i będziemy rozmawiać o różnych rzeczach, głównie o rysowaniu, a inne dziewczyny będą mi zazdrościć.",1-1
42,"""Já ho asi miluju.","""Chyba go kocham.",1-1
43,"A on mě určitě taky,"" mlela pořád dokola, až jsem jí taky chtěla něco říct.","I on zdecydowanie ja też kontynuowała zgrzytanie, aż też chciałem jej coś powiedzieć.",1-1
44,"Napadlo mě, že se jí pochlubím, že se Frodovi líbily moje obrázky, jenže pak mi to přišlo pitomý.","Pomyślałam, żeby się jej nie pochwalić, że Frodo lubi moje zdjęcia, ale potem pomyślałam, że to głupie.",1-1
45,"Taky proto, že by to určitě vykecala mamce, a mamka by řekla, že je to pitomost.","Również dlatego, że moja mama na pewno by o tym mówiła, a moja mama powiedziałaby, że to głupie.",1-1
46,"""Je to fakt dobrý,"" řekl mi Frodo, když se na můj výkres koukal.","Jest naprawdę dobry powiedział mi Frodo, patrząc na mój rysunek.",1-1
47,"A skoro to vypadalo, že je z toho obrázku překvapenej.","I prawie wyglądało na to, że była zaskoczona tym zdjęciem.",1-1
48,"Pak se ptal, jestli maluju i doma, tak jsem odpověděla, že jo.","Potem zapytał, czy w domu też maluję, więc odpowiedziałam, że tak.",1-1
49,"Nejradši bych mu řekla i to, že chci být malířkou, ale mamka pořád opakuje, že je to blbost, že člověk musí dělat něco pořádnýho, jako třeba ona dělá knihovnici v knihovně, tak jsem raději mlčela, aby si nemyslel, že mám blbý nápady.","Chciałabym mu też powiedzieć, że chcę być malarką, ale mama ciągle powtarza, że to głupie, że trzeba robić coś porządnego, jak ona pracuje jako bibliotekarka w bibliotece, więc wolałam milczeć, żeby nie pomyślałabym, że mam głupie pomysły.",1-1
50,"Chvíli na výkres ještě koukal a otáčel ho ze všech stran a pak šel dál a koukal na obrázek Lindy, která nakreslila takový docela pěkný jabko.","Patrzył przez chwilę na rysunek i odwrócił go, a potem poszedł dalej i spojrzał na zdjęcie Lindy, która narysowała takie ładne jabłko.",1-1
