id,source,target,n2m
16,"Er stellte sich vor, wie der Tod vorsichtig anklopfte, die Tür nur einen Spalt öffnete und ""Darf ich""? fragte, was Bauer Häubel natürlich bejahen würde.","He pictured death carefully rapping on the door, opening it just a slit, and asking ""May I?"" which farmer Häubel would of course answer with a yes.",1-1
17,"""Selbstverständlich"", würde Bauer Häubel sagen, ""treten Sie doch ein"", und der Tod würde eintreten.","""Of course,"" Bauer Häubel would say, ""just step inside,"" and death would ensue.",1-1
18,"Er würde sich an Bauer Häubels Bett stellen und fragen: ""Passt es Ihnen jetzt?","He would stand at Farmer Häubel's bed and ask: ""Is it comfortable for you now?",1-1
19,"Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen"".","""I can also come by at a later time.",1-1
20,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Farmer Häubel would straighten up and say, ""No, no, it fits me very well,"" ""Let's not put it off again, who knows when you'll be able to set it up again,"" and Death would sit down on the already prepared chair at the head of the table.",1-2
21,"Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","He would apologize in advance for the coldness of his hands, which, Bauer Häubel knew, would not affect him at all, and then place a hand on Bauer Häubel's eyes.",1-1
22,"Die Leute im Dorf waren beunruhigt, man sah es ihnen an, auch wenn sie größtenteils versuchten, sich nichts anmerken zu lassen.","The villagers were uneasy, it was plain to see, even though they mostly tried to hide it.",1-1
23,"Heute Morgen, wenige Stunden nach Selmas Traum, bewegten sich die Leute im Dorf, als habe sich auf allen Wegen Blitzeis gebildet, nicht nur draußen, sondern auch in den Häusern, Blitzeis in den Küchen und Wohnzimmern.","This morning, just a few hours after Selma's dream, the villagers moved about as if lightning had formed on all paths, not only outside, but also inside the houses, lightning in the kitchens and living rooms.",1-1
24,"Sie bewegten sich, als seien ihnen die eigenen Körper ganz fremd, als seien all ihre Gelenke entzündet und auch die Gegenstände, mit denen sie hantierten, hochentzündlich.","They moved as if their own bodies were completely foreign to them, as if all their joints were inflamed and even the objects they handled were highly flammable.",1-1
25,"Den ganzen Tag lang beargwöhnten sie ihr Leben und, soweit möglich, das aller anderen.","They spent the whole day grumbling about their own lives and, as far as possible, those of others.",1-1
26,"Immer wieder schauten sie hinter sich, um zu überprüfen, ob da jemand angesprungen käme mit Mordlust, jemand, der den Verstand verloren und deshalb nichts Nennenswertes mehr zu verlieren hatte, und sie schauten rasch wieder nach vorne, weil jemand ohne Verstand schließlich auch frontal angreifen konnte.","They kept looking back to check if someone was creeping up on them with murderous intent, someone who had lost their mind and therefore had nothing left to lose, and they quickly looked back to the front again because someone without a mind could also attack head-on.",1-1
27,"Sie schauten nach oben, um herabfallende Dachziegel, Äste oder schwere Lampenschirme auszuschließen.","They looked up to rule out falling roof tiles, branches, or heavy lampshades.",1-1
28,"Sie mieden alle Tiere, weil es aus denen, glaubten sie, schneller herausbrechen konnte als aus Menschen.",They feared all animals because they believed they could break out of them more quickly than out of humans.,1-1
29,"Sie machten einen Bogen um die gutartigen Kühe, die heute womöglich austreten würden, sie mieden die Hunde, auch die ganz alten, die kaum noch stehen konnten, ihnen aber heute vielleicht trotzdem an die Gurgel gehen würden.","They made a detour around the docile cows that might possibly calve today, avoiding the dogs as well, even the very old ones that could barely stand, but might still go for their throats today.",1-1
30,"An solchen Tagen war alles möglich, da konnten einem auch vergreiste Dackel die Kehle durchbeißen, viel abwegiger als ein Okapi war das schließlich nicht.","On days like these, anything was possible. Even a mangy dachshund could bite through a person's throat, and that was far more outlandish than an okapi.",1-2
31,Bis auf Selmas Schwägerin Elsbeth waren die Leute im Dorf meistens nicht abergläubisch.,"Except for Selma's sister-in-law Elsbeth, the people in the village were not superstitious.",1-1
32,"Sie machten unbekümmert all das, was man bei Aberglauben nicht machen darf:",They did nonchalantly all the things that one must not do when superstitious:.,1-1
33,"Sie saßen gelassen unter Wanduhren, obwohl man bei Aberglauben daran sterben kann, sie schliefen mit dem Kopf zur Tür hin, obwohl das bei Aberglauben bedeutet, dass man durch genau die Tür bald mit den Füßen zuerst hinausgetragen wird.","They sat calmly under the clocks, even though superstition dictates that one can die from doing so, with their heads towards the door, even though superstition says that means they'll be carried out feet-first through that very door soon.",1-1
34,"Sie hängten zwischen Weihnachten und Neujahr Wäsche auf, was, wie Elsbeth warnte, bei Aberglauben einem Suizid oder einer Beihilfe zum Mord gleichkommt.","They hung out laundry between Christmas and New Year's, which, as Elsbeth warned, is considered a superstition akin to suicide or murder.",1-1
35,"Sie erschraken nicht, wenn nachts das Käuzchen rief, wenn ein Pferd im Stall stark schwitzte, wenn ein Hund nachts jaulte, mit gesenktem Kopf.","They did not shudder when the owl cried at night, when a horse sweated profusely in the stable, when a dog howled with its head lowered.",1-1
36,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht.","The train ride lasted fifteen minutes, there was no stop.",1-1
37,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Since our first train ride, we always played the same game: We stood with our backs to the windows opposite the train doors, Martin closed his eyes, and I looked out the window of the door behind him.",1-1
38,"In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen.","In the first class, I listed to Martin what I saw during the trip, and Martin tried to memorize everything.",1-1
39,"Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren.","That worked out very well, so that in the second school year, I didn't have to list anything else, and Martin, with his back to the window and his eyes closed, could almost recite everything that I saw through the barred window: ""Wire factory,"" he said, exactly at the moment when we passed by the wire factory.",1-1
40,"""Jetzt Feld. Weide.",Now field. Meadow.,1-2
41,Das Gehöft vom verrückten Hassel.,The farm of the crazy Hassel.,1-1
42,Wiese. Wald.,Meadow Forest Forest.,2-1
43,Wald. Hochsitz eins.,High seat one.,1-1
44,Feld. Wald. Wiese.,Field. Forest. Meadow.,1-3
45,"Weide, Weide.","Meadow, meadow.",1-1
46,Reifenfabrik. Dorf. Weide.,Tire factory Village. Meadow.,2-2
47,Feld. Hochsitz zwei.,Field. High seat two.,1-2
48,Waldstück.,Wooded area or forest patch Farm.,1-1
49,"Hof. Feld. Wald. Hochsitz drei. Dorf.""",Field. Forest. High seat three. Village.,1-4
50,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","""What else could it have been,"" said Selma, and that you couldn't possibly mistake an okapi for any other animal.",1-1
51,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""But,"" I said, ""it could have been a grown-up ox, a misassembled giraffe, a whim of nature, and the stripes and the reddish-brown color, you couldn't make out all of that exactly in the dark, everything was pretty blurry.",1-1
52,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".",""" ""That's nonsense,"" said Selma, rubbing her forehead, ""that's unfortunately nonsense, Luise.",1-1
53,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","She placed a slice of cheese on the bread, folded it together, and put it in my butter bread box.",1-1
54,"""Weißt du, wann genau du das geträumt hast""?",Do you know exactly when you dreamed that?,1-1
55,"""Gegen drei Uhr"", sagte Selma.","""At three o'clock,"" said Selma.",1-1
56,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","She was startled, after the picture of the okapi had retreated, sitting upright in bed, she woke up and stared at her nightgown, in which she had just stood on the Uhlheck in her dream, and then at the alarm clock.",1-1
57,Drei Uhr.,Three o'clock.,1-1
58,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""We should probably not take this too seriously,"" said Selma, but she said it like a TV commissioner who doesn't take an anonymous letter too seriously.",1-1
59,"""Was ist denn?"", fragte ich.","""What's up?"", I asked.",1-1
60,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing,"" Selma whistled, opened the refrigerator, fetched a package of sliced cheese and a liver sausage, and swung both through the air.",1-1
62,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Little mouse,"" she whistled after it, and the flute and the mouse were now really alarming.",1-1
63,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Cheese, please,"" I said, ""what do you have?"".",1-1
64,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Nothing,"" Selma said, ""I didn't say anything.",1-1
65,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","She spread butter on a slice of bread, and as it was still slippery, she pushed the cheese off the cutting board with her wrist.",1-1
66,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.",Selma held still and gazed down at the cheese packaging as if it were something precious that had shattered into a thousand pieces.,1-1
67,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamed of an okapi three times in her life, and each time someone had died afterwards, which is why we were convinced that the dream of an okapi and death were inevitably connected.",1-1
68,Unser Verstand funktioniert so.,Our understanding works that way.,1-1
69,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.",He can ensure that the most disparate things belong together in no time.,1-1
70,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Coffee cans and shoelaces, for example, or deposit bottles and fir trees.",1-1
71,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","When I was sleeping with Selma, she would tell me stories with happy endings at bedtime.",1-1
72,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was younger, I would always hold onto my mother's wrist and place my thumb on her pulse, imagining that the whole world was beating in rhythm with her heart.",1-1
73,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I pictured the optician polishing lenses, Martin exerting himself, Elsbeth cutting her hedge, the retailer packing juice boxes, my mother layering fir branches, my father stamping recipes, and everyone doing it in perfect sync with Selma's heartbeat.",1-1
74,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","I have always relied on it to fall asleep, but now, at ten years old, Selma thinks I'm too old for it.",1-1
