id,source,translation,n2m
14,"Sedl si ke stolku vedle mě a otevřel desky, který jsem mu dala, a začal si prohlížet obrázky jeden po druhým.","Usiadł przy stoliku obok mnie, otworzył książkę, którą mu dałam, i zaczął przeglądać obrazki jeden po drugim.",1-1
15,"Na některý se díval docela dlouho, úplně je zkoumal, takže mi bylo jasný, že musí vidět všechny chyby, co na nich jsou.","Na niektóre patrzył dość długo, zupełnie je analizował, więc było mi jasne, że musi widzieć wszystkie błędy, które na nich są.",1-1
16,"A taky že poznal, kdy už se mi na tom obrázku nechtělo dělat a jen jsem to tak doplácala barvama.","I wiedział, kiedy już nie chciałam pracować nad tym obrazem i tylko go dokończyłam kolorami.",1-1
17,"Potom vzal ten výkres s vránama a řekl, že ten se mu líbí nejvíc.","Następnie wziął ten rysunek z krukami i powiedział, że to mu się najbardziej podoba.",1-1
18,A usmíval se a vypadal ještě víc jako Frodo.,"I uśmiechał się, wyglądając jeszcze bardziej jak Frodo.",1-1
19,"Všimla jsem si, že má takový krásně dlouhý prsty s kulatejma nehtama.","Zauważyłam, że ma takie pięknie długie palce z okrągłymi paznokciami.",1-1
20,"Po čtvrtý hodině jsem počkala, až všichni odejdou na oběd, protože holky by mohlo napadnout, že půjdou za Frodem se mnou, a já jsem s ním chtěla být sama.","Po czwartej godzinie poczekałam, aż wszyscy pójdą na obiad, ponieważ dziewczyny mogłyby wpadnąć na pomysł, że pójdą za Frodo ze mną, a ja chciałam być z nim sama.",1-1
21,"Jenže když jsem došla ke kabinetu a chtěla zaťukat na dveře, příšerně mi tlouklo srdce a měla jsem hroznej strach, i když nevím z čeho.","Ale kiedy dotarłam do gabinetu i chciałam zapukać do drzwi, serce mi strasznie biło, a ja bałam się okropnie, choć nie wiem z jakiego powodu.",1-1
22,"Trochu jsem si vytáhla tričko pod pažema a čichla si, jestli nejsem cejtit potem, protože jsem se v matice úplně zpotila strachem.","Trochę podciągnęłam koszulkę pod pachami i powąchałam, czy nie czuję potu, bo kompletnie się spociłam ze strachu.",1-1
23,Tak jsem nakonec desky otevřela a začala výkresy vyrovnávat na lavici.,Więc w końcu otworzyłam płyty i zaczęłam wykroje układać na lawecie.,1-1
24,"Na hodně z nich byly různý zátiší a potom obrázky toho, co vidím z okna pokoje, protože to mě hodně baví.","Na wielu z nich były różne martwe natury, a potem obrazy tego, co widzę z okna pokoju, ponieważ to mnie bardzo bawi.",1-1
25,"A taky ty vrány, který jsem zkoušela dělat temperou a pak jsem do toho ještě rozmazala suchej pastel.","I te kruki, które próbowałam malować temperą, a potem jeszcze rozmazałam suche pastele.",1-1
26,"Děcka úplně koukaly, protože vlastně si mejch obrázků ve škole nikdy moc nevšímaly, až teď.","Dzieci były zupełnie zdziwione, ponieważ nigdy naprawdę nie zwracały dużej uwagi na moje obrazy w szkole, dopiero teraz.",1-1
27,"Jasně že jsem vybrala ty nejhezčí, a nepovedený matlanice jsem nechala doma.","Jasne, że wybrałam najpiękniejsze, a nieudane gmatwaniny zostawiłam w domu.",1-1
28,"Dokonce Marek Roseckej pořád žadonil, ať mu jeden dám, ale já řekla, že nemůžu.","Nawet Marek Roseckej ciągle błagał, abym mu jeden dała, ale powiedziałam, że nie mogę.",1-1
29,"I když ve skutečnosti jsem spíš nechtěla, protože jsem je měla všechny pro Froda.","Mimo, że na prawdę tego nie chciałam, ponieważ wszystko miałam dla Froda.",1-1
30,"Hned jak zazvonilo, běžela jsem do šatny, ale naštěstí tam obrázky byly.","Gdy tylko zadzwoniło, pobiegłam do szatni, ale na szczęście tam były obrazki.",1-1
31,"Rychle jsem desky vzala a odnesla je do třídy, i když teda holky na mě čuměly, co jako táhnu, jestli jsou to fakt ty výkresy pro Froda.","Szybko wzięłam deski i zaniosłam je do klasy, chociaż dziewczyny na mnie patrzyły, zastanawiając się, co tak naprawdę przynoszę, czy to na pewno te rysunki dla Froda.",1-1
32,"Sice mně vadilo, že minulej tejden slyšely, jak mně Frodo říkal, abych mu je přinesla, ale na druhou stranu se mi líbilo, že se před nima můžu trochu pochlubit.","Chociaż mi przeszkadzało, że w zeszłym tygodniu słyszały, jak Frodo mówił mi, żeby mu to przyniosła, z drugiej strony podobało mi się, że mogę się trochę przed nimi pochwalić.",1-1
33,"Dneska jsem šla do školy o dost dřív, protože jsem nechtěla, aby děcka ve škole viděly, že nesu desky s výkresama.","Dzisiaj poszłam do szkoły dużo wcześniej, bo nie chciałam, żeby dzieci w szkole zobaczyły, że niosę płyty z rysunkami.",1-1
34,"Strčila jsem si je v šatně za skříňky a říkala si, že nepůjdu na oběd a vyndám je, až budu v šatně sama.","Schowałam je w szatni za szafkami i mówiłam sobie, że nie pójdę na obiad i wyjmę je, kiedy będę w szatni sama.",1-1
35,"Jenže potom mě v matice napadlo, že třeba bude uklízečka umývat podlahy a všimne si, že tam jsou za skříňkou nějaký desky, a někam to odnese nebo vyhodí.","Ale potem przyszło mi do głowy, że sprzątaczka może myć podłogi i zauważyć, że za szafką są jakieś deski, i może to gdzieś zabrać lub wyrzucić.",1-1
36,"Celou matiku mě polívalo strašný horko, jak jsem se bála, že se to stane.","Całe moje ciało zalał potworny gorąc, kiedy bałam się, że to się wydarzy.",1-1
37,"A nadávala jsem si, že jsem pitomá.","A obwiniała siebie, że jestem głupia.",1-1
38,"Radši jsem zhasla lampičku a v duchu si pořád představovala, jak si můj obrázek dlouho prohlížel a pochválil mě před celou třídou.","Wolałam zgasić lampkę i wciąż wyobrażałam sobie, jak długo oglądał mój obrazek i pochwalił mnie przed całą klasą.",1-1
39,"A napadlo mě, že třeba jsem pro něj výjimečná, jiná než ostatní holky.","I przyszło mi do głowy, że być może jestem dla niego wyjątkowa, inna niż inne dziewczyny.",1-1
40,"Zachumlala jsem se do peřiny a snila o tom, jak mu ukážu svoje obrázky a jemu se budou líbit.","Zagnęłam się w pierzynę i śniłam o tym, jak mu pokażę swoje obrazy i że mu się spodobają.",1-1
41,"A pak spolu začneme kamarádit, i když on je o hodně starší, a budeme si povídat o různejch věcech, hlavně o kreslení, a ostatní holky mně budou závidět.","A potem zaczniemy się zaprzyjaźniać, mimo że on jest dużo starszy, i będziemy rozmawiać o różnych rzeczach, przede wszystkim o rysowaniu, a inne dziewczyny będą mi zazdrościć.",1-1
42,"""Já ho asi miluju.",Chyba go kocham.,1-1
43,"A on mě určitě taky,"" mlela pořád dokola, až jsem jí taky chtěla něco říct.","A on na pewno też,"" mówiła w kółko, aż chciałam jej coś powiedzieć.",1-1
44,"Napadlo mě, že se jí pochlubím, že se Frodovi líbily moje obrázky, jenže pak mi to přišlo pitomý.","Przyszło mi do głowy, że pochwalę się jej, że Frodo podobały się moje obrazy, ale potem wydawało mi się to głupie.",1-1
45,"Taky proto, že by to určitě vykecala mamce, a mamka by řekla, že je to pitomost.","Dlatego też, bo na pewno by to wygadała mamie, a mama by powiedziała, że to głupota.",1-1
46,"""Je to fakt dobrý,"" řekl mi Frodo, když se na můj výkres koukal.","""To jest naprawdę dobre,"" powiedział mi Frodo, patrząc na mój rysunek.",1-1
47,"A skoro to vypadalo, že je z toho obrázku překvapenej.","A wyglądało na to, że jest zaskoczony tym obrazem.",1-1
48,"Pak se ptal, jestli maluju i doma, tak jsem odpověděla, že jo.","Potem zapytał, czy maluję również w domu, na co odpowiedziałam, że tak.",1-1
49,"Nejradši bych mu řekla i to, že chci být malířkou, ale mamka pořád opakuje, že je to blbost, že člověk musí dělat něco pořádnýho, jako třeba ona dělá knihovnici v knihovně, tak jsem raději mlčela, aby si nemyslel, že mám blbý nápady.","Najchętniej powiedziałabym mu również, że chcę zostać malarką, ale mama ciągle powtarza, że to głupota i że człowiek musi robić coś prawdziwego, na przykład ona jest bibliotekarką w bibliotece, więc wolałam milczeć, aby nie myślał, że mam głupie pomysły.",1-1
50,"Chvíli na výkres ještě koukal a otáčel ho ze všech stran a pak šel dál a koukal na obrázek Lindy, která nakreslila takový docela pěkný jabko.","Na rysunek popatrzył jeszcze chwilę, kręcił go ze wszystkich stron, a potem poszedł dalej i patrzył na obrazek Lindy, która narysowała całkiem ładne jabłko.",1-1
