id,source,target,n2m
37,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste.",彼女はかなり乱れていて、ジーンズに穴が開いていて、残りは色が付いているようです。,1-1
38,"Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie.",彼女は小さくて、黒い目をしていて、いい人だけど、彼女がかわいいとは言い難い。,1-1
39,Je ne sais plus lire ces filles-là non plus.,あの娘たちももう読めない。,1-1
40,Elle est vive.,彼女は元気です。,1-1
41,Normale Sup?,ノーマルスープ？,1-1
42,Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?,"本の取引 – ガストン ガリマードを年間 1,000 枚製造して後でよりよく粉砕する機械?",1-1
43,Alors qu'est-ce que vous faites ici?,「それで、ここで何をしているのですか？」,1-1
44,J'aime bien les livres aussi!,– 私も本が好きです！,1-1
45,Et puis il y avait une place.,そして、場所がありました。,1-1
46,On doit faire un stage en entreprise.,私たちはインターンシップをしなければなりません。,1-1
47,Obligatoire.,必須。,1-1
48,"Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret?",「で、よろしければ、私のオフィスで何をしているのですか？」,1-1
49,"C'est monsieur Meunier, le grand patron, qui m'a dit de.",– 大ボスのムッシュ・ムニエが教えてくれたのは…,1-1
50,Le grand patron? Meunier?,- ビッグボス？,1-1
51,Vous ne le connaissez pas?,ミラー？ - あなたは彼を知りませんか?,1-1
52,Trop bien.,- とても良い。,1-1
53,"Non, gestion d'entreprises culturelles.",– いいえ、文化事業の経営です。,1-1
54,Vraiment? Et vous voulez gérer l'édition?,- 本当に ？ そして、あなたは版を管理したいですか？,1-2
55,Je vous souhaite bonne chance.,がんばって。,1-1
56,Je préférerais organiser des concerts.,– コンサートを企画したいです。,1-1
57,Asseyez-vous.,- 座って下さい。,1-1
58,"Il faut que j'y aille, c'est vendredi.",- 私は行かなければなりません、それは金曜日です。,1-1
59,Il est tard.,遅いです。,1-1
60,Cinq minutes.,- 五分。,1-1
61,Vous voulez organiser des concerts?,コンサートを開催したいですか？,1-1
62,"Oui, c'est bien, la musique.",-はい、いいですね、音楽。,1-1
63,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir.",長い間、私は少しリラックスしたり、高さを上げたり、脳への血液をもう少し増やしたりするために足を組んでいましたが、今では、特に夕方、特に金曜日に、頭をそこに置くことがますます頻繁に起こります夜。,1-1
64,"Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais.",開いた原稿の上で腕を組み、頭をその上に置き、額を前腕に置き、頬をクールなテキストに置きます。,1-1
65,Le bois du bureau amplifie les battements de mon cœur.,机の木が私の心臓の鼓動を増幅します。,1-1
66,Le vieux mobilier Art déco conduit bien les émotions et les fatigues.,古いアールデコの家具は、感情や疲労をよく伝えます。,1-1
67,Ruhlman? Leleu? Il en a tant vu.,ルールマン？ルルー？彼は多くのことを見てきました。,3-1
68,"J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison.",私は自分の心、古い金曜日の心、家の静けさの中で私の古い心に耳を傾けます。,1-1
69,"À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end.",この時間に全員が去り、週末に持って行かなければならない原稿の塔を建てる勇気がないので、私は一人で船に残り、顔を紅潮させました。,1-1
70,Comme chaque vendredi.,毎週金曜日のように。,1-1
71,Alors vous savez.,- そうでしょ。,1-1
72,C'est lui qui m'a dit de vous apporter ça.,彼は私にこれを持ってくるように言った。,1-1
73,"Et qu'est-ce que c'est, ça? Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi.",「で、あれは何？」 – まあ、それは電子書籍リーダー、電子ブック、iPad です。 わかりません。,2-2
74,Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd.,彼は私に、週末に向けてあなたの原稿をすべてそこに入れました。,1-1
75,Vous voulez que je vous explique?,説明しますか？,1-1
76,"Regardez, c'est comme un écran avec tous vos manuscrits dessus.",ほら、それはあなたのすべての原稿が載っているスクリーンのようなものです。,1-1
77,Ils sont sur l'étagère virtuelle en faux-vrai bois.,それらは、仮想の偽物の本物の木の棚にあります。,1-1
78,Vous les touchez et ils s'ouvrent.,それらに触れると開きます。,1-1
79,Il y en a un paquet.,たくさんあります。,1-1
80,Vous n'allez jamais lire tout ça en deux jours!,これを 2 日ですべて読むことはできません。,1-1
81,"Regardez, le texte s'ouvre.",ほら、テキストが開きます。,1-1
