id,source,translation,n2m
23,"From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried.","Z otaczającej go werandy, z bambusowymi pochodniami, zwisającymi paprociami i huśtawkami na werandzie, przeżartymi przez mole fotelami i niebieskimi łapkami na owady, dobiegały szczekania śmiechu.",1-1
24,"We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat.","Słyszeliśmy je z domków na drzewie i kortów tenisowych, a także z pola uli, które za dnia zajmowała się powolna sąsiadka, mamrocząc coś pod welonem pszczelarskiego kapelusza.",1-1
25,"We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Słyszeliśmy je zza popękanych szyb zrujnowanej szklarni lub na chłodnej, czarnej wodzie jeziora, gdzie pływaliśmy w samej bieliźnie o północy.",1-1
26,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months.",WIELKI DOM został zbudowany przez baronów rabusiów w dziewiętnastym wieku jako pałacowe schronienie na zielone miesiące.,1-1
27,"Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky.","Nasi rodzice, ci tak zwani autorytety, przemierzali jego pokoje w niewyraźnych kręgach pod szerokimi belkami, a ich cele były mętne.",1-1
28,And of no general interest.,I bez ogólnego zainteresowania.,1-1
29,The lady urinated.,Pani oddała mocz.,1-1
30,"""Oh, poor old thing, she has a nervous bladder!"" exclaimed someone's chubby mother.","""Och, biedactwo, ona ma nerwowy pęcherz!"" wykrzyknęła czyjaś pucołowata matka.",1-1
31,"""Is that a Persian rug?""",Czy to perski dywan?,1-1
32,Whose mother was it? Unclear.,Czyja to była matka? Niejasny.,1-2
33,"No one would cop to it, of course.",Oczywiście nikt by się na to nie nabrał.,1-1
34,We canceled the performance.,Odwołaliśmy występ.,1-1
35,"""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out.","""Przyznaj się, to była twoja matka"", powiedział dzieciak o imieniu Rafe do dziecka o imieniu Sukey, kiedy rodzice wyszli.",1-1
36,"Some of their goblets, highball glasses, and beer bottles were completely empty.","Niektóre z ich kieliszków, szklanek i butelek po piwie były zupełnie puste.",1-1
37,Drained.,Osuszony.,1-1
38,"Those parents were in a hurry, then.",A więc ci rodzice się spieszyli.,1-1
39,"""No way,"" said Sukey firmly, and shook her head.",Nie ma mowy powiedziała stanowczo Sukey i potrząsnęła głową.,1-1
40,"""Then who is your mother?","""Więc kto jest twoją matką?",1-1
41,The one with the big ass?,Ten z dużym tyłkiem?,1-1
42,"Or the one with the clubfoot?""",Albo ten ze stopą końsko-szpotawą?,1-1
43,"""Neither,"" said Sukey.","""Ani jedno"", powiedziała Sukey.",1-1
44,"""So fuck you.""","""Więc pierdol się"".",1-1
45,"One dog got makeup applied to its face, lipstick and blue eye shadow.","Jednemu psu nałożono makijaż na twarz, szminkę i niebieski cień do powiek.",1-1
46,"It was a white-faced dog, so the makeup showed up well.","Był to pies o białej twarzy, więc makijaż dobrze się prezentował.",1-1
47,We liked to have an impact.,Lubiliśmy mieć wpływ.,1-1
48,"When we were done, the lipstick went back into some mother's Fendi handbag.","Kiedy skończyliśmy, szminka wróciła do torebki Fendi jakiejś matki.",1-1
49,"We watched her apply it, unaware.","Patrzyliśmy, jak go stosuje, nieświadomi.",1-1
50,That was satisfying.,To było satysfakcjonujące.,1-1
51,"We put the dogs in a play and invited the parents, since there was no one else to be an audience.","Wystawiliśmy psy do przedstawienia i zaprosiliśmy rodziców, bo nie było nikogo innego, kto mógłby być publicznością.",1-1
52,But the pets were poorly trained and failed to take direction.,Ale zwierzęta były słabo wyszkolone i nie obrały kierunku.,1-1
53,There were two soldiers and a fancy lady we'd dressed in a frilly padded bra.,"Było tam dwóch żołnierzy i fantazyjna dama, którą ubraliśmy w wyściełany stanik z falbankami.",1-1
54,The soldiers were cowards.,Żołnierze byli tchórzami.,1-1
55,"Deserters, basically.","Dezerterzy, w zasadzie.",1-1
56,They ran away when we issued the battle cry.,"Uciekli, kiedy wydaliśmy okrzyk bojowy.",1-1
57,(A blaring klaxon.,(Ryczący klakson.,1-1
58,It went hoh-onk.),Zrobiło się hoh-onk. ),1-1
59,Even the smallest canoe could take us down to the ocean.,Nawet najmniejszy kajak mógł nas zabrać do oceanu.,1-1
60,"We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth.","Wiosłowaliśmy przez jezioro, przez bagno, w dół strumienia i docieraliśmy do ujścia rzeki.",1-1
61,Where the water met the sky.,Gdzie woda spotkała się z niebem.,1-1
62,"We'd run along the beach on a salt breeze, leaving our boats on the sand.","Biegaliśmy wzdłuż plaży w słonym wietrze, zostawiając nasze łodzie na piasku.",1-1
