id,source,target,n2m
25,"Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt:",他の生物と比べて、人間は死んだ同種の体を自然の分解過程に任せるのではなく、処分するという特徴があります。 しかし、他の高次の動物にも同様の行動が観察されています。,1-2
26,"So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken.",例えば、象は死んでいく仲間を囲み、何時間も鼻で触れ、怒りをあらわに叫び、死んだ体を立てようとし、最後に土と枝をかけて処分します。,1-1
27,"Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",また彼らは、その死の場所を数年後も定期的に訪れるものであり、そのためには確かな記憶力、おそらくは私たちと同様に不可解な来世の考えを必要とするでしょう。,1-1
28,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen.",この本の制作をほぼ終えた今、私は、分解と破壊の多様な現象が支配的な役割を果たすこの本が、死に向き合うたくさんの種類のうちの1つを表していることを理解しました。 そして、ヘロドトが証言したカラティア人が、亡くなった親を食べる習慣をしているのに対し、彼らがギリシャ人が親を焼く習慣を聞いて恐怖したことを思い出しました。 それは、不器用であるか、あるいは優しいかという点で、カラティア人の習慣よりも優れているとは言えません。,1-3
29,"Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",なぜなら、死を押しやりにしようとする者が生活に近いのか、あるいは自分の死を常に自覚している者が近いのかという問題には、すべてが終わるという恐ろしい想像よりも、終わりがないという想像の方が恐ろしいかという問題と同じくらい対立する意見があります。,1-1
30,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché.",もちろん、その前にも私は他にも驚くべき墓地を訪れていました。 例えば、青緑色のヴェネツィアのラグーナの水面から高い赤いレンガの壁が立ちのぼるサン・ミケーレの墓島などです。 また、毎年メキシコの人々が行う『死者の日』には、オレンジと黄色で飾られた墓石と、永遠に笑顔になってしまったカラフルな砂糖とパッポーマチェのデカダンの頭蓋骨があちこちにありました。,1-3
31,"Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss — einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben.",しかし、その中で私を最も感動させたのは、漁村の墓地でした。 その独特な構図――円と四角のコンプロミスのようなもの――は、私がそこで実現していると感じた、非常に大胆な空想の象徴として何もかもを感じ取ることができました：死を目の前にしながら生きること。,1-2
32,"Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich — aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",長い間、この場所の名前であるデンマーク語の「小さな島」または「水に囲まれた」という意味があるこの場所では、人々が死者を文字通り自分たちの中に取り込んでいるので、生命に近づくことができると私は確信していました。 これは、一般的に我々の緯度で行われているように、町の玄関から死者を追放するのではなく、都市空間が増えるにつれて墓地を再び取り込んでいくことを意味しています。,1-2
33,An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden.,数年前の8月の日に、私は北部のある街を訪れました。,1-1
34,"Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird.",そこは、前の冰河時代以来、国内へと遠くまで続く海の一つの湾に面していて、春にはニシン、夏にはウナギ、秋にはサケ、冬にはカレイ、ヘッチ、ブラッサンなどが淡水で見つかり、今日まで漁師の仕事が行われています。,1-1
35,"Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht.",この男たちは、頭石で舗装された２つの道路、ネットを乾燥させる場所、そして２人の年配の古い貴族の婦人が住む修道院の跡地からなる、まさに絵のような地域を何世紀も家族と共に住んできました。,1-1
36,"Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten.",要するに、これは時間から落ちてしまったような場所の一つで、そこではあまりにも簡単に、不確かでありながら魅力的な過去を生き生きとしたまま保つ試みに負けてしまう危険性があります。,1-1
37,"Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt.",しかし、低い白い壁に囲まれた家の前にある色鮮やかなバラの枝や高いマルベン、そしてそれらの木製の色彩豊かな扉や、ほとんどが石の多い海岸に直接つながる狭い道などではなく、驚くべきことに、この集落の真ん中には市場ではなく墓地があり、若い夏の緑のリンドで影を作り、鋳鉄の柵で囲まれていることが特に覚えています。 つまり、通常、商品を金に交換する場所があったところに、死者たちが、不滅の信念から「休む」と呼ばれるものを行っていたのです。,1-2
38,"Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.",私が最初に不快感と思った驚きは大きく、さらに、彼女が料理をしながらキッチンから彼女の早く亡くなった息子の墓を見ることができる家に注意を向けられたとき、ここでは仏式の弔いのために役割を担っている古来の葬儀ギルドの伝統が、既に死んでいるものとまだ生きているものを、私が今までにパシフィックの島々の住民だけでしか知らなかったようなほど、家族の中で近くに置いていることを明確にしたとき、驚きはさらに大きくなりました。,1-1
