id,source,target,n2m
33,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"While touching the screen, the man's gaze suddenly shifted to the showcase lined with fast food, and I stopped moving my finger.",1-1
34,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"I could say, ""Would you like some bait?""",1-1
35,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"In response to the faint sound of coins, I turn around and look at the cash register.",1-1
36,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Many people who crunch coins in their palms or pockets are trying to quickly buy cigarettes or newspapers and go home, so they are sensitive to the sound of money.",1-1
37,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Sure enough, there was a man approaching the register with a can of coffee in one hand and the other in his pocket.",1-1
38,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"I quickly move around the store, slide my body into the cashier counter, and stand inside to wait so as not to keep the customer waiting.",1-1
39,コンビニエンスストアは、音で満ちている。,Convenience stores are full of sounds.,1-1
40,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"To the sound of the chimes of customers entering the store, the voices of idols promoting new products through cable broadcasts that flow through the store.",1-1
41,店員の掛け声に、バーコードをスキャンする音。,The clerk's shout and the sound of scanning a barcode.,1-1
42,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"The sound of putting things in a basket, the sound of a bread bag being squeezed, and the sound of heels walking around the store.",1-1
43,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Everything mixes together and becomes the ""convenience store sound"" that touches my eardrums all the time.",1-1
