id,source,target,n2m
39,"Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren.","That worked out really well, so by the second school year I didn't have to list anything anymore and Martin, with his back to the window and eyes closed, could recite almost everything I saw through the fogged-up train window: ""Wire factory,"" he said, exactly at the moment we were passing by the wire factory.",1-1
40,"""Jetzt Feld. Weide.",Now field. Pasture.,1-2
41,Das Gehöft vom verrückten Hassel.,The farmstead of the crazy Hassel.,1-1
42,Wiese. Wald.,Meadow. Forest.,2-2
43,Wald. Hochsitz eins.,Forest. Hunting stand one.,1-2
44,Feld. Wald. Wiese.,Field. Forest. Meadow.,1-3
45,"Weide, Weide.","Pasture, pasture.",1-1
46,Reifenfabrik.,Tire factory.,1-1
47,Dorf. Weide.,Village. Pasture.,1-2
48,Feld. Hochsitz zwei.,Field. High seat two.,1-2
49,Waldstück.,Piece of forest.,1-1
51,"Hof. Feld. Wald. Hochsitz drei. Dorf.""",Field. Forest. High seat three. Village.,1-4
52,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","""What else could it have been,"" said Selma, ""it's hard to confuse an okapi with any other animal.",1-1
53,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""But,"" I said, ""it could also have been a malformed cow, a wrongly assembled giraffe, a freak of nature. And the stripes and the rust-red color, one cannot identify all that precisely in the night; after all, everything is quite blurry.",1-2
54,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""That is just nonsense,"" Selma said, rubbing her forehead, ""that is unfortunately just nonsense, Luise.",1-1
55,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","She put a slice of cheese on the bread, folded it over and put it in my lunchbox.",1-1
56,"""Weißt du, wann genau du das geträumt hast""?","""Do you know exactly when you dreamed that?""",1-1
57,"""Gegen drei Uhr"", sagte Selma.","""Around three o'clock,"" Selma said.",1-1
58,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","She had jolted upright, after the image of the okapi had retreated, sitting up in bed she had awoken and stared at her nightgown, in which she had just stood on the Uhlheck in her dream, and then at the alarm clock.",1-1
59,Drei Uhr.,Three o'clock.,1-1
60,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""We probably shouldn't take this too seriously,"" Selma said, but she said it like a television detective who doesn't take an anonymous letter too seriously.",1-1
61,"""Was ist denn?"", fragte ich.","""What's the matter?"" I asked.",1-2
62,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing,"" Selma cooed, opening the fridge, taking out a pack of sliced cheese and a liver sausage, and waving them through the air.",1-1
64,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Little mouse,"" she cooed after him, and the cooing and the term ""little mouse"" were indeed alarming.",1-1
65,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Cheese, please,"" I said, ""what do you have then?""",1-1
66,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Nothing,"" trilled Selma, ""just like I said.",1-1
67,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","She spread butter on a slice of bread, and because she was still flailing about, she knocked the cheese off the counter with her wrist.",1-1
68,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.","Selma now stood still and looked down at the cheese package, as if it were something precious that had shattered into a thousand pieces.",1-1
69,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamed of an Okapi three times in her life, and each time someone had died afterwards, so we were convinced that a dream about an Okapi and death were definitely linked.",1-1
70,Unser Verstand funktioniert so.,Our mind works like this.,1-1
71,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.",He can ensure in the shortest possible time that the most disparate things firmly belong together.,1-1
72,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Coffee pots and shoelaces for example, or deposit bottles and Christmas trees.",1-1
73,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","When I slept downstairs at Selma's, she would tell me bedtime stories with happy endings.",1-1
74,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was younger, after the stories, I always grasped her wrist, put my thumb on her pulse and imagined that the whole world did everything to the rhythm of Selma's heartbeat.",1-1
75,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I imagined the optician grinding lenses, Martin lifting a weight, Elsbeth trimming her hedge, the retailer stocking juice boxes, my mother stacking spruce branches, my father stamping prescriptions, and all doing so in exact sync with Selma's heartbeat.",1-1
76,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","I always reliably fell asleep to that, but now, at the age of ten, Selma thought I was too old for it.",1-1
