id,source,target,n2m
22,"Когда гроб вынесли на крыльцо, я увидел на том берегу реки старую коляску, распряженных и привязанных к ней лошадей и маленькую женщину в черном маму.","When the coffin was carried out onto the porch, I saw on the other side of the river an old carriage, horses harnessed and tied to it, and a small woman in black the mother.",1-1
23,Она стояла неподвижно на берегу.,She stood motionless on the shore.,1-1
24,"Она видела оттуда, как выносили отца.",She saw from there how they were taking her father away.,1-1
25,Потом она опустилась на колени и упала головой на песок.,Then she knelt down and fell with her head on the sand.,1-1
26,"Нет, отвечал дед.","No, Grandfather replied.",1-1
27,"Это верно, не виделись.","""That's right, we haven't seen each other.",1-1
28,Остап начал слепнуть.,Ostap started to go blind.,1-1
29,"Надумал он дойти тогда до Петербурга, чтобы увидеть ту женщину, пока он еще не совсем ослеп.",He had the idea of travelling to St. Petersburg at that time to see the same woman before he went completely blind.,1-1
30,"Дошел он до царской столицы и узнал, что она умерла, мабудь, не выдержала разлуки.",He arrived at the royal capital and found out that she had died perhaps she could not bear the separation.,1-1
31,"Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось на камне лежала его железная роза.","Ostap found her grave on the cemetery made of white marble, looked at it and his heart broke his iron rose was lying on the stone.",1-1
32,Завещала та женщина положить розу на ее могилу.,That woman bequeathed to have a rose placed on her grave.,1-1
33,Навеки.,Forever.,1-1
34,"А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом.","And Ostap began to sing and, maybe, he died on the road or at the market under the cart.",1-1
35,Аминь!,"Amen!""",1-1
36,На том берегу подымался по скату заповедный лес графини Браницкой.,"On the other shore, the Countess Branitskaya's reserved forest rose up the slope.",1-1
37,Солнце не могло прорваться сквозь мощную зелень этого леса.,The sun could not penetrate through the thick foliage of this forest.,1-1
38,Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности.,Only occasionally a solitary ray of light pierced through the thicket and revealed to us the astonishing power of vegetation.,1-1
39,"Как сверкающие пылинки, влетали в этот луч маленькие птицы.","Like sparkling dust, small birds flew into this ray of light.",1-1
40,"Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.","They chased each other with a squeal and dove into the foliage, as if into green water.",1-1
41,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал.","I was scooping water from the pond into a bucket, throwing in some grass, and waiting.",1-1
42,Красные поплавки неподвижно стояли в воде.,The red floats stood still in the water.,1-1
43,"Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону.","Then one of them would start to flinch, let out light circles, suddenly dive or quickly swim away.",1-1
44,"Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня.","The father was winding the line, the nut-wood rod was bending into an arc, and in the mist above the pond there was a buzzing, splashing and commotion.",1-1
45,"Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск.","The water was spreading, rocking the buckets, water beetles were scurrying off in all directions, and finally a mysterious golden glimmer appeared in the depths.",1-1
46,"Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася.",It was impossible to tell what it was until my father pulled out a heavy carp from the grass he had baited.,1-1
47,"Он лежал на боку, отдувался и шевелил плавниками.","He was lying on his side, drifting and flapping his fins.",1-1
48,От его чешуи шел удивительный запах подводного царства.,From his scales emanated an amazing smell of the underwater kingdom.,1-1
49,Яша считал про себя секунды.,Yasha counted the seconds to himself.,1-1
50,"Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы.",We knew that it was a seven-minute walk from Sturzovskiy Lane to the Landsman Sanatorium.,1-1
51,В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности.,"Behind the high fence and iron gates of the sanatorium, we always felt completely safe.",1-1
52,Особенно если не зажигали коптилок.,Especially if they didn't light the stove.,1-1
53,"Когда мы проходили около подворотни, Яша споткнулся.","As we passed by the alleyway, Yasha stumbled.",1-1
54,"Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине.","Then, when we remembered the incident in the Sturdzov alley, Yasha insisted that if you want to do something in the best way, you will always fail on a trifle.",1-1
55,"Я же про себя думал, что всему виной была Яшина невыносимая походка.",I thought to myself that Yashin's unbearable gait was to blame for everything.,1-1
56,"Но я молчал, чтобы не огорчать Яшу.",But I kept quiet so as not to upset Yasha.,1-1
57,Мы крадучись пошли по переулку.,We crept along the alley.,1-1
58,"Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни.","I said that we should go on the other side of the gateway, not reaching it, stop and listen carefully, and then quickly and silently pass by the gateway.",1-1
59,"Расчет, по-моему, был математически точен.",I believe the calculation was mathematically accurate.,1-1
60,"Если в подворотне есть люди, то они могут нас и не заметить.","If there are people in the alleyway, they may not even notice us.",1-1
61,"Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали.","If we go in the opposite direction from the alley, we can be seen from a distance.",1-1
62,"Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше.","I calculated that in the last case we would be going against a dangerous alleyway, or rather, we would be visible to the people hiding in the alleyway for five times longer.",1-1
63,"И, следовательно, будет в пять раз больше шансов, что нас заметят.","Therefore, there will be five times more chances for us to be noticed.",1-1
64,"Утром я просыпался от жаркого солнца, бившего в белые стены.",In the morning I would wake up from the hot sun beating against the white walls.,1-1
65,Красные и желтые мальвы-монашки покачивались за открытым окном.,Red and yellow pansies swayed outside the open window.,1-1
66,Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела.,"Along with them, a nasturtium flower peeked into the room. A furry bee was sitting in it.",1-2
67,"Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка.","I stood still, watching as she angrily wriggled and freed herself from the tight flower.",1-1
68,"По потолку без конца бежали светлые струи, легкие волны отражения реки.","Streams of light ran endlessly across the ceiling, gentle waves reflections of the river.",1-1
69,"Река шумела тут же, рядом.",The river was roaring nearby.,1-1
