id,source,target,n2m
24,"In der ersten Januarwoche war bereits Saisonstart bei der Wildhasel. Sie blüht besonders üppig am Richtweg bei der Steigung, in der Gutenbergstraße, Wilhelm-Holert-Straße, Fahrendofer Weg und vielen Knicks.","They bloom particularly lavishly on the right path near the incline, in Gutenberg Street, Wilhelm-Holert-Street, Fahrendofer Way, and many bends.",2-1
25,"Ernestine ist 102 Jahre: ""Steppen hält mich jung""","Ernestine is 102 years old: ""Stepping keeps me young"".",1-1
26,"München - Tanz-Gott Fred Astaire wäre sicher stolz auf sie, wenn er vom Himmel runter zum Münchner Ostbahnhof schaut! Immer montags treffen sich nämlich dort in der ""Mandolin Motion Show Academy"" um Punkt 15 Uhr drei Damen zum flotten Stepptanz - zusammen sind sie unglaubliche 277 Jahre alt, pardon jung!",God,2-1
27,"Die Älteste von ihnen ist Ernestine Stauchner, sie feierte kürzlich ihren 102.","The oldest of them is Ernestine Stauchner, she recently celebrated her 102nd birthday.",1-1
28,Geburtstag.,Birthday,1-1
29,"Für die gebürtige Münchnerin (15. Januar 1921) von der Schwanthaler Höh"" ist der Montag DER Höhepunkt der Woche.","For the native Munich resident (born January 15, 1921) from the Schwanthaler Höh, Monday is the highlight of the week.",1-1
30,"""Tanzen und Steppen ist mein Leben, ohne kann ich mir nicht vorstellen"".","""Dancing and stomping is my life, without it I can't imagine""",1-1
31,Mit Ernestine schwingen auch Eva-Maria Stolze (fast 97) und Elfriede Widmann (79) die Tanzbeine.,"With Ernestine, Eva-Maria Stolze (nearly 97) and Elfriede Widmann (79) are also dancing the night away.",1-1
32,Die 97-Jährige ist 1926 in Jena (Thüringen geborgen).,"The 97-year-old was born in Jena, Thuringia in 1926.",1-1
33,"Sie war eine Soubrette, heute würde man Musical-Darstellerin sagen, arbeitete mit der legendären Marika Rökk zusammen.","She was a soubrette, today we would say musical performer, and worked with the legendary Marika Rökk.",1-1
34,"""Mit Tanzen, Schauspielern und Singen hab ich mein Leben verbracht"".","I have spent my life dancing, acting, and singing.",1-1
35,Mit ihren 79 Jahren ist Elfriede Widmann so etwas wie das Küken in der Runde der Stepptänzerinnen.,"At 79, Elfriede Widmann is the youngest member of the step dance group.",1-1
36,"Sie sagt: ""Wir haben hier einfach Spaß mit unserer Tanzlehrerin Sissy Engl"".","She says: ""We're just having fun with our dance teacher Sissy English.",1-1
37,Wikipedia: Der Stepptanz wurde im 19.,The step dance originated in the 19th century.,1-1
38,Jahrhundert in den USA entwickelt und ist heute überall auf der Welt bekannt.,"""Developed in the USA and is now known all over the world.",1-1
39,"Mit je zwei Metallplatten, die haltbarer sind als die zunächst benutzten Holzsohlen, vorne und hinten an den Schuhen angebracht, werden beim Tanzen rhythmische Klänge erzeugt, die zum optischen Eindruck und zur Musik passen.","With two metal plates, which are more durable than the initially used wooden soles, attached to the front and back of the shoes, rhythmic sounds are produced while dancing that match the visual impression and the music.",1-1
40,Der Tänzer wird somit auch zum Perkussions-Musiker.,The dancer will thus also become a percussionist.,1-1
41,Der englische Ausdruck dafür ist lautmalerisch Tap dance und der französische Claquettes.,"The English expression for it is ""tap dance"" and the French expression is ""claquettes. "".",1-1
42,Der spanische Flamenco könnte den Stepptanz beeinflusst haben.,The Spanish flamenco could have influenced the step dance.,1-1
43,"Dabei werden die Spitzen der Schuhe genagelt, damit sie beim Tanzen einen gut hörbaren Ton erzeugen.","The tips of the shoes are nailed, so that they produce a clear, audible sound when dancing.",1-1
44,Die 77-jährige Sissi Engl ist die gute Seele des Tanzstudios am Ostbahnhof.,"Sissi Engl, 77, is the soul of the dance studio at the East Station.",1-1
45,"Sie ist Schauspielerin, Tänzerin und Choreografin.","She is an actress, dancer, and choreographer.",1-1
46,"""Wir sind eine große Familie, bei uns sind groß und klein, Alt und Jung willkommen"".","""We are a big family, with us, big and small, old and young are welcome.",1-1
47,Und was ist das Rezept für ein so langes Leben?,"""What is the recipe for such a long life?""",1-1
48,"""Mich hält die Bewegung jung"", sagt die 102-Jährige zu BILD.","""I keep myself young through movement,"" says the 102-year-old to BILD.",1-1
49,"Ihr Rat an alle: ""Sport, gesundes Essen und keinen Alkohol"".","""My advice to all: exercise, healthy eating, and no alcohol.",1-1
51,Mit fortschreitender Digitalisierung wächst bei so manchen wieder die Lust auf analog,"With advancing digitalization, many people are increasingly craving the analog.",1-1
53,Dresden.,Dresden,1-1
54,"Wenn man im Jahr 1985 in Bautzen ein Telefongespräch führen wollte, gab es drei Möglichkeiten.","When in 1985 in Bautzen a telephone conversation was to be held, there were three possibilities.",1-1
55,"Entweder gehörte man zu den sechs Prozent der Glücklichen, die über einen privaten Anschluss verfügten.",Either you were among the six percent of lucky ones who had a private connection.,1-1
56,"Oder man gehörte zu denen, die Jemanden aus dieser exklusiven Gruppe in der Nachbarschaft hatten und dort für eine Flasche Radeberger mit der Verwandtschaft telefonieren konnten.",Either you were part of the exclusive group in the neighborhood who had someone in the family who could call for a bottle of Radeberger beer.,1-1
57,Oder man suchte eine Telefonzelle auf.,Or he looked for a payphone.,1-1
58,Unvergessen der Geruch des Plastehörers und das Klicken der Kleingeldmünzen im Automaten.,The smell of the rubber hose and the clicking of the small coins in the machine.,1-1
60,Wie weiter in Moldau?,How far to Moldova?,1-1
61,14 Tage für eine neue Regierung,"""14 days for a new government""",1-1
62,In Moldau (auch: Moldawien) hat die Präsidentin Maia Sandu den ehemaligen Innenminister Dorin Recean mit der Regierungsbildung beauftragt.,"In Moldova (also known as Moldavia), President Maia Sandu has tasked former Interior Minister Dorin Recean with forming a government.",1-1
63,Dafür hat der 48-Jährige Wirtschaftsexperte jetzt 14 Tage Zeit.,"For that, the 48-year-old economic expert now has 14 days.",1-1
64,Bisher war Recean einer der Berater der Präsidentin.,Recean had been one of the President's advisors until now.,1-1
65,Nach nur anderthalb Jahren im Amt war Ministerpräsidentin Natalia Gavrilita überraschend zurückgetreten.,"After just over a year and a half in office, Prime Minister Natalia Gavrilita unexpectedly resigned.",1-1
67,"Die Präsidentin dankte Gavrilita für deren ""enorme Opfer"".","The president thanked Gavrilita for their ""enormous sacrifices.",1-1
68,Moldau ist Nachbarland der Ukraine und leidet unter den wirtschaftlichen Folgen des Krieges.,Moldova is a neighboring country of Ukraine and is suffering from the economic consequences of the war.,1-1
69,Die Inflation liegt bei über 40 Prozent und die kleine Republik hat Zehntausende Geflüchtete aus der Ukraine aufgenommen.,The inflation rate is over 40 percent and the small republic has taken in tens of thousands of refugees from Ukraine.,1-1
70,"Im Parlament in Chisinau hat die von Präsidentin Sandu gegründete pro-europäische Partei PAS (Partei der Aktion und Solidarität) eine komfortable Mehrheit, denn sie besetzt 63 von 101 Sitzen.","In the parliament in Chisinau, the pro-European party PAS (Party of Action and Solidarity) founded by President Sandu has a comfortable majority, as it holds 63 out of 101 seats.",1-1
71,Die Bestätigung des neuen Regierungschefs und seines Kabinetts dürfte von daher kein Problem darstellen.,The confirmation of the new government leader and his cabinet is unlikely to pose a problem.,1-1
73,Das waren die Kostüme der Promis,": ""That were the costumes of the celebrities.",1-1
74,2023 wird wieder ordentlich gefeiert in Veitshöchheim.,"""2023 will be celebrated properly in Veitshöchheim again.",1-1
75,Die 5. Jahreszeit ist in vollem Gange und die Prominenz ließ sich nicht lange bitten.,The fifth season is in full swing and the celebrities didn't hesitate.,1-1
76,"Landesvater Markus Söder ging nicht etwa als Moses, was sein Kostüm vermuten lässt.","State Father Markus Söder did not go as Moses, which his costume suggests.",1-1
77,Er sieht sich eher als Stammesältester der Bayern.,He sees himself more as the tribal elder of the Bavarians.,1-1
78,An seiner Seite Ehefrau Karin Baumüller-Söder.,"At his side, wife Karin Baumüller-Söder.",1-1
80,Aus den Tiefen des Meeres nach Franken kam Justizminister Georg Eisenreich samt Frau Anja.,From the depths of the sea to Franconia came Minister of Justice Georg Eisenreich with his wife Anja.,1-1
81,"Völlig abgehoben: Minister für Wissenschaft und Kunst, Markus Blume, zieht es in den Weltraum.","Completely out of it: Minister of Science and Art, Markus Blume, is drawn into space.",1-1
82,Landtagspräsidentin,President of the State Parliament,1-1
83,"Ilse Aigner suchte sich niemand geringeres als ""Mama Bavaria"" als Vorbild für ihr Kostüm.","Ilse Aigner chose no less than ""Mama Bavaria"" as a role model for her costume.",1-1
84,Im Peace-and-Love-Modus: Bayerns Gesundheitsminister Klaus Holetschek nebst Gattin Birgit.,In the peace-and-love mode: Bavaria's Health Minister Klaus Holetschek and his wife Birgit.,1-1
85,Bob der Baumeister alias Bauminister Christian Bernreiter mit seiner Frau Ann-Kathrin Jandt-Bernreiter als Wendy.,"Bob the builder, aka Minister of Construction Christian Bernreiter, with his wife Ann-Kathrin Jandt-Bernreiter as Wendy.",1-1
86,Bayerns Goldjunge: Finanzminister Albert Füracker mit seiner Frau Evelyne.,Bavaria's golden boy: Finance Minister Albert Füracker with his wife Evelyne.,1-3
87,Sie trug Silber.,She wore silver.,1-1
88,Er spielt sogar im Fasching den Sheriff: Bayerns Innenminister Joachim Herrmann.,He's even playing the sheriff during Carnival: Bavaria's Interior Minister Joachim Herrmann.,1-1
89,An seiner Seite Ehefrau Gerswid.,"At his side, his wife Gerswid.",1-1
90,Auf der Walz: Wirtschaftsminister Hubert Aiwanger huldigt mit seinem Kostüm dem Handwerk.,On the move: Economics Minister Hubert Aiwanger pays tribute to the craftsmanship with his costume.,1-1
91,"Seine Partnerin Tanja Schweiger, Landrätin des Kreises Regensburg, tut es ihm gleich.","His partner Tanja Schweiger, district administrator of Regensburg, does the same.",1-1
92,Die politische Opposition durfte natürlich auch nicht fehlen.,The political opposition was naturally not missing.,1-1
93,Alles für Bayern: Grünen-Fraktionschefin Katharina Schulze als Bavaria und ihr Co-Chef Ludwig Hartmann als bayerischer Löwe.,Everything for Bavaria: Green Party fraction leader Katharina Schulze as Bavaria and her co-leader Ludwig Hartmann as the Bavarian lion.,1-1
94,Das Wandern ist des SPD-Fraktionschefs Lust: Florian von Brunn mit SPD-Landesvorsitzenden Ronja Endres.,"""Wandering is the SPD faction leader's pleasure: Florian von Brunn with SPD state chairwoman Ronja Endres.",1-1
95,Royal wurde es bei FDP-Fraktionschef Martin Hagen.,Royal was had by FDP fraction chief Martin Hagen.,1-1
96,Er und seine Frau Anisha kamen als Harry und Meghan.,He and his wife Anisha arrived as Harry and Meghan.,1-1
97,Sonst spricht er sicherlich mehr.,He will surely speak more otherwise.,1-1
98,"In Veitshöchheim war der Fraktionsvorsitzende im EU-Parlament, Manfred Weber, als Pantomime unterwegs.","In Veitshöchheim, the leader of the parliamentary group in the European Parliament, Manfred Weber, was on the move as a pantomime.",1-1
99,An seiner Seite Frau Andrea.,"At his side, Mrs. Andrea.",1-1
100,"Sollte es mit der Politik nicht mehr klappen, kann er immerhin zaubern.","If politics doesn't work out, he can always resort to magic.",1-1
101,Nürnbergs OB Marcus König als Harry Potter und Ehefrau Anke als Hermine.,Nuremberg's mayor Marcus König as Harry Potter and his wife Anke as Hermione.,1-1
102,Flott als Biene unterwegs: Bayerns Digitalministerin Judith Gerlach.,Swift as a bee on the move: Bavaria's Digital Minister Judith Gerlach.,1-1
103,"Zurück in die 1920er: die juristische Direktorin des BR, Eva Majuntke, BR-Intendantin Katja Wildermuth und BR-Kultur-Programmdirektor Björn Wilhelm.","Back to the 1920s: legal director of BR, Eva Majuntke, BR director Katja Wildermuth, and BR cultural program director Björn Wilhelm.",1-1
104,Ein kleiner Seitenhieb gegen die Klimaaktivisten vom fränkischen Tatort-Kommissar Sebastian Fleischer gespielt von Alexander Leopold Schadt.,A minor swipe at climate activists by Frankish crime scene commissioner Sebastian Fleischer played by Alexander Leopold Schadt.,1-1
105,Der Erste Bürgermeister von Veitshöchheim durfte natürlich auch nicht fehlen.,The first mayor of Veitshöchheim was naturally not missing.,1-1
106,Jürgen Götz und seine Gattin Julia.,Jürgen Götz and his wife Julia.,1-1
107,Oberhof: Kühn Achter im WM-Sprint,Oberhof: Daring Eighth in the World Championship Sprint.,1-1
108,Bö setzte seine beeindruckende Serie trotz schwieriger Bedingungen fort und gewann auch das sechste Sprintrennen der Saison.,Bö continued his impressive series despite difficult conditions and won the sixth sprint race of the season.,1-1
109,Der fünfmalige Olympiasieger hat nun schon 14 WM-Titel gesammelt und schließt weiter zu seinem Landsmann Ole Einar Björndalen auf.,The five-time Olympic champion has now collected 14 World Championship titles and is closing in on his fellow countryman Ole Einar Björndalen.,1-1
110,"Die Biathlon-Ikone, die als TV-Experte vor Ort ist, ist mit 20 WM-Goldmedaillen noch unangefochtener Rekordchampion.",The biathlon icon who is a TV expert on location is still the undisputed record champion with 20 World Championship gold medals.,1-1
111,"Auch teilweise starker Nebel hinderte Dauersieger Bö nicht daran, schon sein zweites Gold am Rennsteig einzusammeln.",Even partial heavy fog did not prevent perennial winner Bö from collecting his second gold on the Rennsteig.,1-1
112,Am Mittwoch hatte es mit Norwegens Mixed-Staffel schon zur erfolgreichen Titelverteidigung gereicht.,"On Wednesday, Norway's mixed relay team had already secured a successful title defense.",1-1
113,"Kaum jemand zweifelt daran, dass im Jagdrennen Nummer drei folgen wird.",Few people doubt that number three will follow in the hunt.,1-1
114,In der Verfolgung ist Bö einmal mehr der klare Favorit.,Bö is once again the clear favorite in the chase.,1-1
115,"Seine Laufform ist überragend, sodass er Schießfehler bis zu einem gewissen Maß erschreckend einfach kompensieren kann.","His running form is outstanding, allowing him to compensate for shooting errors up to a certain extent with frightening ease.",1-1
116,Bei Doll lief derweil schon wieder nichts zusammen.,"""At Doll, nothing was going right again.",1-1
117,"Nachdem der Routinier mit einer Strafrunde in der Mixed-Staffel alle Chancen auf eine Medaille zum Auftakt vergeben hatte und es nur Platz sechs gegeben hatte, lief es drei Tage später nicht besser.","After the veteran had blown his chances of a medal with a poor performance in the mixed relay and had finished in sixth place, he didn't fare any better three days later.",1-1
118,"Drei Strafrunden schon im Liegendschießen und zwei weitere stehend waren eine große Enttäuschung für den Ältesten im deutschen Team, der 2017 den größten Erfolg seiner Laufbahn in dieser Disziplin gefeiert hatte.","Three penalty rounds in the prone position and two more standing were a major disappointment for the oldest member of the German team, who had celebrated the greatest success of his career in this discipline in 2017.",1-1
119,"In Hochfilzen gewann er vor sechs Jahren überraschend mit 0,7 Sekunden Vorsprung hauchdünn vor Bö.",He won surprisingly in Hochfilzen six years ago with a narrow margin of 0. 7 seconds ahead of Bö.,1-1
120,"Es war einer von insgesamt nur drei Karriereerfolgen Dolls, der in diesem Winter bislang einmal auf dem Podest stand.","One of only three career successes for Dolls, he stood on the podium once this winter.",1-1
121,Der Olympia-Achte von Peking zog nach seinem schwachen Auftritt wortlos davon und gab zunächst keine Interviews.,The Olympic champion from Beijing left silently after his poor performance and initially gave no interviews.,1-1
122,"Roman Rees schaffte es auf Platz 19, der zweite WM-Debütant David Zobel belegte Rang 35.","Roman Rees made it to 19th place, while the second World Cup debutant David Zobel finished in 35th place.",1-1
123,"Biden empfängt Lula: ""Müssen für Demokratie eintreten""","Biden receives Lula: ""Must stand up for democracy"".",1-2
124,"Bei einem Treffen zwischen US-Präsident Joe Biden und seinem Amtskollegen aus Brasilien, Luiz Inácio Lula da Silva, geht es vor allem um den Wert der Demokratie.","At a meeting between US President Joe Biden and his Brazilian counterpart Luiz Inácio Lula da Silva, the value of democracy is at the forefront.",1-1
125,Beide blicken auf ihre Vorgänger zurück.,Both look back at their predecessors.,1-1
126,US-Präsident Joe Biden hat bei einem Besuch seines brasilianischen Kollegen Luiz Inácio Lula da Silva auf den Erhalt demokratischer Werte gepocht.,U. S. President Joe Biden emphasized the importance of democratic values during a visit with his Brazilian counterpart Luiz Inácio Lula da Silva.,1-2
127,"""Die starke Demokratie unserer beiden Nationen wurde auf die Probe gestellt"", sagte Biden am Freitag im Weißen Haus in Washington. ""Wir müssen weiterhin für die Demokratie eintreten, für die demokratischen Werte, die den Kern unserer Stärke ausmachen"".","""The strong democracy of our two nations has been put to the test,"" Biden said on Friday at the White House in Washington. ""We must continue to stand up for democracy, for the democratic values that are at the core of our strength.",1-2
128,"Lula entgegnete mit Blick auf seinen rechten Amtsvorgänger Jair Bolsonaro: ""Brasilien hat sich vier Jahre lang isoliert"".","Lula replied, looking at his right-wing predecessor Jair Bolsonaro, ""Brazil has been isolated for four years.",1-1
129,Der Links-Politiker Lula hatte sich Ende Oktober in einer Stichwahl gegen Bolsonaro durchgesetzt.,The left-wing politician Lula won a runoff election against Bolsonaro at the end of October.,1-1
130,Am 1. Januar trat Lula das Amt an.,"On January 1, Lula took office.",1-1
131,Der Machtwechsel wurde begleitet von schweren Krawallen.,The change of power was accompanied by severe riots.,1-1
132,"Anhänger Bolsonaros hatten im Januar den Kongress, den Obersten Gerichtshof und den Regierungssitz in der Hauptstadt Brasília gestürmt.","Bolsonaro supporters stormed the Congress, the Supreme Court, and the government seat in the capital Brasília in January.",1-1
133,"Der Gewaltausbruch in Brasilien erinnert auf düstere Weise an den Sturm auf das US-Kapitol vor gut zwei Jahren, bei dem Anhänger des damaligen Präsidenten Donald Trump gewaltsam in das Parlament in Washington eindrangen.","The violent outbreak in Brazil grimly recalls the storming of the US Capitol over two years ago, when supporters of then-President Donald Trump forcibly entered the parliament in Washington.",1-1
134,Lula kritisierte Bolsonaro bei dem Treffen mit Biden offen.,Lula criticized Bolsonaro openly during the meeting with Biden.,1-1
135,Sein Vorgänger habe nicht viel auf internationale Beziehungen gegeben.,His predecessor did not prioritize international relations much.,1-1
138,Erinnert sich noch jemand an die RAF-Fahndungsplakate?,Does anyone remember the RAF wanted posters?,1-1
139,Man sah darauf die zur Denunziation und zum Abschuss freigegebenen Mitglieder der Roten Armee Fraktion.,One saw the members of the Red Army Faction who had been denounced and cleared for elimination.,1-1
140,"In einem Land mit Denunziationskultur, die gab es schon vor Corona, wurde so öffentlich Stimmung gemacht, gegen die gefährlichsten Gegner der BRD; sagen wir mal der bürgerlichen Demokratie, sagen wir mal der spätkapitalistischen Gesellschaft.","In a country with a culture of denunciation, which existed before Corona, public sentiment was openly stirred up against the most dangerous enemies of the Federal Republic of Germany; let's say, of bourgeois democracy, let's say, of late capitalist society.",1-1
141,(Hier nichts zu den wirklich Gefährlichen in Nadelstreifenanzug und Krawatte.),"""Nothing to worry about here regarding the truly dangerous ones in suits and ties.",1-1
142,"Nun gibt die Stuttgarter Zeitung, die sonst eher hinter Raudis in den S-Bahnen oder Onanisten im Park her ist, eine Neuauflage mit des ""Kriegsverbrechers"" Putins Freunden.","Now the Stuttgarter Zeitung, which is usually behind Raudis in the S-Bahnen or Onanists in the park, is coming out with a new edition with Putin's war criminal friends.",1-1
143,"Weil die so schön sind, gibt es eine Bildergalerie.","Because they are so beautiful, there is a picture gallery.",1-1
144,"Natürlich ist die StZ schlecht informiert, denn es gibt in dieser Welt zu der Asien, Afrika und Lateinamerika gehören vielleicht mehr ""Russenfreunde"" als die StZ Platz für Bilder hat.","Of course, the StZ is poorly informed, because there are probably more ""Russian friends"" in this world than the StZ has space for images.",1-1
145,"Aber darum geht es nicht, sondern: Auf Platz 1 bis 5 (!) steht Frau Wagenknecht, dann folgt Frau Schwarzer.","But that's not the point, rather: Mrs. Wagenknecht is in places 1 to 5 (!), followed by Mrs. Schwarzer.",1-2
146,"Nun, ich kenne in meiner Umgebung niemand mehr, der dieses Blatt liest.","Now, I don't know anyone in my surroundings who reads this newspaper.",1-1
147,"Wenn doch, wäre es jetzt höchste Zeit.","If only, it would be high time now.",1-1
148,"Wir haben das bekannte Niveau erreicht, wo nichts mehr darunter ist.",We have reached the familiar level where nothing is left below.,1-1
149,"Und spätestens jetzt, gut dialektisch, sollte Frau Wagenknecht die beliebteste Politikerin aller noch nicht ganz verblödeten, d.h. Friedliebenden, pazifistischen und antimilitaristischen Menschen sein.","And latest now, dialectically speaking, Mrs. Wagenknecht should be the most popular politician among all not yet completely confused, i. e. Peace-loving, pacifist, and anti-militaristic people.",1-1
150,(Und hier ist nun keine Differenzierung mehr nötig.),"""And here, no differentiation is necessary anymore.",1-1
151,Harald Glööckler reicht Scheidung von seinem Mann Dieter Schroth ein,Harald Glööckler files for divorce from his husband,1-2
152,Designer Harald Glööckler (57) und sein Mann Dieter Schroth (74) haben sich getrennt.,Dieter Schroth. Designer Harald Glööckler (57) and his partner Dieter Schroth (74) have separated.,1-2
153,"Das bestätigte Glööcklers Anwalt Christian-Oliver Moser gegenüber der ""Bild""-Zeitung und RTL in gleichem Wortlaut.","""Lawyer Christian-Oliver Moser, representing Glööckler, confirmed to Bild newspaper and RTL in the same wording.",1-1
154,"Dort heißt es: ""Ich kann bestätigen, dass mein Mandant über seine Familienanwältin beim zuständigen Gericht einen Antrag auf Aufhebung seiner Lebenspartnerschaft gestellt hat.",""" It says there: ""I can confirm that my client has submitted an application for the dissolution of his life partnership through his family lawyer at the relevant court.",1-1
155,"Über Details äußere ich mich nicht"".","""I don't comment on details.",1-1
156,"Glööckler und sein Lebenspartner Schroth waren 35 Jahre zusammen, Trennungsgerüchte gab es schon seit etwa einem Jahr.","Glööckler and his partner Schroth were together for 35 years, there have been rumors of a separation for about a year.",1-1
157,"Nach seiner Dschungelcamp-Teilnahme soll der Modedesigner bereits aus dem gemeinsamen Haus in der Pfalz nach Berlin gezogen sein, heißt es in verschiedenen Medienberichten.","According to various media reports, the fashion designer has moved from the shared house in the Palatinate to Berlin after participating in the jungle camp.",1-1
158,Auch in der RTL-Show sprach er über Eheprobleme.,He also spoke about marriage problems on the RTL show.,1-1
159,SS-Massakers in Oradour-sur-Glane: Letzter Überlebender tot,"""SS Massacre in Oradour-sur-Glane: Last Survivor Dead""",1-1
160,"In dem zerstörten Dorf nordwestlich von Limoges, dessen Ruinen erhalten blieben, wurde 1999 ein Gedenkzentrum eingerichtet.","In the destroyed village northwest of Limoges, whose ruins remained, a memorial center was established in 1999.",1-1
161,Frankreichs Präsident Emmanuel Macron hatte Hébras vor einem Jahr mit dem nationalen Verdienstorden ausgezeichnet.,France's President Emmanuel Macron awarded Hébras the National Order of Merit a year ago.,1-1
162,"Hébras habe für die Freiheit gekämpft und die Werte Frankreichs verteidigt, sagte Macron.","Macron said, ""I have fought for freedom and defended the values of France.",1-1
163,Außerdem habe er zum deutsch-französischen Frieden beigetragen.,""" Furthermore, he contributed to the German-French reconciliation.",1-1
164,Der Überlebende hatte sich unter anderem für deutsch-französische Jugendbegegnungen eingesetzt.,"The survivor had advocated for German-French youth exchanges, among other things.",1-1
165,Eine Kurvenlage für 14 Häuser: In Homeien kennt jeder jeden,"A curve for 14 houses: In Homeien, everyone knows everyone.",1-1
166,"LZ-Serie Nordlippische Weiler: In Homeien leben nicht selten drei, vier Generationen unter einem Dach.","LZ-Series Northern Lippe Villages: In Homeien, three, four generations often live under one roof.",1-2
167,Hier finden die Bewohner Idylle pur.,"Here, the residents find pure idyll.",1-1
169,"Deutsche-Bank-Chef Christian Sewing hält weitere Zinserhöhungen im Kampf gegen die hohe Teuerungsrate für ""absolut"" notwendig.","""Deutsche Bank CEO Christian Sewing considers further interest rate hikes to be 'absolutely' necessary in the fight against high inflation.",1-1
170,"""Die inflationären Risiken sind weiter groß.",""" The inflationary risks remain significant.",1-1
171,"Die Kosten für Energie können leicht wieder steigen, und auch die Öffnung Chinas kann den Preisen vorübergehend einen Schub geben"", sagte Sewing der ""Welt am Sonntag"".","""The costs for energy can easily rise again, and China's opening can also give prices a temporary boost,"" Sewing told Welt am Sonntag.",1-1
