id,source,target,n2m
39,"Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens.","Żałowali, że się nie urodzili, albo ledwie urodzili, kiedy musieli wyruszać kohortami w drogi i spać na słomie jak bohema.",1-1
40,De ce temps non vécu ils garderaient le regret tenace.,Tego nieprzeżytego czasu zachowaliby nieustępliwy żal.,1-1
41,La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu'ils avaient manquée de si peu et l'espérance de la vivre un jour.,"Wspomnienia innych dawały im sekretną nostalgię za tym czasem, za którym tak mało tęsknili, i nadzieję, że pewnego dnia go przeżyją.",1-1
42,Les garçons étaient fiers de partir au régiment et on les trouvait beaux en soldats.,Chłopcy z dumą szli do pułku i uchodzili za przystojnych żołnierzy.,1-1
43,"Le soir du conseil de révision, ils faisaient la tournée des cafés pour célébrer la gloire d'être reconnus comme de vrais hommes.","W noc komisji rewizyjnej krążyli po kawiarniach, aby uczcić chwałę bycia uznanymi za prawdziwych mężczyzn.",1-1
44,"Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage.",Przed pułkiem byli jeszcze dziećmi i byli bezwartościowi na rynku pracy i małżeństwa.,1-1
45,"Après, ils pourraient avoir une femme et des enfants.",Potem mogli mieć żonę i dzieci.,1-1
46,L'uniforme qu'ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel.,"Mundur, którym paradowali po okolicy na przepustce, otaczał ich patriotycznym pięknem i wirtualnym poświęceniem.",1-1
47,"L'ombre des combattants vainqueurs, des GI, flottait autour d'eux.","Wokół nich unosił się cień zwycięskich wojowników, żołnierzy.",1-1
48,"Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l'univers des hommes et celui des femmes.","Szorstka płachta fartucha, wyczesana, gdy stałeś na palcach, by je pocałować, zmaterializowała absolutną granicę między światem mężczyzn i świata kobiet.",1-1
49,À les voir on éprouvait un sentiment d'héroïsme.,"Widząc ich, czuło się bohaterstwo.",1-1
50,"Une autre photo, signée du même photographe mais le papier du livret est plus ordinaire et le liseré d'or a disparu —, sans doute vouée à la même distribution familiale, montre une petite fille d'environ quatre ans, sérieuse, presque triste malgré une bonne bouille rebondie sous des cheveux courts, séparés par une raie au milieu et tirés en arrière par des barrettes auxquelles sont attachés des rubans, comme des papillons.","Inne zdjęcie, podpisane przez tego samego fotografa ale papier książeczki jest bardziej zwyczajny, a złota obwódka zniknęła niewątpliwie poświęcone tej samej dystrybucji rodzinnej, przedstawia małą dziewczynkę w wieku około czterech lat, poważną, prawie smutną. ładna, pulchna twarz pod krótkimi włosami, oddzielona przedziałkiem pośrodku i ściągnięta do tyłu przez kraty, do których przyczepione są wstążki, jak motyle.",1-2
51,"La main gauche repose sur la même table sculptée, entièrement visible, de style Louis XVI.","Lewa ręka spoczywa na tym samym rzeźbionym stole, całkowicie widocznym, w stylu Ludwika XVI.",1-1
52,"Elle apparaît boudinée dans son corsage, sa jupe à bretelles remonte par-devant à cause d'un ventre proéminent, peut-être signe de rachitisme (1944, environ).","Wydaje się pulchna w staniku, spódnica na szelkach podwija się z przodu z powodu wystającego brzucha, być może oznaki krzywicy (około 1944).",1-1
53,"Deux autres petites photos à bords dentelés, datant vraisemblablement de la même année, montrent la même enfant, mais plus menue, dans une robe à volants et manches ballon.","Dwa inne małe postrzępione zdjęcia, przypuszczalnie z tego samego roku, przedstawiają to samo dziecko, ale bardziej drobne, w marszczonej sukience z balonowymi rękawami.",1-1
54,"Sur la première, elle se blottit de façon espiègle contre une femme au corps massif, d'un seul tenant dans une robe à larges rayures, les cheveux relevés en gros rouleaux.","W pierwszym figlarnie przytula się do masywnej kobiety, cała w jednym kawałku, w szerokiej sukience w paski, z włosami upiętymi w duże bułki.",1-1
55,"Sur l'autre, elle lève le poing gauche, le droit est retenu par la main d'un homme, grand, en veste claire et pantalon à pinces, à la posture nonchalante.","Z drugiej podnosi lewą pięść, prawą trzyma w dłoni mężczyzna, wysoki, w lekkiej kurtce i plisowanych spodniach, o nonszalanckiej sylwetce.",1-1
56,"Les deux photos ont été prises le même jour devant un muret surmonté d'une bordure de fleurs, dans une cour pavée.","Oba zdjęcia zostały zrobione tego samego dnia przed niskim murkiem zwieńczonym obwódką z kwiatów, na brukowanym dziedzińcu.",1-1
57,Au-dessus des têtes passe une corde à linge sur laquelle une épingle est restée accrochée.,"Nad głowami przechodzi sznur do bielizny, na którym pozostała zawieszona szpilka.",1-1
