id,source,target,n2m
53,"Шаги его бесшумны, рукопожатия слабы.",彼の足取りは静かで、握手は弱い。,1-1
54,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、彼がゴリアテのように強力であること、編集者のアンドレイが 5 人も持ち上げられないものを片手で持ち上げることができることを忘れてしまいます。,1-1
55,"Глядя на его легкие движения, не верится, что он силен и тяжел.",彼の軽快な動きを見ると、彼が強くて重いとは信じられません。,1-1
56,Спенсер мог бы назвать его образцом грации.,スペンサーは彼を恵みの縮図と呼ぶかもしれません。,1-1
57,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",顔全体から、シンプルさ、広くてシンプルな性質、真実を呼吸します。。。,1-1
58,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",顔が魂の鏡であることが嘘でなければ、コケードを持った紳士との出会いの初日に、私は彼は嘘をつく方法を知らないという私の名誉の言葉を与えることができました。,1-1
59,Я мог бы даже держать пари.,私も賭けるかもしれません。,1-1
60,Проиграл бы я пари или нет читатель увидит далее.,私が賭けに負けたかどうかにかかわらず、読者はさらに見るでしょう。,1-1
61,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",私が言ったように、彼は背が高く、肩幅が広く、ずんぐりしていて、良い働き者のようです。,1-1
62,Всё его тело дышит здоровьем и силой.,彼の全身は健康と強さを呼吸します。,1-1
63,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔はピンク色で、腕は大きく、胸は広く、筋肉質で、髪は太く、健康な男の子のようです。,1-1
64,Ему под сорок.,彼は40歳未満です。,1-1
65,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",彼は最近縫製されたばかりの真新しいトリコット スーツを着て、最新のファッションに合わせて上品に着こなしています。,1-1
66,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸にはチャーム付きの大きなゴールドチェーンがあり、小指には小さな明るい星がきらめくダイヤモンドリングがあります。,1-1
67,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",しかし、小説や物語の多かれ少なかれまともなヒーローにとって最も重要なこと、そして非常に重要なことは、彼が非常にハンサムであることです。,1-1
68,Я не женщина и не художник.,私は女性でもアーティストでもありません。,1-1
69,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",私は男性の美しさについてほとんど知りませんが、花形帽章をかぶった紳士の外見が印象的でした。,1-1
70,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の大きくて筋肉質な顔は永遠に私の記憶の中にあります。,1-1
71,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",この顔には、本物のギリシャの鼻があり、こぶがあり、薄い唇と、優しさが輝き、適切な名前を見つけるのが難しい青い目があります。,1-1
72,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",この「何か」は、小動物の目で悲しいときや苦しいときに気づくことができます。,1-1
73,"Что-то умоляющее, детское, безропотно терпящее.",懇願する、幼稚な、おとなしく耐え忍ぶ何か。。。,1-1
74,У хитрых и очень умных людей не бывает таких глаз.,狡猾で非常に頭の良い人にはそのような目はありません。,1-1
75,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",私はため息をつき、ペンを置き、花形帽章をかぶった紳士を待ち始めました。,1-1
76,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",エディトリアルという言葉に畏敬の念を抱き、編集の謎に精通していない初心者の作家や一般の人々は、あなたをかなりの時間待たせます。,1-1
77,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",社説の「尋ねる」の後、彼らは長い間咳をし、長い間鼻をかみ、ゆっくりとドアを開け、さらにゆっくりと入り、これには多くの時間がかかります。,1-1
78,Господин же с кокардой не заставил ждать себя.,花形帽章をかぶった紳士は彼を待たせませんでした。,1-1
79,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイの後ろでドアを閉める前に、背が高くて肩幅の広い男性が、片手に紙の束を持ち、もう一方の手で花形帽章の付いた帽子を持っているのを見ました。,1-1
80,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",私との出会いを求めた男は、私の物語の中で非常に重要な役割を果たしています。,1-1
81,Необходимо описать его наружность.,彼の外見を説明する必要があります。,1-1
82,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880 年の 4 月のある日の午後、見張りのアンドレイが私のオフィスに入ってきて、何人かの紳士が編集部に来て、説得力を持って編集者と会うように頼んだと不思議なことに私に報告しました。,1-1
83,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",「おそらく役人です」とアンドレイは付け加えた。,1-1
84,"Попроси его прийти в другое время, сказал я.",「別の時間に来るように彼に頼んでください」と私は言いました。,1-1
85,Сегодня я занят.,- 今日は忙しいです。,1-1
86,"Скажи, что редактор принимает только по субботам.",編集者は土曜日のみ受け付けているとしましょう。,1-1
87,"Он и третьего дня приходил, вас спрашивал.",-彼は3日目に来てあなたに尋ねました。,1-1
88,"Говорит, что дело большое.",彼はそれが大したことだと言います。,1-1
89,Просит и чуть не плачет.,彼は懇願し、ほとんど泣きます。,1-1
90,"В субботу, говорит, ему несвободно.",彼は土曜日に、彼は暇ではないと言っています。。。,1-1
91,Прикажете принять?,私に受け入れるように命じてくれませんか？,1-1
