id,source,translation,n2m
21,"Co ciekawe gdy w sejmie pojawił się wniosek o nadanie polskiego obywatelstwa Żydom, Franciszek jako poseł w swojej porywającej przemowie przekonywał, że jeszcze nie czas na taki krok.","Interestingly, when a proposal to grant Polish citizenship to Jews appeared in the parliament, Franciszek as a deputy in his compelling speech argued that it was not yet time for such a step.",1-1
22,"Najpierw naród polski musi wywalczyć sobie niepodległość, a potem będzie pora na reformy społeczne.","First, the Polish nation must fight for independence, and then it will be time for social reforms.",1-1
23,"Wszyscy offenbachscy neofici zostali pochowani na miejskim cmentarzu, który po latach zaczął jednak przeszkadzać planom rozbudowy miasta i został w 1866 roku zlikwidowany.","All Offenbach neophytes were buried in the city cemetery, which after years began to interfere with the city's expansion plans and was closed down in 1866.",1-1
24,Kości pogrzebanych tam ludzi zebrano i z szacunkiem pochowano w innym miejscu.,The bones of the people buried there were collected and respectfully reburied in another place.,1-1
25,"Przy tej okazji została wyjęta z grobu czaszka Jakuba Franka i, opisana starannie jako ""czaszka żydowskiego patryarchy"", znalazła się w rękach historiografa miasta Offenbach.","On this occasion, the skull of Jakub Frank was removed from the grave and, carefully described as the ""skull of a Jewish patriarch"", ended up in the hands of a historian in Offenbach city.",1-1
26,"Wiele lat potem, w nieznanych okolicznościach, trafiła do Berlina, gdzie poddana została szczegółowym pomiarom i badaniom i uznana za przykład żydowskiej niższości rasowej.","Many years later, under unknown circumstances, she ended up in Berlin, where she underwent detailed measurements and examinations and was deemed an example of the Jewish racial minority.",1-1
27,"Po wojnie przepadła bez wieści może zniszczona wojenną zawieruchą, rozsypała się w pył, albo leży jeszcze w podziemnych magazynach jakiegoś muzeum.","After the war, it disappeared without a trace, possibly destroyed in the wartime turmoil, turned to dust, or maybe it still lies in the underground storage of some museum.",1-1
28,Po śmierci Jakuba nastał dla mnie czas wielkiego spokoju.,"After Jakub's death, a time of great peace began for me.",1-1
29,"Głównym moim zajęciem stało się studiowanie merkawy, do tego doszły jeszcze nasze rozmowy z Jeruchimem Dembowskim, jako że zamieszkaliśmy w jednym pokoju, przez co zbliżyliśmy się do siebie.","My main activity became studying the merkavah, and in addition to that, there were our conversations with Jeruchim Dembowski, since we lived in the same room, which brought us closer together.",1-1
30,"Jemu, Jeruchimowi, powiedziałem też o Chai Szor że była jedyną kobietą, którą mogłem pokochać i kochałem od tego pięknego momentu, kiedym ją dostał na jedną noc, wtedy gdym przyjechał z wieściami o Jakubie do Rohatyna.","To him, to Jeruchim, I also told about Chai Szor that she was the only woman I could love and I loved from that beautiful moment when I had her for one night, when I arrived with the news about Jakub to Rohatyn.",1-1
31,Lecz przede wszystkim kochałem Jakuba.,"But above all, I loved Jakub.",1-1
32,Byli w Iwaniu od kwietnia.,They were in Iwanow from April.,1-1
33,"Gdyby nie dobrzy iwańscy ludzie, chyba pomarliby z głodu.","If it weren't for the good people of Ivan, they would probably have starved to death.",1-1
34,"Iwanie uratowało im życie i zdrowie, Bejla czuje się teraz lepiej i już nie kaszle tak bardzo.","Fasting saved their lives and health, Bejla now feels better and does not cough as much anymore.",1-1
35,"Srol wierzy, że kiedy już się ochrzczą, będzie im tak samo dobrze jak chrześcijanom.","Srol believes that once they are baptized, they will be just as well off as Christians.",1-1
36,"Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze.","They will get a piece of land, Bejla will have vegetables in the garden, and he, Srol, will weave rugs, because he's good at it.",1-1
37,"Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie.","In old age, when the girls are married off, they will take them in.",1-1
38,To wszystkie jego marzenia.,These are all his dreams.,1-1
39,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje.","Look, benefactor, Kaśka doesn't want to go, says Roszko grimly when the carriage stops.",1-1
40,Roszko schodzi z kozła i żegna się kilka razy zamaszyście.,Roszko gets off the goat and says goodbye several times with great flourish.,1-1
41,"Potem nachyla się i zagląda w mgłę, jakby patrzył do wody.","Then he leans over and looks into the fog, as if looking into water.",1-1
42,"Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula.","From under his festive red, albeit a bit faded, coat a shirt sticks out.",1-1
43,"Nie wiem, gdzie jechać mówi.","I don't know where to go, he says.",1-1
44,Jak to nie wiesz?,How do you not know?,1-1
45,Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz.,"""But we are already on the Rohatyn road,"" says the surprised priest.",1-1
46,A jednak!,And yet!,1-1
47,"Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel.","She gets out of the buggy and follows the servant, helplessly circling the carriage, straining her eyes into the whiteness.",1-1
48,"Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty.","They seem to think they see something, but eyes that cannot latch onto anything begin to play tricks on themselves.",1-1
49,Że też im się coś podobnego przydarzyło!,That something like this happened to them!,1-1
50,"Przecież to tak, jakby zgubić się we własnej kieszeni.","After all, it's like getting lost in one's own pocket.",1-1
51,"Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując.","""Quiet!"" the priest suddenly says, raising his finger upward, listening intently.",1-1
52,"I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody.","And indeed, somewhere on the left side, from the clumps of fog, a faint murmur of water can be heard.",1-1
53,Jedźmy za tym szumem.,Let's follow that noise.,1-1
54,To woda płynie decyduje ksiądz.,It's the priest who decides where this water flows.,1-1
55,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły.","Soon the priest relaxes in the carriage, stretches his legs out in front of him and lets his eyes wander over the sea of fog.",1-1
56,"Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu.","He immediately falls into a traveling reverie, because a person thinks best when in motion.",1-1
57,"Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił.","Slowly, reluctantly, the mechanism of his mind comes to life, surprising the gears and cogs, setting the drive wheels in motion, just like in the clock that stands in his presbytery hallway, bought in Lviv; he paid a hefty price for it.",1-1
58,Za chwilę odezwie się bim-bom.,The chime will ring in a moment.,1-1
59,"Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać.",One starts to wonder if perhaps the world didn't originate from such a fog.,1-1
60,"Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego.","After all, the Jewish historian Josephus Flavius maintains that the world was created in autumn, during the autumnal equinox.",1-1
61,"Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień...","One might think so because there were fruits in paradise; if an apple hung on the tree, it must have been autumn.",1-1
62,Jest w tym jakaś racja.,There is some truth in this.,1-1
63,Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument?,But soon another thought comes to his mind: What kind of argument is this?,1-2
64,"Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?","Could not the almighty God create such poor fruits extra, at any time of the year?",1-1
65,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie.","When they reach the main road leading to Rohatyn, they join the stream of pedestrians, horse riders and various types of carts emerging from the fog, like figurines made out of bread for Christmas.",1-1
66,"Jest środa, targ w Rohatynie, jadą chłopskie wozy obładowane workami z ziarnem, klatkami z drobiem, wszelakimi płodami rolnymi.","It's Wednesday, market day in Rohatyn, peasant carts loaded with sacks of grain, cages of poultry, all sorts of agricultural produce are moving.",1-1
67,"Między nimi żwawym krokiem maszerują handlarze z każdym możliwym towarem ich kramiki, sprytnie teraz złożone, dają się nieść na plecach niczym koromysła, a za chwilę staną się stołami pełnymi barwnych materiałów, drewnianych zabawek, jajek skupowanych po wsiach za jedną czwartą ceny...","Among them briskly march traders with all possible goods. Their stalls, now cleverly folded, can be carried on their backs like a yoke, and in a moment they will become tables full of colorful materials, wooden toys, eggs bought in the villages for a quarter of the price.",1-2
68,"Chłopi prowadzą też kozy i krowy na sprzedaż zwierzęta, przerażone zgiełkiem, zapierają się w kałużach.","Peasants also lead goats and cows for sale, the frightened animals, terrified by the noise, huddle in puddles.",1-1
69,"Mija ich rozpędzona fura przykryta dziurawą plandeką, pełna hałaśliwych Żydów, którzy ściągają na jarmark do Rohatyna z całej okolicy, a za nimi przedziera się bogata kareta, której we mgle i tłoku na drodze trudno zachować dostojeństwo jasne lakierowane drzwiczki są czarne od błota, a mina stangreta w niebieskiej pelerynie wydaje się nietęga, nie spodziewał się widać takiego zamieszania i teraz rozpaczliwie szuka wzrokiem okazji, żeby zjechać z tej diabelskiej drogi.","A speeding wagon, covered with a hole-ridden tarp, full of noisy Jews who come to the fair in Rohatyn from all around passes by them, and behind it fights its way a rich carriage, which struggles to maintain its dignity in the fog and congestion. Its shiny varnished doors are blackened with mud. The face of the coachman in his blue cloak seems sluggish apparently he did not expect such chaos and is now desperately looking for an opportunity to get off this devilish road.",1-3
