id,source,target,n2m
35,"Er würde sich an Bauer Häubels Bett stellen und fragen: ""Passt es Ihnen jetzt?","Stawał przy łóżku Bauera Häubela i pytał: ""Wszystko w porządku?",1-1
36,"Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen"".",W przeciwnym razie mogę przyjść później.,1-1
37,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Farmer Häubel siadał i mówił: ""Nie, nie, teraz mi to pasuje"", ""nie odkładajmy tego ponownie, kto wie, kiedy znowu to ustawisz może"", a Śmierć siadała na krześle już przygotowanym u wezgłowia.",1-1
38,"Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","Z góry przeprosiłby za oziębłe ręce, o czym farmer Häubel wiedział, że nie miałby nic przeciwko, a następnie zasłonił dłonią oczy farmera Häubela.",1-1
39,Das stimmte.,To była prawda.,1-1
40,"Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin.","Pies był koloru błota pośniegowego, był wyblakły szary i kudłaty jak całkowicie irlandzki wilczarz bez niczego innego.",1-1
41,"Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete.","Jego ciało było małe, ale jego łapy były tak duże jak łapy niedźwiedzia i wszyscy wiedzieliśmy, co to znaczy.",1-1
42,Selma stand immer noch erhoben vor der Küchenbank.,Selma nadal stała przed kuchennym blatem.,1-1
43,Sie schaute lange auf den Hund.,Długo przyglądała się psu.,1-1
44,"Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.","Potem spojrzała na mojego ojca, jakby był sklepem z pamiątkami.",1-1
45,"""Klappe halten"", sagte der Optiker noch einmal lauter und ging schneller, ""Selma findet nur sehr selten etwas bedrohlich oder unansehnlich"".",Zamknij się powiedział znowu optyk głośniej i przyspieszył Selma rzadko znajduje coś groźnego lub nieestetycznego.,1-1
46,"Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen.","Miał w tym absolutną rację i niestety powiedział więcej, niż powinien był odpowiedzieć głosom.",1-1
47,"Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde.","Ale może jednak uznają miłość za brzydką, syczały głosy, mówiono, że istnieje powód, dla którego prawda była ukrywana przez tak długi czas.",1-1
48,"""Feigheit war das"", sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun.","""To było tchórzostwo"" powiedział optyk, przenosząc skórzaną torbę na drugie biodro, ponieważ uderzenia torby i głosy zaczynały boleć.",1-1
49,"""Besonnenheit war das"", sagten die Stimmen, ""Angst ist ja manchmal doch ein guter Ratgeber"", sagten sie und summten die Titelmelodie der Vorabendserie.","""To była roztropność"" powiedziały głosy. ""W końcu strach jest czasami dobrym przewodnikiem"" powiedziały i zanuciły tytułową melodię serialu z poprzedniego wieczoru.",1-2
50,Der Optiker wurde jetzt langsamer.,Optometrysta teraz zwalniał.,1-1
51,"Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.","Droga do domu Selmy, która właściwie zajęła dziesięć minut, nagle wydała jej się całodzienną podróżą, całodzienną podróżą z mnóstwem bagażu.",1-1
52,"Auch das Schwimmen hatten Selma und der Optiker uns beigebracht, sie hatten im Nichtschwimmerbecken gestanden, beide bis zum Bauchnabel im Wasser, Selma trug eine große violette Rüschen-Badehaube, die aussah wie eine Hortensie und die sie sich von Elsbeth geliehen hatte, damit Rudi Carrells Frisur nichts geschah.","Selma i optyk nauczyli nas też pływać, stali w basenie dla nieumiejących pływać, oboje po pępki w wodzie, Selma miała na sobie duży fioletowy czepek kąpielowy z falbankami, które wyglądały jak hortensja i który zapożyczone od Elsbeth, więc fryzura Rudiego Carrella nic się nie wydarzyła.",1-1
53,"Ich lag mit dem Bauch auf Selmas Händen, Martin auf den Händen des Optikers.","Leżę z brzuchem na rękach Selmy, Martina na rękach optyka.",1-1
54,"""Wir lassen nicht los"", sagten Selma und der Optiker, und irgendwann: ""Wir lassen jetzt los"", und Martin und ich schwammen, erst zappelig und mit vor Panik und Stolz weit aufgerissenen Augen, dann immer sicherer.","""Nie odpuścimy"" powiedzieli Selma i optyk, aw pewnym momencie: ""Teraz odpuścimy"" i Martin i ja płynęliśmy, najpierw niespokojni iz oczami szeroko otwartymi z paniki i dumy, potem coraz bardziej i bardziej pewny siebie.",1-1
55,"Selma fiel dem Optiker jubelnd in die Arme, und dem Optiker traten die Tränen in die Augen.","Selma radośnie wpadła w ramiona optyka, a łzy napłynęły mu do oczu.",1-1
56,"Er ging an weiteren Häusern vorbei, Häusern voller verschwiegener Wahrheiten, die ans Licht wollten, und er fuhr jetzt alles auf, was er je an Sinnsprüchen über Mut gelesen hatte.","Mijał kolejne domy, domy pełne ukrytych prawd, które chciały zostać ujawnione, i wypowiadał teraz wszystkie aforyzmy o odwadze, jakie kiedykolwiek czytał.",1-1
57,Das war eine Menge.,To było dużo.,1-1
58,"Immer, wenn er mit Selma in die Kreisstadt fuhr, weil Selma ihren Wochenendeinkauf erledigen wollte, wartete der Optiker vor einem abgelegenen Geschenkideengeschäft auf sie, denn dort konnte man gut heimlich rauchen, dort wurde man von Selma bestimmt nicht erwischt, nirgends war man vor ihr so sicher wie vor einem Geschenkideengeschäft.","Ilekroć jechał z Selmą do starostwa, bo Selma chciała zrobić weekendowe zakupy, optyk czekał na nią przed odległym sklepem z pamiątkami, bo tam można było potajemnie palić, Selma na pewno by cię tam nie przyłapała, byłeś nigdzie przed nią tak bezpiecznie, jak przed sklepem z pomysłami na prezenty.",1-1
59,"Während Selma einkaufte, hatte der Optiker mittlerweile den ganzen immerhin 96-fächrigen Postkartenständer vor dem Geschenkideengeschäft gelesen und vollgequalmt.","Kiedy Selma robiła zakupy, optyk w międzyczasie czytał i palił całe stoisko z 96 kartami przed sklepem z pamiątkami.",1-1
60,"Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte.","Każda pocztówka przedstawiała pejzaż nie mający nic wspólnego z siedzibą powiatu, czyli morze, wodospad czy pustynię, a na każdej widniało motto, które nie miało nic wspólnego z optykiem.",1-1
61,"Jetzt, da er merkte, dass die Stimmen immer kraftvoller und er immer kraftloser wurde, sagte er sich die Sprüche auf, laut und schon kurz vor Selmas Haus.","Teraz, gdy zauważył, że głosy stawały się coraz silniejsze, a on coraz słabszy, powiedział do siebie te słowa, głośno i tuż przed domem Selmy.",1-1
62,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","Kiedy spałem na dole z Selmą, opowiadała mi historie ze szczęśliwym zakończeniem na skraju łóżka.",1-1
63,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","Kiedy byłam młodsza, po opowiadaniach trzymałam ją za nadgarstek, kładłam kciuk na pulsie i wyobrażałam sobie, że cały świat robi wszystko w rytm bicia serca Selmy.",1-1
64,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","Wyobraziłam sobie optometrystę szlifującego soczewki, Martina podnoszącego ciężar, Elsbeth przycinającą żywopłot, sprzedawczynię przechowującą soki w torebkach, moją matkę układającą gałęzie jodły, mojego ojca stemplującego recepty, a wszystko to w rytmie bicia serca Selmy.",1-1
65,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","Zawsze przy nim zasypiałam, ale teraz, w wieku dziesięciu lat, Selma uznała, że jestem na to za stara.",1-1
