id,source,translation,n2m
55,"Auch das Schwimmen hatten Selma und der Optiker uns beigebracht, sie hatten im Nichtschwimmerbecken gestanden, beide bis zum Bauchnabel im Wasser, Selma trug eine große violette Rüschen-Badehaube, die aussah wie eine Hortensie und die sie sich von Elsbeth geliehen hatte, damit Rudi Carrells Frisur nichts geschah.","Pływanie też Selma i optyk nauczyli nas oboje, stali w basenie dla nieumiejących pływać, oboje do pępka w wodzie, Selma miała na głowie dużą fioletową kapę kąpielową z falbankami, wyglądającą jak hortensja, którą pożyczyła od Elsbeth, żeby fryzura Rudiego Carrella nie ucierpiała.",1-1
56,"Ich lag mit dem Bauch auf Selmas Händen, Martin auf den Händen des Optikers.","Ja leżałem brzuchem na rękach Selmy, a Martin na rękach optyka.",1-1
57,"""Wir lassen nicht los"", sagten Selma und der Optiker, und irgendwann: ""Wir lassen jetzt los"", und Martin und ich schwammen, erst zappelig und mit vor Panik und Stolz weit aufgerissenen Augen, dann immer sicherer.","Nie odpuszczamy powiedziała Selma i optyk, a po chwili Teraz odpuszczamy i Martin i ja zaczęliśmy pływać, najpierw z trudem, z oczami szeroko otwartymi z przerażenia i dumy, potem coraz pewniej.",1-1
58,"Selma fiel dem Optiker jubelnd in die Arme, und dem Optiker traten die Tränen in die Augen.","Selma wpadła w objęcia optyka, wykrzykując radośnie, a optykowi napłynęły łzy do oczu.",1-1
59,"Er ging an weiteren Häusern vorbei, Häusern voller verschwiegener Wahrheiten, die ans Licht wollten, und er fuhr jetzt alles auf, was er je an Sinnsprüchen über Mut gelesen hatte.","Mijał kolejne domy, wypełnione milczącymi prawdami, które chciały wyjść na jaw, i teraz przypominał sobie wszystkie sentencje na temat odwagi, jakie kiedykolwiek przeczytał.",1-1
60,Das war eine Menge.,To było dużo.,1-1
61,"Immer, wenn er mit Selma in die Kreisstadt fuhr, weil Selma ihren Wochenendeinkauf erledigen wollte, wartete der Optiker vor einem abgelegenen Geschenkideengeschäft auf sie, denn dort konnte man gut heimlich rauchen, dort wurde man von Selma bestimmt nicht erwischt, nirgends war man vor ihr so sicher wie vor einem Geschenkideengeschäft.","Zawsze, gdy jechali do miasta powiatowego, bo Selma chciała załatwić swoje zakupy na weekend, optyk czekał na nich przed jakimś sklepem z pamiątkami, bo tam można było bezpiecznie palić, tam na pewno ich nie złapie Selma, nigdzie nie było tak bezpiecznie jak przed sklepem z pamiątkami.",1-1
62,"Während Selma einkaufte, hatte der Optiker mittlerweile den ganzen immerhin 96-fächrigen Postkartenständer vor dem Geschenkideengeschäft gelesen und vollgequalmt.","Podczas gdy Selma robiła zakupy, optyk przeczytał w międzyczasie całą, liczącą 96 pozycji, kolekcję kartek pocztowych stojących przed sklepem z prezentami i zadymił ją papierosami.",1-1
63,"Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte.","Na każdej kartce pocztowej była przedstawiona jakaś krajobraz, nie mający nic wspólnego z miastem powiatowym, np. Z morzem, wodospadem albo pustynią, a do tego zawsze jakieś sentencje, nie mające nic wspólnego z optykiem.",1-2
64,"Jetzt, da er merkte, dass die Stimmen immer kraftvoller und er immer kraftloser wurde, sagte er sich die Sprüche auf, laut und schon kurz vor Selmas Haus.","Kiedy zdał sobie sprawę, że głosy stają się coraz silniejsze, a on coraz słabszy, powtarzał sobie te maksymy głośno, już tuż przed domem Selmy.",1-1
65,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","Gdy spałam u Selmy na dole, opowiadała mi przy łóżku bajki z szczęśliwym zakończeniem.",1-1
66,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","Kiedy byłem mały, zawsze obejmowałem jej nadgarstek po skończonej opowieści, kładłem palec wskazujący na jej puls i wyobrażałem sobie, że cały świat działa w rytm bicia serca Selmy.",1-1
67,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","Wyobrażałam sobie optyka, jak szlifuje soczewki, Martina, jak podnosi ciężar, Elżbietę, jak przycina żywopłot, sklepikarza, jak układa torebki z sokiem, moją mamę, jak układa gałązki świerku, ojca, jak stempluje recepty, i wszystkich, jak wszystko to robią w rytmie serca Selmy.",1-1
68,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","Zawsze zasypiałam wtedy bez problemu, ale teraz, mając dziesięć lat, Selma uważała, że jestem już za stara na takie rzeczy.",1-1
