id,source,target,n2m
15,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"Tato, lubisz yakitori, dlatego dziś upieczemy to i zjemy. Gdy powtórzyłem to głośniej, mama aż drgnęła, a matka sąsiadującego dziecka wyglądała, jakby była zaskoczona oczy, nos i usta otworzyły się jednocześnie.",1-2
16,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,"Zacząłem się śmiać z jego dziwnej miny, ale gdy zobaczyłem, jak patrzy na moje ręce, pomyślałem, że jedna osoba nie wystarczy.",1-1
17,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"Powinniśmy wziąć więcej? Gdy moje spojrzenie przypadkowo padło na kilka wróbli, które szły razem, moja matka, jakby wybudzona z transu, zawołała z desperacją: ""Keiko!""",1-2
18,「小鳥さんはね、お墓をつくって埋めてあげよう。,Zbudujmy dla ptaszka grobowiec i pochowajmy go.,1-1
19,ほら、皆も泣いてるよ。,"Patrz, wszyscy też płaczą.",1-1
20,お友達が死んじゃって寂しいね。,"Jest mi smutno, że twoi przyjaciele odeszli.",1-1
21,ね、かわいそうでしょう？」,Czy to nie jest smutne?,1-1
22,「なんで？ せっかく死んでるのに」 私の疑問に、母は絶句した。,Dlaczego? Przecież już nie żyjesz. Mama milczała na moje pytanie.,1-3
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko włożyłem do małego woreczka kawę z puszki, papierosy i hot-doga.",1-1
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"W międzyczasie, mężczyzna, który wcześniej trzepotał monetami w kieszeni, nagle wsunął rękę do kieszeni na piersi.",1-1
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z jego ruchów wnioskowałem, że zamierza zapłacić kartą.",1-1
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"Witamy, dzień dobry! Skinęła głową w podzięce i przyjęła puszkę kawy, którą jej podał mężczyzna.",1-2
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"Ee, jeszcze jedną paczkę papierosów numer pięć. Rozumiem odparł. Szybko wyciągnąłem Marlboro Light Menthol z półki i zeskanowałem go na kasie.",1-3
28,「年齢確認のタッチをお願いします」,Proszę o potwierdzenie wieku.,1-1
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Gdy mężczyzna przesunął wzrok z ekranu na szklane witryny, w których ustawiono fast foody, jego palec przestał się poruszać.",1-1
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"Kiedy klient wygląda na zdezorientowanego i nie wie, czy coś kupić, zawsze staram się zachować odpowiedni dystans i zapytać: ""Czy potrzebuje pan/pani czegoś?"".",1-1
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"Usłyszał ciche brzęczenie monet, odwrócił się i skierował wzrok w stronę kasy.",1-1
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Ludzie, którzy szukają drobnych monet w swoich dłoniach lub kieszeniach, często chcą kupić szybko papierosa lub gazetę, więc są bardzo wrażliwi na dźwięk pieniędzy.",1-1
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Jak się spodziewałem, zobaczyłem mężczyznę, który z jedną ręką trzymał puszkę kawy, a drugą schował do kieszeni, zbliżającego się do kasy.",1-1
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przemieściłam się do kasy, wsunęłam się pod ladę i czekałam, aby nie zmuszać klientów do oczekiwania.",1-1
35,コンビニエンスストアは、音で満ちている。,Sklepik z przysmakami był wypełniony dźwiękami.,1-1
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Gdy dzwonek sygnalizujący przybycie klientów rozbrzmiewał po sklepie, w głośnikach rozlegał się głos idolki reklamującej nowe produkty.",1-1
37,店員の掛け声に、バーコードをスキャンする音。,Głosy sprzedawców i dźwięk skanowania kodów kreskowych.,1-1
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Słychać było dźwięk wkładania przedmiotów do koszyka, torebki chleba, a także stukot obcasów, kiedy ktoś przechadzał się po sklepie.",1-1
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko to mieszało się w jedną całość, tworząc dźwięk ""konbini"", który wibrował w moich bębenkach słuchowych.",1-1
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki spotykają się często w okolicy, dlatego mają takie same miny i sposób mówienia.",1-1
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Szczególnie podobne było ich jedzenie ciastek oboje trzymali je w pomalowanych paznokciami dłoniach i delikatnie je kruszyli, zanim wkładali do ust.",1-1
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Próbowałem sobie przypomnieć, czy tak było już wcześniej, ale wspomnienia były niejasne.",1-1
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Pomyślałam, że może małe zwyczaje i gesty, które widziałam wtedy, gdy się spotkaliśmy, już odpłynęły gdzieś daleko.",1-1
