id,source,translation,n2m
49,Le grand patron? Meunier?,大きなボス？ ムニエ？,1-2
50,Vous ne le connaissez pas? Trop bien.,あなたは彼を知らないのですか？ あまりにも良い。,2-1
51,"Non, gestion d'entreprises culturelles.",いいえ、文化事業の管理です。,1-1
52,Vraiment? Et vous voulez gérer l'édition?,本当ですか？そして、あなたは編集を管理したいのですか？,1-1
53,Je vous souhaite bonne chance.,私はあなたに幸運を祈ります。,1-1
54,Je préférerais organiser des concerts.,私はコンサートを主催する方が好きです。,1-1
55,Asseyez-vous.,座ってください。,1-1
56,"Il faut que j'y aille, c'est vendredi.",私は行かなければなりません、それは金曜日です。,1-1
57,Il est tard.,遅いです。,1-1
58,Cinq minutes. Vous voulez organiser des concerts?,五分 あなたはコンサートを主催したいですか？,2-1
59,"Oui, c'est bien, la musique.",はい、それはいいね、音楽。,1-1
60,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir.",長い間、私は少しのリラクゼーションや高揚感、そして脳への血流を増やすために足を組んでいましたが、最近では頭を置くことがより頻繁になってきています。 特に夜、特に金曜の晩です。,1-2
61,"Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais.",私は開かれた原稿の上に腕を組み、それに頭を乗せます。 額は前腕の上に、頬は新鮮なテキストの上にあります。,1-2
62,Le bois du bureau amplifie les battements de mon cœur.,デスクの木材が私の心臓の鼓動を増幅します。,1-1
63,Le vieux mobilier Art déco conduit bien les émotions et les fatigues.,古いアールデコの家具は、感情と疲れを上手く伝えます。,1-1
64,Ruhlman? Leleu?,ルールマン？ レルー?,2-1
65,Il en a tant vu.,彼はたくさん見てきました。,1-1
66,"J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison.",私は自分の心、金曜日の古い心、家の静寂に響く古い心を聴いています。,1-1
67,"À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end.",この時間には、皆が去り、私は一人で船に残り、疲れ果てています。 なぜなら、週末に持って行くべき原稿の山を片付ける勇気がないからです。,1-2
68,Comme chaque vendredi.,それぞれの金曜日のように。,1-1
69,Alors vous savez.,それならあなたは知っています。,1-1
70,C'est lui qui m'a dit de vous apporter ça.,それは彼が私にあなたにこれを持ってくるように言ったものです。,1-1
71,"Et qu'est-ce que c'est, ça? Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi.",それは何ですか？ ベン、それは電子書籍リーダー、電子書籍、iPad、私にはわからないよ。,2-1
72,Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd.,彼は私に、あなたのすべての原稿を週末にそこに入れて、それがあなたにとって負担を減らすだろうと言いました。,1-1
73,"Vous voulez que je vous explique? Regardez, c'est comme un écran avec tous vos manuscrits dessus.",私が説明しましょうか？ 見てください、それはあなたのすべての原稿が載った画面のようです。,2-1
74,Ils sont sur l'étagère virtuelle en faux-vrai bois.,彼らは仮想のフェイクウッド棚にいます。,1-1
75,Vous les touchez et ils s'ouvrent.,あなたがそれらに触れると、それらは開きます。,1-1
76,Il y en a un paquet.,それらは一杯あります。,1-1
77,"Vous n'allez jamais lire tout ça en deux jours! Regardez, le texte s'ouvre.",あなたは二日間でこれ全てを読み終えることは決してできません！ 見てください、テキストが開きます。,2-1
