id,source,target,n2m
33,Mit Ernestine schwingen auch Eva-Maria Stolze (fast 97) und Elfriede Widmann (79) die Tanzbeine.,Eva-Maria Stolze (almost 97) and Elfriede Widmann (79) are also dancing with Ernestine.,1-1
34,Die 97-Jährige ist 1926 in Jena (Thüringen geborgen).,The 97-year-old was born in Jena (Thuringia) in 1926.,1-1
35,"Sie war eine Soubrette, heute würde man Musical-Darstellerin sagen, arbeitete mit der legendären Marika Rökk zusammen.","She was a soubrette, today you would say a musical performer, worked together with the legendary Marika Rökk.",1-1
36,"""Mit Tanzen, Schauspielern und Singen hab ich mein Leben verbracht"".","""I've spent my life dancing, acting and singing.",1-1
37,Mit ihren 79 Jahren ist Elfriede Widmann so etwas wie das Küken in der Runde der Stepptänzerinnen.,"At the age of 79, Elfriede Widmann is something of a chick in the group of tap dancers.",1-1
38,"Sie sagt: ""Wir haben hier einfach Spaß mit unserer Tanzlehrerin Sissy Engl"".","She says: ""We just have fun here with our dance teacher Sissy Engl"".",1-1
39,Wikipedia: Der Stepptanz wurde im 19. Jahrhundert in den USA entwickelt und ist heute überall auf der Welt bekannt.,Wikipedia: Tap dance was developed in the USA in the 19th century and is now known all over the world.,2-2
40,"Mit je zwei Metallplatten, die haltbarer sind als die zunächst benutzten Holzsohlen, vorne und hinten an den Schuhen angebracht, werden beim Tanzen rhythmische Klänge erzeugt, die zum optischen Eindruck und zur Musik passen.","With two metal plates, each of which are more durable than the wooden soles initially used, attached to the front and back of the shoes, rhythmic sounds are produced while dancing that match the visual impression and the music.",1-1
41,Der Tänzer wird somit auch zum Perkussions-Musiker.,The dancer thus also becomes a percussion musician.,1-1
42,Der englische Ausdruck dafür ist lautmalerisch Tap dance und der französische Claquettes.,The English expression for this is onomatopoeic tap dance and the French Claquettes.,1-1
43,Der spanische Flamenco könnte den Stepptanz beeinflusst haben.,Spanish flamenco may have influenced tap dancing.,1-1
44,"Dabei werden die Spitzen der Schuhe genagelt, damit sie beim Tanzen einen gut hörbaren Ton erzeugen.",The tips of the shoes are nailed so that they produce a clearly audible sound when dancing.,1-1
45,Die 77-jährige Sissi Engl ist die gute Seele des Tanzstudios am Ostbahnhof.,The 77-year-old Sissi Engl is the good soul of the dance studio at Ostbahnhof.,1-1
46,"Sie ist Schauspielerin, Tänzerin und Choreografin.","She is an actress, dancer and choreographer.",1-1
47,"""Wir sind eine große Familie, bei uns sind groß und klein, Alt und Jung willkommen"".","""We are a big family, big and small, old and young are welcome"".",1-1
48,Und was ist das Rezept für ein so langes Leben?,And what is the recipe for such a long life?,1-1
49,"""Mich hält die Bewegung jung"", sagt die 102-Jährige zu BILD.","""The movement keeps me young,"" the 102-year-old told BILD.",1-1
50,"Ihr Rat an alle: ""Sport, gesundes Essen und keinen Alkohol"".","Her advice to everyone: ""Exercise, healthy food and no alcohol"".",1-1
51,Analog im Dialog - Die Grenzen des Digitalen,Analogue in Dialogue The Limits of the Digital,1-2
52,Mit fortschreitender Digitalisierung wächst bei so manchen wieder die Lust auf analog,"As digitization progresses, the desire for analogue is growing again for some",1-1
53,"Die Rasanz, mit der unser Alltag digital wurde, ließ uns kaum Zeit, Regeln für den Umgang damit aufzustellen und unsere Kommunikations- und Arbeitsweisen daran anzupassen, meint DNN-Kolumnistin Claudia Muntschick.","The speed with which our everyday lives became digital left us little time to set up rules for dealing with them and to adapt our communication and working methods to them, says DNN columnist Claudia Muntschick.",1-1
54,Dresden.,Dresden.,1-1
55,"Wenn man im Jahr 1985 in Bautzen ein Telefongespräch führen wollte, gab es drei Möglichkeiten.","If you wanted to make a telephone call in Bautzen in 1985, there were three options.",1-1
56,"Entweder gehörte man zu den sechs Prozent der Glücklichen, die über einen privaten Anschluss verfügten.",Either you were one of the six percent of the lucky ones who had a private connection.,1-1
57,"Oder man gehörte zu denen, die Jemanden aus dieser exklusiven Gruppe in der Nachbarschaft hatten und dort für eine Flasche Radeberger mit der Verwandtschaft telefonieren konnten.",Or you were one of those who had someone from this exclusive group in the neighborhood and could call your relatives for a bottle of Radeberger.,1-1
58,Oder man suchte eine Telefonzelle auf.,Or you could go to a telephone booth.,1-1
59,Unvergessen der Geruch des Plastehörers und das Klicken der Kleingeldmünzen im Automaten.,The smell of the plastic headphones and the click of the coins in the vending machine are unforgettable.,1-1
60,"Mein größter Traum war es, beim Anrufen auch das Gesicht des Anderen sehen zu können - Bildtelefonie, dachte ich, was wäre das für eine tolle Sache!","My biggest dream was to be able to see the other person's face when calling video telephony, I thought, what a great thing that would be!",1-1
61,Wie weiter in Moldau?,What's next in Moldova?,1-1
62,14 Tage für eine neue Regierung,14 days for a new government,1-1
63,In Moldau (auch: Moldawien) hat die Präsidentin Maia Sandu den ehemaligen Innenminister Dorin Recean mit der Regierungsbildung beauftragt.,"In Moldova (also: Moldova), President Maia Sandu has tasked former Interior Minister Dorin Recean with forming a government.",1-1
64,Dafür hat der 48-Jährige Wirtschaftsexperte jetzt 14 Tage Zeit.,The 48-year-old economic expert now has 14 days to do so.,1-1
65,Bisher war Recean einer der Berater der Präsidentin.,"So far, Recean has been one of the president's advisers.",1-1
66,Nach nur anderthalb Jahren im Amt war Ministerpräsidentin Natalia Gavrilita überraschend zurückgetreten.,"After only a year and a half in office, Prime Minister Natalia Gavrilita surprisingly resigned.",1-1
67,"Die pro-europäische Regierungschefin stand unter massivem Druck., wie sie selbst als Erklärung für ihre Demission bekannt gab - offenbar wurde sie von pro-russischen Kräften angefeindet.","The pro-European head of government was under massive pressure, as she herself announced as an explanation for her resignation apparently she was hostile to pro-Russian forces.",1-1
68,"Die Präsidentin dankte Gavrilita für deren ""enorme Opfer"".","The president thanked Gavrilita for her ""enormous sacrifices"".",1-2
69,Moldau ist Nachbarland der Ukraine und leidet unter den wirtschaftlichen Folgen des Krieges.,Moldova is a neighboring country of Ukraine and is suffering from the economic consequences of the war.,1-1
70,Die Inflation liegt bei über 40 Prozent und die kleine Republik hat Zehntausende Geflüchtete aus der Ukraine aufgenommen.,Inflation is over 40 percent and the small republic has taken in tens of thousands of refugees from Ukraine.,1-1
71,"Im Parlament in Chisinau hat die von Präsidentin Sandu gegründete pro-europäische Partei PAS (Partei der Aktion und Solidarität) eine komfortable Mehrheit, denn sie besetzt 63 von 101 Sitzen.","In the parliament in Chisinau, the pro-European party PAS (Party of Action and Solidarity), founded by President Sandu, has a comfortable majority, occupying 63 out of 101 seats.",1-1
72,Die Bestätigung des neuen Regierungschefs und seines Kabinetts dürfte von daher kein Problem darstellen.,The confirmation of the new head of government and his cabinet should therefore not be a problem.,1-1
73,"Allerdings haben die pro-europäischen Politikerinnen und Politiker in den vergangenen Monaten in Moldau an Popularität verloren, während die pro-russischen - mit Unterstützung aus dem Kreml - beliebter geworden sind.","However, pro-European politicians have lost popularity in Moldova in recent months, while pro-Russian politicians with support from the Kremlin have become more popular.",1-1
74,Das waren die Kostüme der Promis,These were the costumes of the celebrities,1-1
75,2023 wird wieder ordentlich gefeiert in Veitshöchheim.,In 2023 there will be a proper celebration again in Veitshöchheim.,1-1
76,Die 5. Jahreszeit ist in vollem Gange und die Prominenz ließ sich nicht lange bitten.,The 5th season is in full swing and the celebrities didn't have to wait long.,1-1
77,"Landesvater Markus Söder ging nicht etwa als Moses, was sein Kostüm vermuten lässt.","Father Markus Söder did not go as Moses, which his costume suggests.",1-2
78,Er sieht sich eher als Stammesältester der Bayern.,He sees himself more as a tribal elder of the Bavarians.,1-1
79,An seiner Seite Ehefrau Karin Baumüller-Söder.,At his side is his wife Karin Baumüller-Söder.,1-1
80,"Bayerns Umwelt- und Verbraucherschutzminister, Thorsten Glauber, hat sich den Kinderheld Chase von der Paw Patrol für sein Kostüm herausgesucht.","Bavaria's Minister of the Environment and Consumer Protection, Thorsten Glauber, has chosen the children's hero Chase from the Paw Patrol for his costume.",1-1
81,Aus den Tiefen des Meeres nach Franken kam Justizminister Georg Eisenreich samt Frau Anja.,"From the depths of the sea came to Franconia the Minister of Justice, Georg Eisenreich, and his wife Anja.",1-1
82,"Völlig abgehoben: Minister für Wissenschaft und Kunst, Markus Blume, zieht es in den Weltraum.","Completely out of touch: Minister for Science and the Arts, Markus Blume, is drawn into space.",1-1
83,"Landtagspräsidentin Ilse Aigner suchte sich niemand geringeres als ""Mama Bavaria"" als Vorbild für ihr Kostüm.","Ilse Aigner, president of the state parliament, sought out none other than ""Mama Bavaria"" as a model for her costume.",2-1
84,Im Peace-and-Love-Modus: Bayerns Gesundheitsminister Klaus Holetschek nebst Gattin Birgit.,In peace-and-love mode: Bavaria's Minister of Health Klaus Holetschek and his wife Birgit.,1-1
85,Bob der Baumeister alias Bauminister Christian Bernreiter mit seiner Frau Ann-Kathrin Jandt-Bernreiter als Wendy.,Bob the master builder alias Minister of Construction Christian Bernreiter with his wife Ann-Kathrin Jandt-Bernreiter as Wendy.,1-1
86,Bayerns Goldjunge: Finanzminister Albert Füracker mit seiner Frau Evelyne.,Bavaria's golden boy: Finance Minister Albert Füracker with his wife Evelyne.,1-3
87,Sie trug Silber.,She wore silver.,1-1
88,Er spielt sogar im Fasching den Sheriff: Bayerns Innenminister Joachim Herrmann.,He even plays the sheriff in carnival: Bavaria's Minister of the Interior Joachim Herrmann.,1-1
89,An seiner Seite Ehefrau Gerswid.,At his side is his wife Gerswid.,1-1
90,Auf der Walz: Wirtschaftsminister Hubert Aiwanger huldigt mit seinem Kostüm dem Handwerk.,On the roller: Minister of Economic Affairs Hubert Aiwanger pays homage to craftsmanship with his costume.,1-1
91,"Seine Partnerin Tanja Schweiger, Landrätin des Kreises Regensburg, tut es ihm gleich.","His partner Tanja Schweiger, district administrator of the Regensburg district, does the same.",1-1
92,Die politische Opposition durfte natürlich auch nicht fehlen.,"Of course, the political opposition could not be missing either.",1-1
93,Alles für Bayern: Grünen-Fraktionschefin Katharina Schulze als Bavaria und ihr Co-Chef Ludwig Hartmann als bayerischer Löwe.,Everything for Bavaria: Green Party parliamentary group leader Katharina Schulze as Bavaria and her co-leader Ludwig Hartmann as Bavarian lion.,1-3
94,Das Wandern ist des SPD-Fraktionschefs Lust: Florian von Brunn mit SPD-Landesvorsitzenden Ronja Endres.,Hiking is the pleasure of the SPD parliamentary group leader: Florian von Brunn with SPD state chairman Ronja Endres.,1-1
95,Royal wurde es bei FDP-Fraktionschef Martin Hagen.,It became royal with FDP parliamentary group leader Martin Hagen.,1-1
96,Er und seine Frau Anisha kamen als Harry und Meghan.,He and his wife Anisha came as Harry and Meghan.,1-1
97,Sonst spricht er sicherlich mehr.,"Otherwise, he certainly speaks more.",1-1
98,"In Veitshöchheim war der Fraktionsvorsitzende im EU-Parlament, Manfred Weber, als Pantomime unterwegs.","In Veitshöchheim, the chairman of the parliamentary group in the EU Parliament, Manfred Weber, was on the road as a mime.",1-1
99,An seiner Seite Frau Andrea.,At his side is his wife Andrea.,1-1
100,"Sollte es mit der Politik nicht mehr klappen, kann er immerhin zaubern.","If politics doesn't work out anymore, he can at least do magic.",1-1
101,Nürnbergs OB Marcus König als Harry Potter und Ehefrau Anke als Hermine.,Nuremberg's Lord Mayor Marcus König as Harry Potter and his wife Anke as Hermione.,1-2
102,Flott als Biene unterwegs: Bayerns Digitalministerin Judith Gerlach.,Brisk as a bee: Bavaria's Digital Minister Judith Gerlach.,1-1
103,"Zurück in die 1920er: die juristische Direktorin des BR, Eva Majuntke, BR-Intendantin Katja Wildermuth und BR-Kultur-Programmdirektor Björn Wilhelm.","Back to the 1920s: the legal director of BR, Eva Majuntke, BR director Katja Wildermuth and BR culture program director Björn Wilhelm.",1-1
104,Ein kleiner Seitenhieb gegen die Klimaaktivisten vom fränkischen Tatort-Kommissar Sebastian Fleischer gespielt von Alexander Leopold Schadt.,"A small swipe at the climate activists by the Franconian Tatort detective Sebastian Fleischer, played by Alexander Leopold Schadt.",1-1
105,Der Erste Bürgermeister von Veitshöchheim durfte natürlich auch nicht fehlen.,"Of course, the First Mayor of Veitshöchheim was not to be missed.",1-1
106,Jürgen Götz und seine Gattin Julia.,Jürgen Götz and his wife Julia.,1-1
107,Oberhof: Kühn Achter im WM-Sprint,Oberhof: Kühn eighth in World Championship sprint,1-1
108,Bö setzte seine beeindruckende Serie trotz schwieriger Bedingungen fort und gewann auch das sechste Sprintrennen der Saison.,Bö continued his impressive streak despite difficult conditions and also won the sixth sprint race of the season.,1-1
109,Der fünfmalige Olympiasieger hat nun schon 14 WM-Titel gesammelt und schließt weiter zu seinem Landsmann Ole Einar Björndalen auf.,The five-time Olympic champion has now collected 14 world championship titles and continues to catch up with his compatriot Ole Einar Björndalen.,1-1
110,"Die Biathlon-Ikone, die als TV-Experte vor Ort ist, ist mit 20 WM-Goldmedaillen noch unangefochtener Rekordchampion.","The biathlon icon, who is on site as a TV pundit, is still the undisputed record champion with 20 World Championship gold medals.",1-1
111,"Auch teilweise starker Nebel hinderte Dauersieger Bö nicht daran, schon sein zweites Gold am Rennsteig einzusammeln.",Even heavy fog did not prevent perennial winner Bö from collecting his second gold on the Rennsteig.,1-1
112,Am Mittwoch hatte es mit Norwegens Mixed-Staffel schon zur erfolgreichen Titelverteidigung gereicht.,"On Wednesday, Norway's mixed relay team had already successfully defended their title.",1-1
113,"Kaum jemand zweifelt daran, dass im Jagdrennen Nummer drei folgen wird.",Hardly anyone doubts that number three will follow in the chase race.,1-1
114,In der Verfolgung ist Bö einmal mehr der klare Favorit.,"In the pursuit, Bö is once again the clear favorite.",1-1
115,"Seine Laufform ist überragend, sodass er Schießfehler bis zu einem gewissen Maß erschreckend einfach kompensieren kann.","His running form is outstanding, so he can compensate for shooting mistakes to a certain extent with frightening ease.",1-1
116,Bei Doll lief derweil schon wieder nichts zusammen.,"Meanwhile, nothing came together at Doll again.",1-1
117,"Nachdem der Routinier mit einer Strafrunde in der Mixed-Staffel alle Chancen auf eine Medaille zum Auftakt vergeben hatte und es nur Platz sechs gegeben hatte, lief es drei Tage später nicht besser.","After the veteran had missed all chances of a medal at the start with a penalty lap in the mixed relay and there had only been sixth place, things didn't go any better three days later.",1-1
118,"Drei Strafrunden schon im Liegendschießen und zwei weitere stehend waren eine große Enttäuschung für den Ältesten im deutschen Team, der 2017 den größten Erfolg seiner Laufbahn in dieser Disziplin gefeiert hatte.","Three penalty rounds already in prone shooting and two more standing were a big disappointment for the oldest member of the German team, who had celebrated the greatest success of his career in this discipline in 2017.",1-1
119,"In Hochfilzen gewann er vor sechs Jahren überraschend mit 0,7 Sekunden Vorsprung hauchdünn vor Bö.","Six years ago, he surprisingly won in Hochfilzen by a razor-thin margin of 0. 7 seconds ahead of Bö.",1-1
120,"Es war einer von insgesamt nur drei Karriereerfolgen Dolls, der in diesem Winter bislang einmal auf dem Podest stand.","It was one of only three career successes for Doll, who has been on the podium once so far this winter.",1-1
121,Der Olympia-Achte von Peking zog nach seinem schwachen Auftritt wortlos davon und gab zunächst keine Interviews.,The Olympic eighth in Beijing pulled away without a word after his weak performance and did not give any interviews at first.,1-1
122,"Roman Rees schaffte es auf Platz 19, der zweite WM-Debütant David Zobel belegte Rang 35.","Roman Rees made it to 19th place, the second World Championship debutant David Zobel finished 35th.",1-1
123,"Biden empfängt Lula: ""Müssen für Demokratie eintreten""","Biden receives Lula: ""We must stand up for democracy""",1-2
124,"Bei einem Treffen zwischen US-Präsident Joe Biden und seinem Amtskollegen aus Brasilien, Luiz Inácio Lula da Silva, geht es vor allem um den Wert der Demokratie.","A meeting between US President Joe Biden and his Brazilian counterpart, Luiz Inácio Lula da Silva, will focus on the value of democracy.",1-1
125,Beide blicken auf ihre Vorgänger zurück.,Both look back on their predecessors.,1-1
126,US-Präsident Joe Biden hat bei einem Besuch seines brasilianischen Kollegen Luiz Inácio Lula da Silva auf den Erhalt demokratischer Werte gepocht.,US President Joe Biden insisted on the preservation of democratic values during a visit by his Brazilian counterpart Luiz Inácio Lula da Silva.,1-1
127,"""Die starke Demokratie unserer beiden Nationen wurde auf die Probe gestellt"", sagte Biden am Freitag im Weißen Haus in Washington. ""Wir müssen weiterhin für die Demokratie eintreten, für die demokratischen Werte, die den Kern unserer Stärke ausmachen"".","""The strong democracy of our two nations has been put to the test,"" Biden said Friday at the White House in Washington. ""We must continue to stand up for democracy, for the democratic values that are at the core of our strength.",1-2
128,"Lula entgegnete mit Blick auf seinen rechten Amtsvorgänger Jair Bolsonaro: ""Brasilien hat sich vier Jahre lang isoliert"".","Lula replied with regard to his right-wing predecessor Jair Bolsonaro: ""Brazil has isolated itself for four years"".",1-1
129,Der Links-Politiker Lula hatte sich Ende Oktober in einer Stichwahl gegen Bolsonaro durchgesetzt.,The left-wing politician Lula had prevailed against Bolsonaro in a run-off election at the end of October.,1-1
130,Am 1. Januar trat Lula das Amt an.,Lula took office on January 1.,1-1
131,Der Machtwechsel wurde begleitet von schweren Krawallen.,The change of power was accompanied by serious riots.,1-1
132,"Anhänger Bolsonaros hatten im Januar den Kongress, den Obersten Gerichtshof und den Regierungssitz in der Hauptstadt Brasília gestürmt.","Bolsonaro's supporters had stormed Congress, the Supreme Court and the seat of government in the capital Brasília in January.",1-1
133,"Der Gewaltausbruch in Brasilien erinnert auf düstere Weise an den Sturm auf das US-Kapitol vor gut zwei Jahren, bei dem Anhänger des damaligen Präsidenten Donald Trump gewaltsam in das Parlament in Washington eindrangen.","The outbreak of violence in Brazil is a grim reminder of the storming of the U. S. Capitol a good two years ago, in which supporters of then-President Donald Trump forcibly invaded parliament in Washington.",1-1
134,Lula kritisierte Bolsonaro bei dem Treffen mit Biden offen.,Lula openly criticized Bolsonaro at the meeting with Biden.,1-1
135,Sein Vorgänger habe nicht viel auf internationale Beziehungen gegeben.,His predecessor did not pay much attention to international relations.,1-1
136,"""Seine Welt begann und endete mit Fake News, morgens, nachmittags und abends"", sagte Lula. ""Kommt mir bekannt vor"", entgegnete Biden - eine offensichtliche Anspielung auf seinen Amtsvorgänger Trump.","""His world began and ended with fake news, morning, afternoon and night,"" Lula said. ""Sounds familiar,"" Biden replied an obvious reference to his predecessor Trump.",1-2
137,Kurze Notiz über die Presse - der Freitag,Brief note about the press the Friday,1-1
138,Erinnert sich noch jemand an die RAF-Fahndungsplakate?,Does anyone still remember the RAF wanted posters?,1-1
139,Man sah darauf die zur Denunziation und zum Abschuss freigegebenen Mitglieder der Roten Armee Fraktion.,It showed the members of the Red Army Faction cleared for denunciation and shooting.,1-1
140,"In einem Land mit Denunziationskultur, die gab es schon vor Corona, wurde so öffentlich Stimmung gemacht, gegen die gefährlichsten Gegner der BRD; sagen wir mal der bürgerlichen Demokratie, sagen wir mal der spätkapitalistischen Gesellschaft.","In a country with a culture of denunciation, which already existed before Corona, public sentiment was stirred up against the most dangerous opponents of the FRG; let's say bourgeois democracy, let's say late capitalist society.",1-1
141,(Hier nichts zu den wirklich Gefährlichen in Nadelstreifenanzug und Krawatte.),(Nothing here about the really dangerous ones in pinstripe suits and ties.,1-1
142,"Nun gibt die Stuttgarter Zeitung, die sonst eher hinter Raudis in den S-Bahnen oder Onanisten im Park her ist, eine Neuauflage mit des ""Kriegsverbrechers"" Putins Freunden.","Now the Stuttgarter Zeitung, which is usually more after Raudis in the S-Bahn or onanists in the park, is publishing a new edition with the ""war criminal"" Putin's friends.",1-1
143,"Weil die so schön sind, gibt es eine Bildergalerie.","Because they are so beautiful, there is a picture gallery.",1-1
144,"Natürlich ist die StZ schlecht informiert, denn es gibt in dieser Welt zu der Asien, Afrika und Lateinamerika gehören vielleicht mehr ""Russenfreunde"" als die StZ Platz für Bilder hat.","Of course, the StZ is badly informed, because there are perhaps more ""Russian friends"" in this world to which Asia, Africa and Latin America belong than the StZ has room for pictures.",1-1
145,"Aber darum geht es nicht, sondern: Auf Platz 1 bis 5 (!) steht Frau Wagenknecht, dann folgt Frau Schwarzer.","But that's not the point, it's about it: Ms. Wagenknecht is in 1st to 5th place (!), followed by Ms. Schwarzer.",1-4
146,"Nun, ich kenne in meiner Umgebung niemand mehr, der dieses Blatt liest.","Well, I don't know anyone around me anymore who reads this paper.",1-1
147,"Wenn doch, wäre es jetzt höchste Zeit.","If it does, it would be high time now.",1-1
148,"Wir haben das bekannte Niveau erreicht, wo nichts mehr darunter ist.",We have reached the well-known level where nothing is below that.,1-1
149,"Und spätestens jetzt, gut dialektisch, sollte Frau Wagenknecht die beliebteste Politikerin aller noch nicht ganz verblödeten, d.h. Friedliebenden, pazifistischen und antimilitaristischen Menschen sein.","And now, at the latest, well dialectically, Mrs. Wagenknecht should be the most popular politician of all not yet completely stupid, i. e. Peace-loving, pacifist and anti-militarist people.",1-1
150,(Und hier ist nun keine Differenzierung mehr nötig.),(And there is no need for differentiation here.,1-1
151,Harald Glööckler reicht Scheidung von seinem Mann Dieter Schroth ein,Harald Glööckler files for divorce from his husband Dieter Schroth,1-2
152,Designer Harald Glööckler (57) und sein Mann Dieter Schroth (74) haben sich getrennt.,Designer Harald Glööckler (57) and his husband Dieter Schroth (74) have separated.,1-1
153,"Das bestätigte Glööcklers Anwalt Christian-Oliver Moser gegenüber der ""Bild""-Zeitung und RTL in gleichem Wortlaut.","This was confirmed by Glööckler's lawyer Christian-Oliver Moser to the ""Bild"" newspaper and RTL in the same wording.",1-1
154,"Dort heißt es: ""Ich kann bestätigen, dass mein Mandant über seine Familienanwältin beim zuständigen Gericht einen Antrag auf Aufhebung seiner Lebenspartnerschaft gestellt hat.","It states: ""I can confirm that my client, through his family lawyer, has filed an application with the competent court for the annulment of his civil partnership.",1-1
155,"Über Details äußere ich mich nicht"".",I don't comment on details.,1-1
