id,source,translation,n2m
22,Patching's side-footed volley nudged Derry in front after 23 minutes the midfielder opened the scoring as the Foylesider's ran out 2-1 winners over the eventual champions last February.,"Patchings seitlicher Volleyschuss brachte Derry nach 23 Minuten in Führung – der Mittelfeldspieler erzielte den ersten Treffer, als die Foylesiders im vergangenen Februar mit 2:1 gegen den späteren Meister siegten.",1-1
23,The Hoops went on to win the Premier Division by 13 points but Duffy soon had City further ahead with a long-range effort which managed to squirm under keeper Leon Pohls and into the net.,"Die Hoops gewannen die Premier Division mit 13 Punkten Vorsprung, doch schon bald hatte Duffy City mit einem Fernschuss, der sich unter Torwart Leon Pohls hindurch ins Netz schlängelte, weiter in Führung.",1-1
24,Last season's runners-up were two goals to good at the break.,Der Zweitplatzierte der letzten Saison kassierte zur Pause zwei Tore zu viel.,1-1
25,Graham Burke went closest to reducing the arrears in the second period but the Candystripes were comfortable winners a week prior to their quest for national glory.,"Graham Burke kam dem Rückstand im zweiten Drittel am nächsten, aber die Candystripes gingen eine Woche vor ihrem Streben nach nationalem Ruhm deutlich als Sieger hervor.",1-1
26,"City boss Ruaidhri Higgins praised his team after what he said was the ""hardest week of my life"" following the death of his brother Kevin.",City-Chef Ruaidhri Higgins lobte sein Team nach der seiner Meinung nach „härtesten Woche meines Lebens“ nach dem Tod seines Bruders Kevin.,1-1
27,"""It's a kick in the teeth and there's tough weeks ahead but we'll get on with it in his memory,"" said Higgins.","„Es ist ein Schlag ins Gesicht und es liegen harte Wochen vor uns, aber wir werden in seiner Erinnerung damit weitermachen“, sagte Higgins.",1-1
28,"""To beat Shamrock Rovers and deservedly so with a good performance is really pleasing.""","„Die Shamrock Rovers zu schlagen, und das zu Recht mit einer guten Leistung, ist wirklich erfreulich. “",1-2
29,DHS hires law firm to handle possible Alejandro Mayorkas impeachment proceedings,Das DHS beauftragt eine Anwaltskanzlei mit der Abwicklung eines möglichen Amtsenthebungsverfahrens gegen Alejandro Mayorkas,1-2
30,"The Department of Homeland Security has hired an outside law firm Debevoise & Plimpton to assist in possible impeachment proceedings for Secretary Alejandro Mayorkas, as he potentially faces charges by House Republicans regarding his handling of the southern border.","Das Heimatschutzministerium hat eine externe Anwaltskanzlei – Debevoise & Plimpton – beauftragt, bei einem möglichen Amtsenthebungsverfahren gegen Minister Alejandro Mayorkas zu helfen, da er möglicherweise von den Republikanern im Repräsentantenhaus wegen seines Umgangs mit der Südgrenze angeklagt wird.",1-1
31,"""The Department of Homeland Security has retained outside counsel to help ensure the Department's vital mission is not interrupted by the unprecedented, unjustified, and partisan impeachment efforts by some Members of Congress, who have already taken steps to initiate proceedings,"" a DHS spokesperson said in a statement Friday.","„Das Heimatschutzministerium hat externe Berater beauftragt, um sicherzustellen, dass die wichtige Aufgabe des Ministeriums nicht durch die beispiellosen, ungerechtfertigten und parteiischen Amtsenthebungsbemühungen einiger Kongressabgeordneter unterbrochen wird, die bereits Schritte zur Einleitung eines Verfahrens unternommen haben“, sagte ein DHS-Sprecher in einer Erklärung am Freitag.",1-1
32,"""DHS will continue prioritizing its work to protect our country from terrorism, respond to natural disasters, and secure our borders while responding appropriately to the over 70 Congressional committees and subcommittees that have oversight of DHS.""","„Das DHS wird seiner Arbeit weiterhin Priorität einräumen, um unser Land vor Terrorismus zu schützen, auf Naturkatastrophen zu reagieren und unsere Grenzen zu sichern und gleichzeitig angemessen auf die über 70 Kongressausschüsse und Unterausschüsse zu reagieren, die die Aufsicht über das DHS haben. “",1-2
33,A DHS official tells CBS News the department has hired the firm for contracted work for the life of the congressional inquiry.,"Ein DHS-Beamter teilte CBS News mit, dass das Ministerium die Firma für die Dauer der Untersuchung durch den Kongress mit Auftragsarbeiten beauftragt habe.",1-1
34,Debevoise was chosen because of its expertise in impeachment and bipartisan experience in working with Congress on oversight.,Debevoise wurde aufgrund seiner Expertise im Amtsenthebungsverfahren und seiner parteiübergreifenden Erfahrung in der Zusammenarbeit mit dem Kongress bei der Aufsicht ausgewählt.,1-1
35,The Justice Department recently advised that the contract with Debevoise qualifies as an appropriate expenditure for DHS.,"Das Justizministerium hat kürzlich mitgeteilt, dass der Vertrag mit Debevoise als angemessene Ausgabe für das DHS gilt.",1-1
36,DHS is trying to ensure that its mission isn't undermined by partisan attacks and that proceedings against Mayorkas are being handled by people with the appropriate expertise.,"Das DHS versucht sicherzustellen, dass seine Mission nicht durch Partisanenangriffe untergraben wird und dass die Verfahren gegen Mayorkas von Personen mit der entsprechenden Fachkenntnis durchgeführt werden.",1-1
37,"Mayorkas has not commented on this development, but asked about the impeachment inquiry last Thursday, he told reporters, ""We will cooperate with this Congress, just as we did with the last Congress.","Mayorkas hat sich zu dieser Entwicklung nicht geäußert, aber auf die Frage nach der Amtsenthebungsuntersuchung am vergangenen Donnerstag sagte er gegenüber Reportern: „Wir werden mit diesem Kongress zusammenarbeiten, genauso wie wir es mit dem letzten Kongress getan haben.",1-1
38,"I think that's our responsibility.""","Ich denke, das liegt in unserer Verantwortung. “",1-2
39,"He conceded that ""it will take time"" to comply with the House's investigation.","Er räumte ein, dass „es einige Zeit dauern wird“, um der Untersuchung des Repräsentantenhauses nachzukommen.",1-1
40,"""I will spend that time as will others and we will also not compromise the time that we spend in fulfilling our mission.""","„Ich werde diese Zeit wie andere verbringen, und wir werden auch bei der Zeit, die wir für die Erfüllung unserer Mission aufwenden, keine Kompromisse eingehen. “",1-2
41,A DHS senior official confirmed that Mayorkas has not yet met with his new outside counsel.,"Ein hochrangiger Beamter des DHS bestätigte, dass Mayorkas seinen neuen externen Anwalt noch nicht getroffen habe.",1-1
42,"Only one cabinet member has ever been impeached, Secretary of War William Belknap.",Nur ein einziges Kabinettsmitglied wurde jemals angeklagt: Kriegsminister William Belknap.,1-1
43,"In 1876, Belknap, who served in President Ulysses S. Grant's administration, was accused of accepting bribes but was ultimately acquitted by the Senate.","Im Jahr 1876 wurde Belknap, der in der Regierung von Präsident Ulysses S. Grant tätig war, beschuldigt, Bestechungsgelder angenommen zu haben, wurde jedoch letztendlich vom Senat freigesprochen.",1-2
44,Four teens charged in attack of 14-year-old who died of suicide after beating video was posted online,"Vier Jugendliche wegen Angriffs auf einen 14-Jährigen angeklagt, der durch Selbstmord gestorben ist, nachdem ein Prügelvideo online gestellt wurde",1-1
45,Dad says daughter took her own life after being bullied at NJ school,"Vater sagt, Tochter habe sich das Leben genommen, nachdem sie in der Schule in New Jersey gemobbt wurde",1-1
46,Four New Jersey teenagers have been charged in connection with the attack of a 14-year-old girl who later took her own life after video of the incident was posted on social media.,"Vier Teenager aus New Jersey wurden im Zusammenhang mit dem Angriff auf ein 14-jähriges Mädchen angeklagt, das sich später das Leben nahm, nachdem ein Video des Vorfalls in den sozialen Medien veröffentlicht wurde.",1-1
47,"One juvenile is charged with aggravated assault, two juveniles are charged with conspiracy to commit aggravated assault and one juvenile is charged with harassment, Ocean County prosecutor Bradley D. Billhimer told CBS News in an email.","Ein Jugendlicher wird wegen schwerer Körperverletzung angeklagt, zwei Jugendliche werden wegen Verschwörung zur Begehung schwerer Körperverletzung angeklagt und ein Jugendlicher wird wegen Belästigung angeklagt, teilte der Staatsanwalt von Ocean County, Bradley D. Billhimer, CBS News in einer E-Mail mit.",1-1
48,"Adriana Kuch, 14, was found dead in her Bayville home on February 3, two days after the disturbing video of the attack at Central Regional High School was posted online.","Adriana Kuch, 14, wurde am 3. Februar tot in ihrem Haus in Bayville aufgefunden, zwei Tage nachdem das beunruhigende Video des Angriffs auf die Central Regional High School online gestellt worden war.",1-2
49,"The video showed girls throwing a drink at the teen, then kicking and dragging her down school hallways.","Das Video zeigte, wie Mädchen die Teenagerin mit einem Getränk bewarfen, sie dann traten und durch die Flure der Schule zogen.",1-1
50,They pushed Adriana into red lockers lining the school hallways and one of the girls in a pink shirt punched Kuch repeatedly.,Sie schoben Adriana in rote Schließfächer entlang der Schulflure und eines der Mädchen in einem rosa Hemd schlug wiederholt auf Kuch ein.,1-1
51,Another girl outside of the video frame laughed as she recorded the scene.,"Ein anderes Mädchen außerhalb des Videobildes lachte, als sie die Szene aufzeichnete.",1-1
52,"Two adults came in to break up the attack, with one adult pulling the teens apart.","Zwei Erwachsene kamen herein, um den Angriff abzubrechen, wobei ein Erwachsener die Teenager auseinanderriss.",1-1
53,Adriana lay hurt and bruised on the hallway floor as the adult tried to help her up.,"Adriana lag verletzt und verletzt auf dem Flurboden, als der Erwachsene versuchte, ihr aufzuhelfen.",1-1
54,"One of the girls said, ""That's what you get.""","Eines der Mädchen sagte: „Das ist es, was du bekommst. “",1-2
55,"""She loved life.",„Sie liebte das Leben.,1-1
56,She was the happiest kid.,Sie war das glücklichste Kind.,1-1
57,"Everybody loved her,"" her father, Michael Kuch, told CBS New York on Thursday, adding that he's angry and wants everyone to see the video and what the teens did to his daughter.","Alle liebten sie“, sagte ihr Vater, Michael Kuch, am Donnerstag gegenüber CBS New York und fügte hinzu, er sei wütend und möchte, dass jeder das Video sieht und was die Teenager seiner Tochter angetan haben.",1-1
58,"Kuch said police should have been called immediately because the students, who he said his daughter had been having problems with, smashed her face with a 20-ounce bottle.","Kuch sagte, die Polizei hätte sofort gerufen werden sollen, weil die Schüler, mit denen seine Tochter seiner Meinung nach Probleme gehabt habe, ihr mit einer 20-Unzen-Flasche ins Gesicht geschlagen hätten.",1-1
59,"""If they called the police and did an investigation, those girls would not have posted videos from school,"" Kuch said.","„Wenn sie die Polizei gerufen und eine Untersuchung eingeleitet hätten, hätten diese Mädchen keine Videos aus der Schule gepostet“, sagte Kuch.",1-1
60,"He also said his daughter, who had bruises on her body, should've been taken to the hospital.","Er sagte auch, dass seine Tochter, die blaue Flecken am Körper hatte, ins Krankenhaus hätte gebracht werden sollen.",1-1
61,"""We always address every issue of bullying and on the day of the incident four students were suspended,"" Dr. Triantafillos Parlapanides, superintendent of schools, told CBS New York.","„Wir gehen immer auf jedes Problem des Mobbings ein und am Tag des Vorfalls wurden vier Schüler suspendiert“, sagte Dr. Triantafillos Parlapanides, Schulleiter, gegenüber CBS New York.",1-1
62,School officials told CBS New York that they notified the family and called Adriana's death horrible.,"Schulbeamte teilten CBS New York mit, dass sie die Familie benachrichtigt hätten und Adrianas Tod als schrecklich bezeichneten.",1-1
63,"Each teenager and their guardian was served with a copy of their complaint and were released pending future court appearances, the prosecutor told CBS News.","Jedem Teenager und seinem Vormund wurde eine Kopie seiner Beschwerde zugestellt und sie wurden bis zu ihrem künftigen Erscheinen vor Gericht freigelassen, sagte der Staatsanwalt gegenüber CBS News.",1-1
64,Students at the school staged a walkout Wednesday in support of Adriana's family.,Die Schüler der Schule veranstalteten am Mittwoch einen Streik zur Unterstützung von Adrianas Familie.,1-1
65,"If you or someone you know is in emotional distress or a suicidal crisis, you can reach the 988 Suicide & Crisis Lifeline by calling or texting 988.","Wenn Sie oder jemand, den Sie kennen, sich in einer emotionalen Notlage oder einer Selbstmordkrise befindet, können Sie die 988 Suicide & Crisis Lifeline erreichen, indem Sie 988 anrufen oder eine SMS senden.",1-1
66,You can also chat with the 988 Suicide & Crisis Lifeline here.,Sie können hier auch mit der 988 Suicide & Crisis Lifeline chatten.,1-1
67,"For more information about mental health care resources and support, The National Alliance on Mental Illness (NAMI) HelpLine can be reached Monday through Friday, 10 a.m.-10 p.m. ET, at 1-800-950-NAMI (6264) or email info@nami.org.",Weitere Informationen zu Ressourcen und Unterstützung für die psychische Gesundheit erhalten Sie von Montag bis Freitag von 10:00 bis 22:00 Uhr ET unter 1-800-950-NAMI (6264) oder per E-Mail unter info@theNational Alliance on Mental Illness (NAMI). nami. org.,2-2
68,"I talked to 30 health, wellness professionals about avoiding burnout",Ich habe mit 30 Gesundheits- und Wellnessexperten über die Vermeidung von Burnout gesprochen,1-1
69,"In our day-to-day lives, we're constantly looking for ways to increase our energy and avoid burnout, especially in our jobs.","In unserem täglichen Leben suchen wir ständig nach Möglichkeiten, unsere Energie zu steigern und Burnout zu vermeiden, insbesondere im Beruf.",1-1
70,"This can be extremely difficult for those in the healthcare industry, which is why I asked 30 health and wellness professionals the same question: ""How do you manage your energy and not burn out in your profession?""","Das kann für Menschen im Gesundheitswesen äußerst schwierig sein, weshalb ich 30 Gesundheits- und Wellnessfachleuten die gleiche Frage gestellt habe: „Wie verwalten Sie Ihre Energie, ohne in Ihrem Beruf auszubrennen?“",1-1
71,Their careers range from infectious disease doctors to psychologists to mindfulness teachers and they all had great advice to give on how to stay motivated and keep the ball rolling.,"Ihre Karrieren reichen von Ärzten für Infektionskrankheiten über Psychologen bis hin zu Achtsamkeitslehrern – und sie alle hatten tolle Ratschläge, wie man motiviert bleibt und am Ball bleibt.",1-1
72,"Despite the large differences in their roles, there were several themes within their responses that stood out as ways to prevent burnout.","Trotz der großen Unterschiede in ihren Rollen gab es in ihren Antworten mehrere Themen, die sich als Möglichkeiten zur Vorbeugung von Burnout herausstellten.",1-1
73,Here are the top four approaches that they use.,"Hier sind die vier wichtigsten Ansätze, die sie verwenden.",1-1
74,"1. Build a strong community: As someone who works with patients who have terminal illnesses, Eufrosina Young thanks her strong support system for her ability to maintain her energy.","1. Bauen Sie eine starke Gemeinschaft auf: Als jemand, der mit Patienten mit unheilbaren Krankheiten arbeitet, dankt Eufrosina Young ihrem starken Unterstützungssystem für ihre Fähigkeit, ihre Energie aufrechtzuerhalten.",2-1
75,"Young is a board-certified neurologist and ALS specialist at the Upstate University Hospital's department of neurology, and says they ""mobilize like an army of people"" there.","Young ist zertifizierter Neurologe und ALS-Spezialist an der neurologischen Abteilung des Upstate University Hospital und sagt, dass sie dort „wie eine Armee von Menschen mobilisieren“.",1-1
76,"There isn't a cure for amyotrophic lateral sclerosis (ALS), but knowing that she isn't the only one putting in the hard work to develop treatments and provide better options for her patients, keeps Young going even on her hardest days.","Es gibt kein Heilmittel für Amyotrophe Lateralsklerose (ALS), aber das Wissen, dass sie nicht die Einzige ist, die hart daran arbeitet, Behandlungen zu entwickeln und ihren Patienten bessere Optionen zu bieten, hält Young auch an ihren schwersten Tagen durch.",1-1
77,"""We're not carrying the weight of the world, but being part of a world of people that are advocating for this work,"" she says.","„Wir tragen nicht die Last der Welt, sondern sind Teil einer Welt von Menschen, die sich für diese Arbeit einsetzen“, sagt sie.",1-1
78,"2. Rest when you need to: Working two jobs as a sleep researcher and an algorithm engineer, all while taking care of a new baby, would have definitely led Raphael Vallat to burnout if he didn't rest, he says.","2. Ruhen Sie sich aus, wenn Sie es brauchen: Zwei Jobs als Schlafforscher und Algorithmus-Ingenieur zu haben und sich gleichzeitig um ein neues Baby zu kümmern, hätte Raphael Vallat definitiv zum Burnout geführt, wenn er sich nicht ausgeruht hätte, sagt er.",1-1
79,"""I feel like when I'm about to burn out, basically every task feels like a mountain that you need to climb, and feels super urgent and important,"" says Vallat.","„Ich habe das Gefühl, wenn ich kurz davor bin auszubrennen, fühlt sich im Grunde jede Aufgabe wie ein Berg an, den man erklimmen muss, und fühlt sich super dringend und wichtig an“, sagt Vallat.",1-1
80,"In those moments, ""you really need to take some time off and realize that these tasks can wait.""","In diesen Momenten „muss man sich wirklich eine Auszeit nehmen und erkennen, dass diese Aufgaben warten können. “",1-2
81,"Typically, Vallat finds moments in his day where he can pause and spend time in nature to ground himself before returning to work.","Typischerweise findet Vallat im Laufe seines Tages Momente, in denen er innehalten und Zeit in der Natur verbringen kann, um sich zu erden, bevor er zur Arbeit zurückkehrt.",1-1
82,"3. Be passionate about what you're doing and remember your purpose: Up until spring of 2022, infectious disease specialist Céline Gounder worked 100 hours a week for seven days a week.","3. Seien Sie leidenschaftlich bei dem, was Sie tun, und denken Sie an Ihren Zweck: Bis zum Frühjahr 2022 arbeitete die Spezialistin für Infektionskrankheiten, Céline Gounder, sieben Tage die Woche 100 Stunden pro Woche.",1-2
83,"Being on the frontlines during the pandemic ate up almost all of her time, but she avoided burnout by reminding herself about why her work is important.","Während der Pandemie an vorderster Front zu stehen, hat sie fast ihre ganze Zeit gekostet, aber sie vermied ein Burnout, indem sie sich daran erinnerte, warum ihre Arbeit wichtig ist.",1-1
84,"""I don't think work feels like work when you feel like you're having an impact,"" says Gounder.","„Ich glaube nicht, dass sich Arbeit wie Arbeit anfühlt, wenn man das Gefühl hat, etwas zu bewirken“, sagt Gounder.",1-1
85,"""If you're working crazy hours doing something that has no meaning to you, I think you really do need to step back and question what you're doing.""","„Wenn Sie verrückte Stunden arbeiten und etwas tun, das für Sie keine Bedeutung hat, sollten Sie meiner Meinung nach wirklich einen Schritt zurücktreten und hinterfragen, was Sie tun. “",1-2
86,"4. Have other joys: Across the board, each of the experts said they engage in some hobby like exercise, dancing and even playing the guitar.","4. Haben Sie andere Freuden: Generell gab jeder der Experten an, dass er einem Hobby nachgeht, wie Sport treiben, tanzen und sogar Gitarre spielen.",2-1
87,"It's extremely important to have a life you enjoy that exceeds what you accomplish in your job, says Christina Maslach, social psychologist, retired professor of psychology at U.C. Berkeley and author of ""The Burnout Challenge: Managing People's Relationships with Their Jobs.""","„Es ist äußerst wichtig, ein Leben zu führen, das Spaß macht und über das hinausgeht, was man in seinem Job erreicht“, sagt Christina Maslach, Sozialpsychologin, pensionierte Professorin für Psychologie an der UC Berkeley und Autorin von „The Burnout Challenge: Managing People's Relationships with Their Jobs“.",1-1
88,"""Look at your life as a whole, and make sure there's good things about it, and make sure you have time for them.""","„Betrachten Sie Ihr Leben als Ganzes und stellen Sie sicher, dass es gute Dinge enthält, und stellen Sie sicher, dass Sie Zeit dafür haben. “",1-2
89,Juvenile charged with murder in December Chicago school shooting that left 2 dead,"Jugendlicher wegen Mordes bei Schießerei in einer Schule in Chicago im Dezember angeklagt, bei der zwei Menschen ums Leben kamen",2-1
90,"A 16-year-old boy has been charged with murder in the fatal shooting of two students at a Chicago high school in December, police announced Friday.","Ein 16-jähriger Junge wurde wegen Mordes an der tödlichen Schießerei an zwei Schülern an einer High School in Chicago im Dezember angeklagt, teilte die Polizei am Freitag mit.",1-1
91,"The suspect is charged with two counts of felony first-degree murder and two counts of felony attempted murder, Chicago Police superintendent David Brown announced.","Der Verdächtige wird wegen zweifachen Mordes ersten Grades und zweifachen versuchten Mordes angeklagt, gab David Brown, Superintendent der Chicagoer Polizei, bekannt.",1-1
92,"""We currently don't have a clear motive for why a 16 year old would want to shoot and kill other kids,"" Brown said.","„Wir haben derzeit kein klares Motiv dafür, warum ein 16-Jähriger andere Kinder erschießen und töten möchte“, sagte Brown.",1-1
93,"The suspect's name was not released Friday due to his age, although Brown said he would face the murder and attempted murder charges as an adult.","Der Name des Verdächtigen wurde am Freitag aufgrund seines Alters nicht bekannt gegeben, obwohl Brown sagte, er würde als Erwachsener wegen Mordes und versuchten Mordes angeklagt werden.",1-1
94,Four teenagers were shot December 16 at Benito Juarez High School.,Am 16. Dezember wurden an der Benito Juarez High School vier Teenager erschossen.,1-2
95,"The victims who died were both boys, aged 14 and 15, police announced at the time.","Bei den Todesopfern handelte es sich um Jungen im Alter von 14 und 15 Jahren, wie die Polizei damals mitteilte.",1-1
96,"Investigators say tips from the public helped lead them to the suspect, who was arrested Thursday.","Den Ermittlern zufolge hätten Hinweise aus der Öffentlichkeit dazu beigetragen, den Verdächtigen zu finden, der am Donnerstag festgenommen wurde.",1-1
97,"""We are grateful for those who have been brave enough to come forward to ensure that the offender is caught and will now be held accountable,"" said Cook County State's Attorney Kim Foxx.","„Wir sind denjenigen dankbar, die mutig genug waren, sich zu melden und dafür zu sorgen, dass der Täter gefasst wird und nun zur Verantwortung gezogen wird“, sagte Kim Foxx, Staatsanwältin des Cook County.",1-1
98,"The suspect is expected to appear in Bond Court Saturday, Brown said, where more details about the evidence they have collected will be presented.","Der Verdächtige werde voraussichtlich am Samstag vor dem Bond Court erscheinen, sagte Brown, wo weitere Einzelheiten zu den von ihm gesammelten Beweisen vorgelegt würden.",1-1
99,Minnesota biologists rescue trapped black bear,Biologen aus Minnesota retten gefangenen Schwarzbären,1-1
100,The Minnesota Department of Natural Resources came to the rescue of a bear-y unlucky bear after it became trapped in a ditch.,"Das Minnesota Department of Natural Resources kam einem unglücklichen Bären zu Hilfe, nachdem er in einem Graben gefangen war.",1-1
101,"The bear had hunkered down in a culvert alongside the road near Wannaska, Minnesota, according to a Facebook post from the department.","Laut einem Facebook-Beitrag der Abteilung hatte sich der Bär in einem Durchlass neben der Straße in der Nähe von Wannaska, Minnesota, versteckt.",1-1
102,"But when the snow began to melt, the culvert started to flood, trapping the bear in deep snow and ice, according to the department.","Doch als der Schnee zu schmelzen begann, begann der Durchlass zu überfluten und der Bär wurde nach Angaben der Abteilung im tiefen Schnee und Eis gefangen.",1-1
103,Staff from the department quickly responded to the scene and helped remove the bear.,"Mitarbeiter der Abteilung reagierten schnell vor Ort und halfen, den Bären zu entfernen.",1-1
104,"The department's bear biologist, Andrew Tri, ""examined the bear and pronounced him healthy but groggy obviously, because he'd been woken up from his winter sleep,"" according to the Facebook post.","Der Bärenbiologe der Abteilung, Andrew Tri, „untersuchte den Bären und erklärte ihn für gesund, aber benommen – offensichtlich, weil er aus seinem Winterschlaf aufgewacht war“, heißt es in dem Facebook-Beitrag.",1-1
105,The department then relocated the bear to a state sanctuary to resume his hibernation.,"Anschließend brachte die Behörde den Bären in ein staatliches Schutzgebiet, um dort seinen Winterschlaf fortzusetzen.",1-1
106,The sleepy carnivore was estimated to be 6 years old and between 375 and 400 pounds.,Der schläfrige Fleischfresser wurde auf ein Alter von 6 Jahren und ein Gewicht zwischen 375 und 400 Pfund geschätzt.,1-1
107,The department reminded residents that moving bears is a job best left to the professionals.,"Die Abteilung erinnerte die Bewohner daran, dass der Transport von Bären eine Aufgabe ist, die am besten den Profis überlassen wird.",1-1
108,"If you're worried about a bear in your neighborhood, you should contact local authorities not try to move or feed the sleeping giant.","Wenn Sie sich Sorgen wegen eines Bären in Ihrer Nachbarschaft machen, sollten Sie sich an die örtlichen Behörden wenden und nicht versuchen, den schlafenden Riesen zu vertreiben oder zu füttern.",1-1
109,"In this case, bystanders first tried to dig out the bear by themselves and offered him food, including Pop-Tarts, lettuce and Fancy Feast cat food.","In diesem Fall versuchten Umstehende zunächst, den Bären selbst auszugraben und boten ihm Futter an, darunter Pop-Tarts, Salat und Katzenfutter von Fancy Feast.",1-1
110,"But, luckily for the well-intentioned diggers, ""because bears don't have the desire to eat in the winter, the bear didn't bite.""","Doch zum Glück für die wohlmeinenden Gräber „hat der Bär nicht gebissen, da Bären im Winter kein Verlangen nach Nahrung haben. “",1-2
111,"Minnesota is home to between 12,000 and 15,000 black bears, found mainly in the northern third of the state, according to the Department of Natural Resources.","Laut dem Department of Natural Resources leben in Minnesota zwischen 12. 000 und 15. 000 Schwarzbären, die hauptsächlich im nördlichen Drittel des Bundesstaates vorkommen.",1-1
