id,source,translation,n2m
30,"An solchen Tagen war alles möglich, da konnten einem auch vergreiste Dackel die Kehle durchbeißen, viel abwegiger als ein Okapi war das schließlich nicht.","Anything was possible on days like this, even an aged dachshund could bite your throat, after all it wasn't much more outlandish than an okapi.",1-1
31,Bis auf Selmas Schwägerin Elsbeth waren die Leute im Dorf meistens nicht abergläubisch.,"Except for Selma's sister-in-law Elsbeth, most of the people in the village were not superstitious.",1-1
32,"Sie machten unbekümmert all das, was man bei Aberglauben nicht machen darf: Sie saßen gelassen unter Wanduhren, obwohl man bei Aberglauben daran sterben kann, sie schliefen mit dem Kopf zur Tür hin, obwohl das bei Aberglauben bedeutet, dass man durch genau die Tür bald mit den Füßen zuerst hinausgetragen wird.","They blithely did everything that superstitions shouldn't do: they sat serenely under wall clocks, although superstitions can kill you, they slept with their heads towards the door, although superstitions mean you'll be walking through that very door soon being carried out feet first.",2-1
33,"Sie hängten zwischen Weihnachten und Neujahr Wäsche auf, was, wie Elsbeth warnte, bei Aberglauben einem Suizid oder einer Beihilfe zum Mord gleichkommt.","They hung out laundry between Christmas and New Year's, which Elsbeth warned is, to superstition, tantamount to suicide or an accessory to murder.",1-1
34,"Sie erschraken nicht, wenn nachts das Käuzchen rief, wenn ein Pferd im Stall stark schwitzte, wenn ein Hund nachts jaulte, mit gesenktem Kopf.","They weren't startled when the owl cried at night, when a horse sweated profusely in the stable, when a dog howled at night with its head down.",1-1
35,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht.","The train ride lasted fifteen minutes, with no intermediate stops.",1-1
36,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Ever since our first train journey, we've always played the same thing: we stood with our backs to the windows at the opposite train doors, Martin closed his eyes, I looked out of the window of the train door that had Martin behind me.",1-1
37,"In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen.","In first grade, I told Martin what I saw on the drive, and Martin tried to memorize it all.",1-1
38,"Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren.","That worked so well that in the second year of school I didn't list anything anymore and Martin, with his back to the window and closed eyes, was able to recite almost everything I was seeing through the fogged-up train window: ""Wire factory,"" he said, at exactly that moment , as we drove past the wire factory.",1-1
39,"""Jetzt Feld. Weide.",'Now field. Pasture.,1-2
40,Das Gehöft vom verrückten Hassel.,Mad Hassel's homestead.,1-1
41,Wiese. Wald.,Meadow. Forest.,2-2
42,Wald. Hochsitz eins.,Forest. Perch one.,1-2
43,Feld. Wald. Wiese.,Field. Forest. Meadow.,1-3
44,"Weide, Weide.","Pasture, pasture.",1-1
45,Reifenfabrik.,Tire factory.,1-1
46,Dorf. Weide.,Village. Pasture.,1-2
47,Feld. Hochsitz zwei.,Field. Perch two.,1-2
48,Waldstück.,Piece of forest.,1-1
50,"Hof. Feld. Wald. Hochsitz drei. Dorf.""",Field. Forest. Perch three. Village.,1-4
51,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","""What else could it have been,"" said Selma, and that one could hardly confuse an okapi with any other animal.",1-1
52,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""Yes,"" I said, it could also have been an overgrown cow, a giraffe that was put together incorrectly, a whim of nature, and the stripes and the rust-red color, you can't really see all that exactly at night, that's where it is after all everything very blurry.",1-1
53,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""That's nonsense,"" said Selma, rubbing her forehead, ""unfortunately that's nonsense, Luise.",1-1
54,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.",""" She put a slice of cheese on the bread, folded it up and put it in my lunch box.",1-1
55,"""Weißt du, wann genau du das geträumt hast""?","""Do you know when exactly you dreamed that?""",1-1
56,"""Gegen drei Uhr"", sagte Selma.","""Around three o'clock,"" said Selma.",1-1
57,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","She had been startled after the image of the okapi had receded, she had woken up sitting up in bed and stared at her nightgown, in which she had just dreamed of standing on the Uhlheck, and then at the alarm clock.",1-1
58,Drei Uhr.,Three o'clock.,1-1
59,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""We probably shouldn't take this so seriously,"" Selma said, but she said it like a TV detective who doesn't take an anonymous letter too seriously.",1-1
60,"""Was ist denn?"", fragte ich.","""What is it?"" I asked.",1-2
61,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing,"" Selma chirped, opening the fridge, taking out a package of sliced cheese and a liver sausage and waving both through the air.",1-1
62,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""What would you like for school lunch today?"" she whistled.",1-1
63,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Little Mouse,"" she whistled afterwards, and flutes and little mice were now really alarming.",1-1
64,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Cheese, please,"" I said, ""what do you have?""",1-1
65,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Nothing,"" Selma chirped, ""I told you so. """,1-1
66,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","She spread butter on a slice of bread and because she was still flapping around, she nudged the cheese off the sideboard with her wrist.",1-1
67,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.",Selma stopped now and looked down at the pack of cheese as if it were something precious that had shattered into a thousand pieces.,1-1
68,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamed of an okapi three times in her life, and each time someone died, so we were convinced that the dream of an okapi and death were intrinsically linked.",1-1
69,Unser Verstand funktioniert so.,Our mind works like this.,1-1
70,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.","Within a very short time, he can ensure that the most absurd things belong together.",1-1
71,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Coffee pots and shoelaces, for example, or returnable bottles and Christmas trees.",1-1
72,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","When I slept downstairs with Selma, she would tell me stories with happy endings on the edge of the bed.",1-1
73,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was younger, after the stories, I used to hold her wrist, put my thumb on her pulse, and imagine the whole world doing everything to Selma's heartbeat.",1-1
74,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I imagined the optometrist grinding lenses, Martin lifting a weight, Elsbeth trimming her hedge, the retailer stocking juice bags, my mother stacking fir branches, my father stamping prescriptions, all doing it right in time with Selma's heartbeat.",1-1
75,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","I had always reliably fallen asleep over it, but now, at the age of ten, Selma thought I was too old for that.",1-1
