id,source,target
11,"The Justice Department recently advised that the contract with Debevoise qualifies as an appropriate expenditure for DHS. DHS is trying to ensure that its mission isn't undermined by partisan attacks and that proceedings against Mayorkas are being handled by people with the appropriate expertise. Mayorkas has not commented on this development, but asked about the impeachment inquiry last Thursday, he told reporters, ""We will cooperate with this Congress, just as we did with the last Congress. I think that's our responsibility."" He conceded that ""it will take time"" to comply with the House's investigation. ""I will spend that time as will others and we will also not compromise the time that we spend in fulfilling our mission."" A DHS senior official confirmed that Mayorkas has not yet met with his new outside counsel. Only one cabinet member has ever been impeached, Secretary of War William Belknap. In 1876, Belknap, who served in President Ulysses S. Grant's administration, was accused of accepting bribes but was ultimately acquitted by the Senate.","Das Justizministerium hat kürzlich darauf hingewiesen, dass der Vertrag mit Debevoise als angemessene Ausgabe für das DHS gilt. Das DHS versucht sicherzustellen, dass seine Mission nicht durch parteiische Angriffe untergraben wird und dass Verfahren gegen Mayorkas von Personen mit der entsprechenden Expertise gehandhabt werden. Mayorkas hat sich zu dieser Entwicklung noch nicht geäußert, aber auf die Frage nach dem Amtsenthebungsverfahren letzten Donnerstag sagte er Reportern: ""Wir werden mit diesem Kongress zusammenarbeiten, genau wie wir es mit dem letzten Kongress getan haben. Ich denke, das ist unsere Verantwortung."" Er räumte ein, dass ""es Zeit brauchen wird"", um mit der Untersuchung des Hauses zu kooperieren. ""Ich werde diese Zeit ebenso wie andere aufwenden und wir werden auch nicht die Zeit kompromittieren, die wir für die Erfüllung unserer Mission aufwenden."" Ein hochrangiger Beamter des DHS bestätigte, dass Mayorkas noch nicht mit seinem neuen externen Anwalt zusammengearbeitet hat. Nur ein Kabinettsmitglied wurde jemals angeklagt, Kriegsminister William Belknap. Im Jahr 1876 wurde Belknap, der in der Regierung von Präsident Ulysses S. Grant diente, der Annahme von Bestechungsgeldern beschuldigt, wurde aber letztendlich vom Senat freigesprochen."
12,Four teens charged in attack of 14-year-old who died of suicide after beating video was posted online,"Vier Jugendliche wegen Angriffs auf 14-Jährigen angeklagt, der Selbstmord beging, nachdem ein Video von der Prügelattacke online gestellt wurde."
13,Dad says daughter took her own life after being bullied at NJ school,"Vater sagt, Tochter habe sich nach Mobbing an NJ Schule das Leben genommen."
14,"Four New Jersey teenagers have been charged in connection with the attack of a 14-year-old girl who later took her own life after video of the incident was posted on social media. One juvenile is charged with aggravated assault, two juveniles are charged with conspiracy to commit aggravated assault and one juvenile is charged with harassment, Ocean County prosecutor Bradley D. Billhimer told CBS News in an email.","Vier Jugendliche aus New Jersey wurden im Zusammenhang mit dem Angriff auf ein 14-jähriges Mädchen angeklagt, das später nach der Veröffentlichung des Vorfalls in den sozialen Medien Selbstmord beging. Ein Jugendlicher wird wegen schwerer Körperverletzung angeklagt, zwei Jugendliche wegen Verschwörung zur schweren Körperverletzung und ein Jugendlicher wegen Belästigung, teilte der Staatsanwalt von Ocean County, Bradley D. Billhimer, CBS News in einer E-Mail mit."
15,"Adriana Kuch, 14, was found dead in her Bayville home on February 3, two days after the disturbing video of the attack at Central Regional High School was posted online. The video showed girls throwing a drink at the teen, then kicking and dragging her down school hallways. They pushed Adriana into red lockers lining the school hallways and one of the girls in a pink shirt punched Kuch repeatedly.","Adriana Kuch, 14, wurde am 3. Februar tot in ihrem Haus in Bayville gefunden, zwei Tage nachdem das verstörende Video des Angriffs an der Central Regional High School online gestellt wurde. In dem Video ist zu sehen, wie Mädchen der Jugendlichen ein Getränk ins Gesicht werfen, sie treten und durch die Schulflure schleifen. Sie drängten Adriana gegen rote Spinde, die die Schulflure säumten, und eines der Mädchen in einem rosa Hemd schlug Kuch wiederholt."
16,"Another girl outside of the video frame laughed as she recorded the scene. Two adults came in to break up the attack, with one adult pulling the teens apart. Adriana lay hurt and bruised on the hallway floor as the adult tried to help her up.","Ein anderes Mädchen außerhalb des Videobildes lachte, während es die Szene aufnahm. Zwei Erwachsene kamen, um den Angriff zu unterbrechen, wobei ein Erwachsener die Teenager auseinanderzog. Adriana lag verletzt und geprellt auf dem Flurboden, während der Erwachsene versuchte, ihr aufzuhelfen."
17,"One of the girls said, ""That's what you get."" ""She loved life. She was the happiest kid. Everybody loved her,"" her father, Michael Kuch, told CBS New York on Thursday, adding that he's angry and wants everyone to see the video and what the teens did to his daughter.","Eines der Mädchen sagte: ""Das hast du nun davon."" ""Sie liebte das Leben. Sie war das glücklichste Kind. Jeder liebte sie"", erzählte ihr Vater, Michael Kuch, am Donnerstag CBS New York und fügte hinzu, dass er wütend ist und möchte, dass jeder das Video sieht und was die Teenager seiner Tochter angetan haben."
18,"Kuch said police should have been called immediately because the students, who he said his daughter had been having problems with, smashed her face with a 20-ounce bottle. ""If they called the police and did an investigation, those girls would not have posted videos from school,"" Kuch said. He also said his daughter, who had bruises on her body, should've been taken to the hospital. ""We always address every issue of bullying and on the day of the incident four students were suspended,"" Dr. Triantafillos Parlapanides, superintendent of schools, told CBS New York.","Kuch sagte, die Polizei hätte sofort gerufen werden sollen, weil die Schülerinnen, mit denen seine Tochter Probleme hatte, ihr Gesicht mit einer 20-Unzen-Flasche zerschlagen hätten. ""Wenn sie die Polizei gerufen und eine Untersuchung durchgeführt hätten, hätten diese Mädchen keine Videos aus der Schule gepostet"", sagte Kuch. Er sagte auch, dass seine Tochter, die Prellungen am Körper hatte, ins Krankenhaus hätte gebracht werden sollen. ""Wir gehen jedem Fall von Mobbing nach und am Tag des Vorfalls wurden vier Schüler suspendiert"", sagte Dr. Triantafillos Parlapanides, Schulleiter, gegenüber CBS New York."
19,"School officials told CBS New York that they notified the family and called Adriana's death horrible. Each teenager and their guardian was served with a copy of their complaint and were released pending future court appearances, the prosecutor told CBS News. Students at the school staged a walkout Wednesday in support of Adriana's family. If you or someone you know is in emotional distress or a suicidal crisis, you can reach the 988 Suicide & Crisis Lifeline by calling or texting 988. You can also chat with the 988 Suicide & Crisis Lifeline here. For more information about mental health care resources and support, The National Alliance on Mental Illness (NAMI) HelpLine can be reached Monday through Friday, 10 a.m.-10 p.m. ET, at 1-800-950-NAMI (6264) or email info@nami.org.","Schulbeamte teilten CBS New York mit, dass sie die Familie informiert und den Tod von Adriana als schrecklich bezeichnet haben. Jeder Teenager und sein Vormund erhielten eine Kopie ihrer Beschwerde und wurden bis zu zukünftigen Gerichtsterminen freigelassen, teilte der Staatsanwalt CBS News mit. Schüler der Schule organisierten am Mittwoch einen Auszug zur Unterstützung von Adrianas Familie. Wenn Sie oder jemand, den Sie kennen, in emotionaler Not oder in einer suizidalen Krise sind, können Sie die 988 Suicide & Crisis Lifeline erreichen, indem Sie 988 anrufen oder eine SMS senden. Sie können auch hier mit der 988 Suicide & Crisis Lifeline chatten. Für weitere Informationen über Ressourcen und Unterstützung im Bereich der psychischen Gesundheit kann die HelpLine der National Alliance on Mental Illness (NAMI) von Montag bis Freitag, 10.00-22.00 Uhr ET, unter 1-800-950-NAMI (6264) oder per E-Mail an info@nami.org erreicht werden."
20,"I talked to 30 health, wellness professionals about avoiding burnout","Ich habe mit 30 Gesundheits- und Wellnessprofis darüber gesprochen, wie man Burnout vermeiden kann."
21,"In our day-to-day lives, we're constantly looking for ways to increase our energy and avoid burnout, especially in our jobs. This can be extremely difficult for those in the healthcare industry, which is why I asked 30 health and wellness professionals the same question: ""How do you manage your energy and not burn out in your profession?"" Their careers range from infectious disease doctors to psychologists to mindfulness teachers - and they all had great advice to give on how to stay motivated and keep the ball rolling. Despite the large differences in their roles, there were several themes within their responses that stood out as ways to prevent burnout.","In unserem täglichen Leben suchen wir ständig nach Möglichkeiten, unsere Energie zu steigern und ein Ausbrennen zu vermeiden, insbesondere in unseren Jobs. Dies kann für diejenigen in der Gesundheitsbranche äußerst schwierig sein, weshalb ich 30 Gesundheits- und Wellnessprofis die gleiche Frage gestellt habe: ""Wie verwalten Sie Ihre Energie und brennen nicht in Ihrem Beruf aus?"" Ihre Karrieren reichen von Infektionskrankheiten Ärzten bis hin zu Psychologen und Achtsamkeitslehrern - und sie alle hatten großartige Ratschläge zu geben, wie man motiviert bleibt und den Ball ins Rollen bringt. Trotz der großen Unterschiede in ihren Rollen gab es mehrere Themen in ihren Antworten, die als Möglichkeiten hervorstachen, ein Ausbrennen zu verhindern."
22,Here are the top four approaches that they use.,"Hier sind die vier besten Ansätze, die sie verwenden."
23,"1.Build a strong community: As someone who works with patients who have terminal illnesses, Eufrosina Young thanks her strong support system for her ability to maintain her energy. Young is a board-certified neurologist and ALS specialist at the Upstate University Hospital's department of neurology, and says they ""mobilize like an army of people"" there. There isn't a cure for amyotrophic lateral sclerosis (ALS), but knowing that she isn't the only one putting in the hard work to develop treatments and provide better options for her patients, keeps Young going even on her hardest days. ""We're not carrying the weight of the world, but being part of a world of people that are advocating for this work,"" she says.","Eine starke Gemeinschaft aufbauen: Als jemand, der mit Patienten arbeitet, die an unheilbaren Krankheiten leiden, dankt Eufrosina Young ihrem starken Unterstützungssystem für ihre Fähigkeit, ihre Energie aufrechtzuerhalten. Young ist eine zertifizierte Neurologin und ALS-Spezialistin in der Abteilung für Neurologie des Upstate University Hospital und sagt, dass sie dort ""wie eine Armee von Menschen mobilisieren"". Es gibt keine Heilung für Amyotrophe Lateralsklerose (ALS), aber zu wissen, dass sie nicht die Einzige ist, die hart daran arbeitet, Behandlungen zu entwickeln und bessere Optionen für ihre Patienten zu bieten, hält Young auch an ihren härtesten Tagen am Laufen. ""Wir tragen nicht das Gewicht der Welt, aber wir sind Teil einer Welt von Menschen, die sich für diese Arbeit einsetzen"", sagt sie."
24,"2.Rest when you need to: Working two jobs as a sleep researcher and an algorithm engineer, all while taking care of a new baby, would have definitely led Raphael Vallat to burnout if he didn't rest, he says. ""I feel like when I'm about to burn out, basically every task feels like a mountain that you need to climb, and feels super urgent and important,"" says Vallat. In those moments, ""you really need to take some time off and realize that these tasks can wait."" Typically, Vallat finds moments in his day where he can pause and spend time in nature to ground himself before returning to work.","Ruhe dich aus, wenn du es brauchst: Zwei Jobs als Schlafforscher und Algorithmus-Ingenieur zu haben und gleichzeitig ein neues Baby zu versorgen, hätte Raphael Vallat definitiv zum Burnout geführt, wenn er sich nicht ausgeruht hätte, sagt er. ""Ich habe das Gefühl, dass ich kurz vor dem Burnout stehe, jede Aufgabe fühlt sich an wie ein Berg, den man erklimmen muss, und fühlt sich super dringend und wichtig an"", sagt Vallat. In diesen Momenten ""müssen Sie sich wirklich etwas Zeit nehmen und erkennen, dass diese Aufgaben warten können."" Normalerweise findet Vallat Momente in seinem Tag, in denen er eine Pause einlegen und Zeit in der Natur verbringen kann, um sich zu erden, bevor er zur Arbeit zurückkehrt."
25,"3.Be passionate about what you're doing and remember your purpose: Up until spring of 2022, infectious disease specialist Céline Gounder worked 100 hours a week for seven days a week. Being on the frontlines during the pandemic ate up almost all of her time, but she avoided burnout by reminding herself about why her work is important. ""I don't think work feels like work when you feel like you're having an impact,"" says Gounder. ""If you're working crazy hours doing something that has no meaning to you, I think you really do need to step back and question what you're doing.""","Seien Sie leidenschaftlich bei dem, was Sie tun und erinnern Sie sich an Ihren Zweck: Bis zum Frühjahr 2022 arbeitete die Infektionskrankheitsspezialistin Céline Gounder sieben Tage die Woche 100 Stunden. Sie war während der Pandemie an vorderster Front und verbrachte fast ihre gesamte Zeit damit, aber sie vermied einen Burnout, indem sie sich daran erinnerte, warum ihre Arbeit wichtig ist. ""Ich glaube nicht, dass Arbeit wie Arbeit anfühlt, wenn man das Gefühl hat, einen Einfluss zu haben"", sagt Gounder. ""Wenn Sie verrückte Stunden arbeiten und etwas tun, das für Sie keine Bedeutung hat, denke ich, dass Sie wirklich einen Schritt zurücktreten und hinterfragen müssen, was Sie tun."""
26,"4.Have other joys: Across the board, each of the experts said they engage in some hobby like exercise, dancing and even playing the guitar. It's extremely important to have a life you enjoy that exceeds what you accomplish in your job, says Christina Maslach, social psychologist, retired professor of psychology at U.C. Berkeley and author of ""The Burnout Challenge: Managing People's Relationships with Their Jobs."" ""Look at your life as a whole, and make sure there's good things about it, and make sure you have time for them.""","4. Andere Freuden haben: Alle Experten sagten übereinstimmend, dass sie sich in irgendeinem Hobby wie Sport, Tanzen oder sogar Gitarrespielen engagieren. Es ist äußerst wichtig, ein Leben zu haben, das man genießt und das über das hinausgeht, was man in seinem Job erreicht, sagt Christina Maslach, Sozialpsychologin, emeritierte Professorin für Psychologie an der U.C. Berkeley und Autorin von ""The Burnout Challenge: Managing People's Relationships with Their Jobs"". ""Betrachten Sie Ihr Leben als Ganzes und stellen Sie sicher, dass es gute Dinge darin gibt und dass Sie Zeit für sie haben."""
27,Juvenile charged with murder in December Chicago school shooting that left 2 dead,"Jugendlicher wegen Mordes bei einer Schießerei in einer Chicagoer Schule im Dezember angeklagt, bei der 2 Menschen starben"
28,"A 16-year-old boy has been charged with murder in the fatal shooting of two students at a Chicago high school in December, police announced Friday. The suspect is charged with two counts of felony first-degree murder and two counts of felony attempted murder, Chicago Police superintendent David Brown announced. ""We currently don't have a clear motive for why a 16 year old would want to shoot and kill other kids,"" Brown said. The suspect's name was not released Friday due to his age, although Brown said he would face the murder and attempted murder charges as an adult.","Ein 16-jähriger Junge wurde wegen Mordes im Zusammenhang mit der tödlichen Schießerei auf zwei Schüler an einer High School in Chicago im Dezember angeklagt, wie die Polizei am Freitag bekannt gab. Dem Verdächtigen werden zwei Fälle von schwerem Mord ersten Grades und zwei Fälle von versuchtem schwerem Mord zur Last gelegt, kündigte der Polizeichef von Chicago, David Brown, an. ""Wir haben derzeit kein klares Motiv dafür, warum ein 16-Jähriger andere Kinder erschießen und töten würde"", sagte Brown. Der Name des Verdächtigen wurde aufgrund seines Alters am Freitag nicht veröffentlicht, obwohl Brown sagte, er würde als Erwachsener wegen Mordes und versuchten Mordes angeklagt werden."
29,"Four teenagers were shot December 16 at Benito Juarez High School. The victims who died were both boys, aged 14 and 15, police announced at the time. Investigators say tips from the public helped lead them to the suspect, who was arrested Thursday. ""We are grateful for those who have been brave enough to come forward to ensure that the offender is caught and will now be held accountable,"" said Cook County State's Attorney Kim Foxx. The suspect is expected to appear in Bond Court Saturday, Brown said, where more details about the evidence they have collected will be presented.","Vier Jugendliche wurden am 16. Dezember an der Benito Juarez High School erschossen. Die Opfer, die starben, waren beide Jungen im Alter von 14 und 15 Jahren, wie die Polizei damals bekannt gab. Ermittler sagen, dass Hinweise aus der Öffentlichkeit ihnen halfen, den Verdächtigen zu finden, der am Donnerstag festgenommen wurde. ""Wir sind dankbar für diejenigen, die mutig genug waren, vorzutreten, um sicherzustellen, dass der Täter gefasst wird und nun zur Rechenschaft gezogen wird"", sagte die Staatsanwältin von Cook County, Kim Foxx. Es wird erwartet, dass der Verdächtige am Samstag vor dem Bond Court erscheint, sagte Brown, wo weitere Details über die gesammelten Beweise vorgelegt werden."
30,Minnesota biologists rescue trapped black bear,Biologen aus Minnesota retten eingeklemmten Schwarzbären
31,"The Minnesota Department of Natural Resources came to the rescue of a bear-y unlucky bear after it became trapped in a ditch. The bear had hunkered down in a culvert alongside the road near Wannaska, Minnesota, according to a Facebook post from the department. But when the snow began to melt, the culvert started to flood, trapping the bear in deep snow and ice, according to the department. Staff from the department quickly responded to the scene and helped remove the bear. The department's bear biologist, Andrew Tri, ""examined the bear and pronounced him healthy but groggy - obviously, because he'd been woken up from his winter sleep,"" according to the Facebook post. The department then relocated the bear to a state sanctuary to resume his hibernation. The sleepy carnivore was estimated to be 6 years old and between 375 and 400 pounds.","Das Minnesota Department of Natural Resources kam einem sehr unglücklichen Bären zur Hilfe, nachdem dieser in einem Graben gefangen war. Der Bär hatte sich in einem Durchlass neben der Straße in der Nähe von Wannaska, Minnesota, niedergelassen, so ein Facebook-Post der Abteilung. Als jedoch der Schnee zu schmelzen begann, begann der Durchlass zu überfluten und der Bär wurde in tiefem Schnee und Eis gefangen, so die Abteilung. Mitarbeiter der Abteilung reagierten schnell auf die Szene und halfen, den Bären zu entfernen. Der Bärenbiologe der Abteilung, Andrew Tri, ""untersuchte den Bären und erklärte ihn für gesund, aber benommen - offensichtlich, weil er aus seinem Winterschlaf geweckt worden war"", so der Facebook-Post. Die Abteilung verlegte den Bären dann in ein staatliches Schutzgebiet, um seinen Winterschlaf fortzusetzen. Der schläfrige Fleischfresser wurde auf ein Alter von 6 Jahren und ein Gewicht zwischen 170 und 180 Kilogramm geschätzt."
32,"The department reminded residents that moving bears is a job best left to the professionals. If you're worried about a bear in your neighborhood, you should contact local authorities - not try to move or feed the sleeping giant. In this case, bystanders first tried to dig out the bear by themselves and offered him food, including Pop-Tarts, lettuce and Fancy Feast cat food. But, luckily for the well-intentioned diggers, ""because bears don't have the desire to eat in the winter, the bear didn't bite."" Minnesota is home to between 12,000 and 15,000 black bears, found mainly in the northern third of the state, according to the Department of Natural Resources. The predators hibernate for as long as six or seven months in the winter, during which time they do not eat and live off of their stored body fat.","Das Ministerium erinnerte die Bewohner daran, dass das Umsetzen von Bären am besten den Profis überlassen bleibt. Wenn Sie sich über einen Bären in Ihrer Nachbarschaft Sorgen machen, sollten Sie die örtlichen Behörden kontaktieren - nicht versuchen, den schlafenden Riesen zu bewegen oder zu füttern. In diesem Fall versuchten die Zuschauer zuerst, den Bären selbst auszugraben und boten ihm Essen an, einschließlich Pop-Tarts, Salat und Fancy Feast Katzenfutter. Aber zum Glück für die gut gemeinten Ausgräber, ""weil Bären im Winter keinen Appetit haben, biss der Bär nicht."" Minnesota beherbergt zwischen 12.000 und 15.000 Schwarzbären, die hauptsächlich im nördlichen Drittel des Staates zu finden sind, laut dem Ministerium für natürliche Ressourcen. Die Raubtiere halten bis zu sechs oder sieben Monate Winterschlaf, in denen sie nicht essen und von ihrem gespeicherten Körperfett leben."
33,"Photos: Following restorations, Egypt inaugurates the Djehuty and Hery tombs",Fotos: Nach Restaurierungen eröffnet Ägypten die Djehuty und Hery Gräber
34,"The tombs of Djehuty and Hery have been inaugurated on Thursday following the completion of restoration work. The inauguration was conducted by the Secretary General of the Supreme Council of Antiquities in Egypt Mostafa Waziri, Ambassador of Span to Egypt Alvaro Iranzo, and the President of the Spanish National Research Council (CSIC), Eloísa del Pino. Waziri explained that the two tombs were discovered through the joint Egyptian-Spanish archaeological mission from the Supreme Council of Antiquities and CSIC, working since 2002. He said that the mission carried out excavation and restoration work and published research related to the tombs, which are located in the Dra Abu al-Naga area on the west bank of Luxor. They succeeded in uncovering many tombs, coffins, mummies and a funerary garden.","Die Gräber von Djehuty und Hery wurden am Donnerstag nach Abschluss der Restaurierungsarbeiten eingeweiht. Die Einweihung wurde vom Generalsekretär des Obersten Rates für Altertümer in Ägypten, Mostafa Waziri, dem Botschafter von Spanien in Ägypten, Alvaro Iranzo, und der Präsidentin des Spanischen Nationalen Forschungsrates (CSIC), Eloísa del Pino, durchgeführt. Waziri erklärte, dass die beiden Gräber durch die gemeinsame ägyptisch-spanische archäologische Mission des Obersten Rates für Altertümer und des CSIC, die seit 2002 tätig ist, entdeckt wurden. Er sagte, dass die Mission Ausgrabungs- und Restaurierungsarbeiten durchführte und Forschungen im Zusammenhang mit den Gräbern veröffentlichte, die sich im Gebiet von Dra Abu al-Naga am Westufer von Luxor befinden. Sie gelang es, viele Gräber, Särge, Mumien und einen Bestattungsgarten freizulegen."
