Source,GoogleTranslate,human1,human2,human3
"Mein Gott, mein Gott, wenn mir noch solche Nächte bevorstehen, laß mir doch wenigstens einen von den Gedanken, die ich zuweilen denken konnte. Es ist nicht so unvernünftig, was ich da verlange; denn ich weiß, daß sie gerade aus der Furcht gekommen sind, weil meine Furcht so groß war. Da ich ein Knabe war, schlugen sie mich ins Gesicht und sagten mir, daß ich feige sei. Das war, weil ich mich noch schlecht fürchtete. Aber seitdem habe ich mich fürchten gelernt mit der wirklichen Furcht, die nur zunimmt, wenn die Kraft zunimmt, die sie erzeugt. Wir haben keine Vorstellung von dieser Kraft, außer in unserer Furcht. Denn so ganz unbegreiflich ist sie, so völlig gegen uns, daß unser Gehirn sich zersetzt an der Stelle, wo wir uns anstrengen, sie zu denken. Und dennoch, seit einer Weile glaube ich, daß es unsere Kraft ist, alle unsere Kraft, die noch zu stark ist für uns. Es ist wahr, wir kennen sie nicht, aber ist es nicht gerade unser Eigenstes, wovon wir am wenigsten wissen? Manchmal denke ich mir, wie der Himmel entstanden ist und der Tod: dadurch, daß wir unser Kostbarstes von uns fortgerückt haben, weil noch so viel anderes zu tun war vorher und weil es bei uns Beschäftigten nicht in Sicherheit war. Nun sind Zeiten darüber vergangen, und wir haben uns an Geringeres gewöhnt. Wir erkennen unser Eigentum nicht mehr und entsetzen uns vor seiner äußersten Großheit. Kann das nicht sein?","My God, my God, if there are still nights like this ahead of me, at least let me have one of the thoughts I was able to think from time to time. It's not unreasonable what I'm asking; for I know that they came straight out of fear, because my fear was so great. Since I was a boy, they slapped my face and told me I was a coward. That was because I was still badly afraid. But since then I've learned to fear with the real fear that only increases as the force that generates it increases. We have no idea of this power except in our fear. Because it is so completely incomprehensible, so completely against us, that our brain decomposes at the point where we make an effort to think it. And yet, for a while I've felt that it's our power, all our power, that's still too strong for us. It's true we don't know them, but isn't it our very own that we know least about? Sometimes I think to myself how heaven and death came into being: because we moved our most precious things away from us, because there was so much else to do beforehand and because it wasn't safe for us employees. Now times have passed and we have grown accustomed to lesser things. We no longer recognize our property and are horrified at its utter greatness. Can't that be?","My God, my God, if such nights still lie in wait for me, allow me at least one of those thoughts that I have occasionally been able to think. What I am asking is not so unreasonable; for I know that they were born of fear itself, because my fear was so vast. When I was a boy, they hit me in the face and told me I was a coward. That was because I still didn’t know how to be completely afraid. But since then I have learned to be afraid with real fear, which only increases when the energy that engenders it increases. We have no conception of this energy, except in our fear. For it is so utterly inconceivable, so entirely opposed to us, that our brain disintegrates at the point where we force ourselves to think about it. And yet for some time now I have believed that it is our energy, all our energy, which is still too strong for us. It is true that we don’t know it, but aren’t we most ignorant about what is most our own? Sometimes I think about how the sky came to be, and death: because we moved outside ourselves what is most precious to us, since there was still so much else to do first and it wasn’t safe with us in all our busyness. Now much time has passed over this, and we have grown accustomed to smaller things. We no longer recognize what belongs to us and are terrified by its extreme vastness. May this not be so?","My God, my God, if any more such nights still lie before me, at least leave me one of those thoughts I have occasionally been able to think. What I am asking is not so unreasonable; I know, after all, that they were born of very fear, because my fear was so great. When I was a boy, they hit me in the face and told me I was a coward. That was because my fear was still of an unworthy kind. Since then, however, I have learned to be afraid with a genuine fear, which grows only as the force that engenders it grows. Of that force we have no conception, except in our fear. For it is so utterly inconceivable, so entirely opposed to us, that our brain fails us precisely when we strain to think upon it. Nonetheless, for some time now I have believed that that force is ours, it is all our own, and still it is too powerful for us. It is true that we do not know it; but do we not know the least about what is most our own? At times I reflect on how heaven came into being, and death: we put away what was most precious to us, because there was so much that had to be dealt with first, and because it was not safe with us, in our busy lives. And now ages have passed by, and we have grown accustomed to things of less consequence. We no longer recognize what is our own, and are appalled at its vasty greatness. May it not be so?","My God, my God, if there are more such nights ahead of me, leave me at least one of the thoughts that I used to be able to think from time to time. What I’m asking here isn’t so very unreasonable; for I know that those thoughts emerged directly out of fear, because my fear was so great. When I was a boy they would slap my face * and say that I was a coward. That was because I was still bad at being afraid. But since them I have learned to be afraid with real fear, which only increases when the power of what has created it increases. We have no conception of this power except via our fear. For it is so incomprehensible, so wholly against us, that our brain disintegrates at the point when we exert ourselves to think it. Yet nonetheless, I have believed for a while that it is our power, all of our power, which is still too strong for us. It is true that we don’t know it, but is it not precisely what is most properly our own that we know least about? Sometimes I think about how heaven came about, and death: it was as we put ourselves far away from what was most precious to us because there was so much else to do before, and because it was not safe with us when we had so much to do. Now ages have passed since then, and we have got used to lesser things. We no longer recognize what is ours and are horrified by its sheer enormity. Might this not be true?"
"Weltvollendender: wie, was als Regen fällt über die Erde und an die Gewässer, nachlässig niederfällt, zufällig fallend,--unsichtbarer und froh von Gesetz wieder aufstehend aus allem und steigt und schwebt und die Himmel bildet: so erhob sich aus dir der Aufstieg unserer Niederschläge und umwölbte die Welt mit Musik.","Perfecting the world: like what falls as rain over the earth and on the waters, falls carelessly, falling accidentally,--more invisible and glad of the law rising again from everything and rising and floating and forming the heavens: thus rose the ascent of ours from you precipitation and encircled the world with music.","World-consummator: as that which comes down as rain over the earth and upon the waters, falling carelessly, at random,—inevitably rises again, invisible and joyous, out of all things, and ascends and floats and forms the heavens: so our precipitations rose out of you, and vaulted the world with music.","Consummator of the world: just as that which falls as rain upon the earth and the waters, carelessly, as chance would have it, rises once again from all things, even less visible than before, joyous by the law within, and ascends and is suspended and forms the heavens, so too from out of you there came the new arising of all that had fallen in us, and it domed the world with music.","You who have brought the world to perfection: what falls carelessly as rain* over the earth and onto the waters, falling fortuitously—how it arises out of everything again, according to law, more invisible and happy, and rises and floats and forms the heavens: so what has fallen in us has ascended from within you and vaulted the world with music."
"Das Volk, das sich ihn erwünschte, ohne sich einen vorzustellen, machte ihn nur noch freier und unbegrenzter in seinen Möglichkeiten. Aber die Erklärung der Mutter hatte, selbst als bewußter Betrug, noch die Macht, ihn zu verringern; sie hob ihn aus der Fülle seiner Erfindung; sie beschränkte ihn auf ein müdes Nachahmen; sie setzte ihn auf den Einzelnen herab, der er nicht war: sie machte ihn zum Betrüger. Und nun kam, leiser auflösend, diese Marina Mniczek hinzu, die ihn auf ihre Art leugnete, indem sie, wie sich später erwies, nicht an ihn glaubte, sondern an jeden. Ich kann natürlich nicht dafür einstehen, wie weit das alles in jener Geschichte berücksichtigt war. Dies, scheint mir, wäre zu erzählen gewesen.","The people who wanted him without imagining one only made him freer and more unlimited in his possibilities. But the mother's explanation, even as a deliberate fraud, still had the power to lessen it; she lifted him out of the fullness of his invention; she confined him to a weary imitation; she reduced him to the individual he was not: she made him an imposter. And now, more quietly dissolving, came this Marina Mniczek, who in her own way denied him by not believing in him, as it later turned out, but in everyone. Of course, I can't vouch for the extent to which all of that was taken into account in that story. This, it seems to me, should have been told.","The fact that the nation desired him, without imagining anyone in particular, only made him even freer and more unlimited in his possibilities. But the mother’s declaration, even if it was a conscious deception, still had the power to diminish him; it lifted him out of this magnificent self that he had invented; it confined him to a tired imitation; it reduced him to the individual he wasn’t: it made him an impostor. And now there also came, more gently dissolving him, this Marina Mniszech, who in her own way disavowed him, since, as it later turned out, she believed not in him but in anyone. I can’t of course guarantee how far all this was dealt with in the little green book. But it seems to me that it should have been part of the story.","The fact that the people wanted him without having any clear conception of what they wanted merely made him freer and more unbridled in the possibilities before him. But his mother's avowal, even if it was a knowing deception, had the power to diminish him; it set him apart from the opulence of his invention; it limited him to weary imitation; it reduced him to the individual he was not: it made him an impostor. And now, undermining him more subtly, there was this Marina Mniszech as well, who denied him in her own fashion, for, as it subsequently appeared, she believed not in him but in anyone. Of course I cannot vouch for how much of all this was dealt with in that story. These things, it seems to me, should have been included.","The people that wished him for themselves, without imagining any particular individual, only added to the freedom and boundlessness of the possibilities open to him. But the declaration by his mother, even though it was a deliberate deception, yet had the capacity to diminish him; it lifted him out of the fullness of his invention; it restricted him to being a weary imitator; it reduced him to the level of the one person that he was not; it made him into an imposter. And now this Marina Mniszech* came along, undoing him in a gentler fashion, denying him in her own way, as it later transpired, by believing not in him but in everyone. I can’t of course guarantee how far all of this featured in that story. This, though, seems like something that ought to have been told."
"Erinnerst Du Dich an Baudelaires unglaubliches Gedicht 'Une Charogne'? Es kann sein, daß ich es jetzt verstehe. Abgesehen von der letzten Strophe war er im Recht. Was sollte er tun, da ihm das widerfuhr? Es war seine Aufgabe, in diesem Schrecklichen, scheinbar nur Widerwärtigen das Seiende zu sehen, das unter allem Seienden gilt. Auswahl und Ablehnung giebt es nicht.","Do you remember Baudelaire's incredible poem 'Une Charogne'? I may understand now. Aside from the last stanza, he was right. What should he do since this happened to him? It was his task to see in this terrible, apparently only repugnant thing the being that is valid among all beings. There is no such thing as choice and rejection.","Do you remember Baudelaire’s incredible poem “Une Charogne”? Perhaps I understand it now. Except for the last stanza, he was in the right. What should he have done after that happened to him? It was his task to see, in this terrifying and apparently repulsive object, the Being that underlies all individual beings. There is no choice, no refusal.","Do you remember Baudelaire's incredible poem ‘Une Charogne’? It may be that I understand it now. Apart from the last stanza, he was quite right. What was he to do after such an experience? It was his task to see, in these matters that were terrible but only seemingly repellent, the abiding essence of being that lies below all that is. There is no choice, and no refusing.","Do you remember Baudelaire’s amazing poem ‘Une Charogne’? * I may understand it now, perhaps. Apart from the last stanza, he was right. What was he to do when he encountered that? It was his task to see in this horror, in what could apparently only be disgusting, the essence of its being that still obtains amongst all forms of being. Picking and choosing, or rejection, are not possible."
"Aber wie? Ich nahm mich unbeschreiblich zusammen, aber es war nicht auszudrücken, so daß es einer begriff. Gab es Worte für dieses Ereignis, so war ich zu klein, welche zu finden. Und plötzlich ergriff mich die Angst, sie könnten doch, über mein Alter hinaus, auf einmal da sein, diese Worte, und es schien mir fürchterlicher als alles, sie dann sagen zu müssen. Das Wirkliche da unten noch einmal durchzumachen, anders, abgewandelt, von Anfang an; zu hören, wie ich es zugebe, dazu hatte ich keine Kraft mehr.","But how? I pulled myself together indescribably, but I couldn't express it in a way that anyone could understand. If there were words for this event, I was too small to find them. And suddenly I was seized with the fear that, beyond my age, these words might suddenly be there, and it seemed to me more terrible than anything to have to say them then. To go through the real thing down there again, different, modified, from the beginning; I didn't have the strength to hear myself admit it.","But how? I made an indescribable effort to pull myself together, but there was no way it could be expressed so that someone else could understand. If there were words for this occurrence, I was too small to find them. And suddenly the fear seized me that nevertheless, beyond my years, these words would all at once be there, and what seemed to me the most horrible thing of all was that I would then have to say them. To once again live through the reality down there, differently, conjugated, from the beginning; to hear myself admitting it—no, I didn’t have any strength left for that.","But how? I made an indescribable effort to pull myself together, but it could not be expressed so that someone else would understand. If there were words for what had happened, I was too small to find them. And suddenly I was gripped by the fear that they might all at once be there, those words, in spite of my age, and the most terrible thing of all seemed to me that I would then have to utter them. To have to relive that reality down there once more, with a difference, transmuted, from the very beginning; to hear myself admitting it: I did not have the strength left for that.","But how? I made an extraordinary effort to pull myself together, but it couldn’t be expressed in a way that others would understand. If there were words for what had happened, I was too small to find any. And suddenly I was gripped by the fear that they might suddenly be there nonetheless, these words, older than my years, and it seemed more terrible than anything else that I would then have to utter them. To go once more through the reality of what had happened down there, differently, in a modified form, from the very beginning—to hear myself admitting it—that required strength beyond what I had."
"Der König, so wie er sie hatte sich gebärden sehn, erfand selbst den Freibrief für sie. Er redete sie seine lieben Brüder an; nie war ihm jemand so nahegegangen. Es wurde ihnen wörtlich bewilligt, in ihrer Bedeutung unter den Zeitlichen herumzugehen; denn der König wünschte nichts mehr, als daß sie viele anstecken sollten und hineinreißen in ihre starke Aktion, in der Ordnung war. Was ihn selbst betrifft, so sehnte er sich, von ihnen zu lernen. Trug er nicht, ganz wie sie, die Zeichen und Kleider eines Sinnes an sich? Wenn er ihnen zusah, so konnte er glauben, dies müßte sich erlernen lassen: zu kommen und zu gehen, auszusagen und sich abzubiegen, so daß kein Zweifel war. Ungeheuere Hoffnungen überzogen sein Herz. In diesem unruhig beleuchteten, merkwürdig unbestimmten Saal des Dreifaltigkeitshospitals saß er täglich an seinem besten Platz und stand auf vor Erregung und nahm sich zusammen wie ein Schüler. Andere weinten; er aber war innen voll glänzender Tränen und preßte nur die kalten Hände ineinander, um es zu ertragen. Manchmal im","The king, as he had seen her behave, invented the charter for her himself. He addressed them his dear brothers; no one had ever been so close to him. They were literally granted to go about among the temporal in their importance; for the king wanted nothing more than that they should infect many and draw them into their strong action, in which order was in place. As for himself, he longed to learn from them. Did he not, like them, bear the signs and clothes of a mind? Watching them, he could believe that this had to be learned: to come and go, to testify and turn away, so that there was no doubt. Tremendous hopes overwhelmed his heart. In that brightly lit, oddly vague hall of Trinity Hospital, he sat daily in his best place, getting up in excitement and pulling himself together like a schoolboy. Others wept; but he was full of glistening tears inside and only pressed his cold hands together to endure it. Sometimes in","The King, when he had seen them move and gesture, devised the charter for them himself. He addressed them as his “dear brothers”; no one had ever affected him so deeply. The decree stated explicitly that they were permitted to go around among the laity as the characters they represented; for the King desired nothing more than that they might kindle many others with their fervor and sweep them into this powerful and ordered action. As for himself, he longed to learn from them. Didn’t he wear, just as they did, symbols and clothes that had a meaning? When he watched them, he believed it must be possible to learn these things: how to come and go, how to speak out and turn away, in a manner that didn’t leave any doubt. Huge hopes spread over his heart. Every day he would go to this restlessly lighted, strangely indefinite hall in the Hospital of the Trinity and sit in the best seat, sometimes standing up involuntarily, as absorbed and excited as a schoolboy. Others cried; but he was inwardly filled with shining tears and only pressed his cold hands together so that he could endure it. Occasionally at critical moments, when an actor who had finished speaking suddenly stepped out of his wide gaze, the King lifted his face and was afraid: how long now had He been present: Monseigneur Saint Michael, up there, advanced to the edge of the scaffolding, in his mirror-bright silver armor?","Once he had seen their manner of conducting themselves, the King devised their charter himself. He addressed them as his ‘dear brothers’; never had anyone meant so much to him. They were granted express permission to go among the laity as the characters they played; for the King desired nothing more than that they might infect the many, and draw them into their powerful and ordered action. For himself, he longed to learn from them. Did he not wear upon his person, just as they did, the vestments and symbols of an inner meaning? When he watched them, he believed it must be possible to learn these things: how to come and go, how to speak out and how to break off so that there could be no doubt what was meant. Immense hopes flooded his heart. Every day he sat in the best seat, his seat, in that restlessly lighted, strangely indefinite hall of the Hospital of the Trinity, sometimes leaping to his feet in excitement and then controlling himself, like a schoolboy. Others wept; but he was filled up with gleaming tears within, and could only press his cold hands together in order to endure it. Occasionally at critical moments, when an actor who had said his piece suddenly walked out of his wide-eyed gaze, the King would uplift his face and would be startled – how long had He already been there, Monseigneur Saint Michel up there near the edge of the platform, in His silver armour that gave back bright reflections?","The King, having seen how they comported themselves, drafted their licence himself. He addressed them as his dear brothers; never had anyone affected him so deeply. They received permission, in so many words, to go about amongst the worldly in character; for the King desired nothing more than for them to infect many others and draw them into their powerful initiative, where order lay. As far as he was himself concerned, he longed to learn from them. Did he not wear, just as they did, the tokens and costume intended to convey a meaning? When he watched them, he could see how it should be possible to learn these things, to come and to go, to speak out and to turn aside so that there was no doubt as to what was meant. His heart was suffused with tremendous hope. He sat every day in the best seat in that fitfully lit and strangely nondescript hall in the Hospital of the Trinity, and jumped up with excitement and took hold of himself again like a schoolboy. Others wept; but inside he was full of shining tears and merely clasped his cold hands together to help him bear what he was seeing. Sometimes, at critical moments, when an actor who had finished his part suddenly stepped outside his wide gaze, he lifted up his head in alarm: how long had He been there for?"
"Die Schulins waren in dieser Beziehung ein bißchen eigen seit dem Brande. In den engen, überheizten Stuben kam jeden Augenblick ein Geruch auf, und dann untersuchte man ihn, und jeder gab seine Meinung ab. Zoë machte sich am Ofen zu tun, sachlich und gewissenhaft, der Graf ging umher und stand ein wenig in jeder Ecke und wartete; ""hier ist es nicht"", sagte er dann. Die Gräfin war aufgestanden und wußte nicht, wo sie suchen sollte. Mein Vater drehte sich langsam um sich selbst, als hätte er den Geruch hinter sich. Die Marchesin, die sofort angenommen hatte, daß es ein garstiger Geruch sei, hielt ihr Taschentuch vor und sah von einem zum andern, ob es vorüber wäre. ""Hier, hier"", rief Wjera von Zeit zu Zeit, als hätte sie ihn. Und um jedes Wort herum war es merkwürdig still. Was mich angeht, so hatte ich fleißig mitgerochen.","The Schulins have been a bit particular about that since the fire. In the cramped, overheated rooms, an odor would arise every moment, and then it would be examined and everyone gave their opinion. Zoë got to work at the stove, matter-of-factly and conscientiously, the Count walked around and stood a little in every corner and waited; ""It's not here,"" he said then. The Countess had got up and didn't know where to look. My father slowly turned around as if the scent was behind him. The Marchesa, who immediately assumed it was a nasty smell, held out her handkerchief and looked from one to the other to see if it was over. ""Here, here,"" Wjera called from time to time, as if she had him. And around every word there was an odd silence. As for me, I had been busy sniffing along.","The Schulins, in this respect, had grown a little peculiar since the fire. In the small, overheated rooms an odor might rise at any moment, and then everyone would analyze it and give their opinion. Zoë did something at the stove, practical and conscientious; the Count walked around, stopped for a moment at each corner and waited; and then said, “It isn’t here.” The Countess had stood up and didn’t know where she ought to look. My father slowly turned around in a circle, as if he had the smell behind him. The Marchesa, who had immediately assumed that it was an offensive smell, held her handkerchief over her mouth and looked from one person to the next to see if it had gone. “Here, here,” Viera called from time to time, as if she had found it. And around each word there was a strange silence. As for me, I had diligently sniffed along with the others.","Ever since the fire, the Schulins had been a little peculiar in this respect. In the cramped, overheated rooms, an odour might be in evidence at any moment, and would promptly be analysed, with everyone giving an opinion. Zoë, a practical and thorough person, busied herself at the stove. The Count went about, pausing in every corner and waiting. ‘It isn't here,’ he would announce. The Countess had got up without any idea where to look. My father turned slowly on his heel as if the odour were behind him. The marchesa, who had instantly assumed that it was an offensive smell, held her handkerchief over her mouth and looked at everyone in turn to ascertain if it was gone. ‘Here, here,’ Viera called from time to time, as if she had found it. And around each word was a curious silence. As for myself, I had been busily sniffing away along with the others.","In this respect the Schulins had been somewhat peculiar since the fire. In their cramped, over-heated rooms a smell might develop at any moment, and when it did, it was investigated and everyone would give their opinion. Business-like and conscientious, Zoe busied herself with the stove, the Count walked around and stood for a moment in each corner of the room, waiting; ‘It’s not over here,’ he said then. The Countess had stood up and didn’t know where to look. My father rotated slowly as if he had the smell behind him. The Marchesa, who had immediately assumed it was a nasty smell, held her handkerchief to her nose and looked from one person to another to see whether it had gone. ‘Over here, over here,’ Viera called periodically, as if she’d found it. And a strange silence surrounded every contribution. For my part I had assiduously joined in with the smelling."
"Da mußte ich nun zugeben, daß ich keinen Augenblick bei der Sache gewesen sei. ""Ich las nur, damit du mich unterbrichst"", gestand ich und wurde heiß und blätterte zurück nach dem Titel des Buches. Nun wußte ich erst, was es war. ""Warum denn nicht die Antworten?"" fragte ich neugierig.","Now I had to admit that I hadn't paid much attention to it for a moment. ""I was just reading so you'd interrupt me,"" I confessed, getting hot and flipping back to the title of the book. Only then did I know what it was. ""Why not the answers?"" I asked curiously.","I had to admit that I hadn’t been paying the slightest bit of attention to the meaning. “I was just reading so that you’d interrupt me,” I confessed, and grew hot and turned back to the title page. Only then did I know what it was. “And why not the answers?” I asked with curiosity.","I had to admit that my mind had not been on what I was reading for a single second. ‘I was only reading so that you would interrupt me,’ I confessed, and grew hot and turned back to the title page of the book. Only then did I know what it was. ‘ And why not the replies?’ I asked, curious.","Then I had to admit that I hadn’t been paying attention at all. ‘I was only reading so that you’d stop me,’ I confessed, and blushed and leafed back through the book to find the title. Only then did I know what the book was. ‘Why not the replies?’ I asked curiously."
"Was mich angeht, so dachte ich nicht an Furcht. Ich dachte überhaupt nicht; ich ging. Die hohen Türen gaben so spielend nach vor mir und über mir, die Zimmer, durch die ich kam, hielten sich ruhig. Und endlich merkte ich an der Tiefe, die mich anwehte, daß ich in die Galerie getreten sei. Ich fühlte auf der rechten Seite die Fenster mit der Nacht, und links mußten die Bilder sein. Ich hob mein Licht so hoch ich konnte. Ja: da waren die Bilder.","As for me, I didn't think about fear. I didn't think at all; I walked. The high doors gave way so easily in front of me and above me, the rooms through which I came were quiet. And finally I realized from the depth that was blowing against me that I had stepped into the gallery. I felt the windows with the night on the right side, and the pictures must be on the left. I raised my light as high as I could. Yes: there were the pictures.","For my own part, I wasn’t thinking of fear. I wasn’t thinking at all: I was just walking. The high doors yielded so playfully before me and above me; the rooms I walked through kept very quiet. And finally I noticed, from the depth which brushed my face like a wind, that I had entered the gallery. On my right I felt the windows, filled with night, and the pictures had to be on my left. I lifted my candle as high as I could. Yes: there were the pictures.","For myself, I had no thought of fear. I had no thoughts at all; I simply went. The lofty doors yielded so easily before and above me; the rooms I passed through kept quiet. And at length I could tell from the breath of depth upon me that I had entered the gallery. I sensed to my right the windows giving upon the night, and to the left the paintings had to be. I raised my candle as high as I could. Yes, there the paintings were.","For my part I wasn’t thinking of fear. I wasn’t thinking at all. I was just walking. The tall doors yielded so effortlessly before me and above me, the rooms through which I made my way remained quiet. And at last I could tell from a sense of depth wafting towards me that I had entered the gallery. I could feel the windows framing the night to my right, and the paintings had to be on the left. I lifted my candle as high as I could. Yes, there were the paintings."
"""Ja, ja, das giebt es alles noch"", bestand er in befehlendem Tone, ""es giebt alles, Komtesse Abel.""","""Yes, yes, there is still all that,"" he insisted in a commanding tone, ""there is everything, Countess Abel.""","“Yes, yes, such things are still possible,” he insisted in a tone of authority; “all things are possible, Countess Abel.”","‘Yes, yes, these things are still possible,’ he insisted in a commanding tone. ‘All things are possible, Countess Abel.’","‘Yes, yes, such things are still possible,’ he insisted commandingly, ‘everything is possible, Countess Abel.’"
"Dies ganz besonders wäre festzustellen: ob sie schlafen. Aber mit dem Mut ist es noch nicht getan. Denn sie kommen und gehen nicht wie die übrigen Leute, denen zu folgen eine Kleinigkeit wäre. Sie sind da und wieder fort, hingestellt und weggenommen wie Bleisoldaten. Es sind ein wenig abgelegene Stellen, wo man sie findet, aber durchaus nicht versteckte. Die Büsche treten zurück, der Weg wendet sich ein wenig um den Rasenplatz herum: da stehen sie und haben eine Menge durchsichtigen Raumes um sich, als ob sie unter einem Glassturz stünden. Du könntest sie für nachdenkliche Spaziergänger halten, diese unscheinbaren Männer von kleiner, in jeder Beziehung bescheidener Gestalt. Aber du irrst. Siehst du die linke Hand, wie sie nach etwas greift in der schiefen Tasche des alten","This very particular would be to determine: whether they are asleep. But courage is not enough. Because they don't come and go like the rest of the people who would be a trifle to follow. They are there and gone again, placed and taken away like lead soldiers. They are a little out of the way places to find them, but not hidden ones by any means. The bushes recede, the path turns a little around the lawn: there they stand and have a lot of transparent space around them, as if they were standing under a glass dome. You might take them for thoughtful walkers, these unassuming men of short, modest build in every respect. But you are wrong. Do you see the left hand reaching for something in the old man's crooked pocket?","That especially should be ascertained: whether they sleep. But it will take more than courage. For they don’t come and go like other people, whom it would be child’s play to follow. They are here and then gone, put down and snatched away like toy soldiers. The places where they can be found are somewhat out-of-the-way, but by no means hidden. The bushes recede, the path curves slightly around the lawn: there they are, with a large transparent space around them, as if they were standing under a glass dome. You might think they were pausing, absorbed in their thoughts, these inconspicuous men, with such small, in every way unassuming bodies. But you are wrong. Do you see the left hand, how it is grasping for something in the slanted pocket of the old coat?","That in particular needs to be ascertained: whether they sleep. Still, it takes more than courage. For they do not come and go as other people do, whom it would be easy to follow. One moment they're there, the next they are gone, like lead soldiers positioned and then moved somewhere else. They are found in places that are somewhat off the beaten track, but by no means concealed. The bushes recede, the path describes a slight curve around a plot of lawn: there they stand, with a vast transparent space about them, as if they were standing beneath a glass dome. You might take them for people out for a walk, lost in thought, these unprepossessing men of slight build and in every respect modest. But you would be mistaken. Do you see the left hand feeling for something in the slant pocket of that old overcoat, and finding it, and pulling it out, and holding a little something up in the air, awkwardly, attracting attention?","This in particular would be something to find out: whether they sleep. Because they come and go not like ordinary people, whom it would be a trifling matter to follow. They are there, and then they’re gone again, set down and taken away again like lead soldiers. There are a few secluded spots where they can be found, but these are by no means secret. The bushes part, the path bends a little round the lawn: there they are, with a mass of clear space around them as if they were standing underneath a glass dome. You might mistake them for pensive ramblers, these nondescript men, short and in every respect modest of stature. But you would be wrong. Can you see the left hand reaching for something in the crooked pocket of the old coat—finding it and taking it out, and holding the little object awkwardly but saliently in the air?"
"Und aus diesen blau, grün und gelb gewesenen Wänden, die eingerahmt waren von den Bruchbahnen der zerstörten Zwischenmauern, stand die Luft dieser Leben heraus, die zähe, träge, stockige Luft, die kein Wind noch zerstreut hatte. Da standen die Mittage und die Krankheiten und das Ausgeatmete und der jahrealte Rauch und der Schweiß, der unter den Schultern ausbricht und die Kleider schwer macht, und das Fade aus den Munden und der Fuselgeruch gärender Füße. Da stand das Scharfe vom Urin und das Brennen vom Ruß und grauer Kartoffeldunst und der schwere, glatte Gestank von alterndem Schmalze. Der süße, lange Geruch von","And out of these blue, green, and yellow walls, which were framed by the broken lines of the demolished partition walls, the air of these lives rose, the tenacious, sluggish, musty air that no wind had yet dissipated. There stood the noondays and the illnesses and what was exhaled and the year-old smoke and the sweat that breaks out from under the shoulders and makes the clothes heavy, and the staleness from the mouth and the odor of fermenting feet. There was the sharpness of urine and the sting of soot and gray potato vapor and the heavy smooth stench of aging lard. The sweet, long smell of","And from these walls, once blue, green, and yellow, and now framed by the broken tracks of the demolished partitions, the air of these lives issued, the stubborn, sluggish, musty air which no wind had yet scattered. There the noons lingered, and the illnesses, and the exhalations, and the smoke of many years, and the sweat that trickles down from armpits and makes clothing heavy, and the stale breath of mouths, and the oily smell of sweltering feet. There the pungent odor of urine lingered, and the odor of soot, the gray odor of potatoes, and the heavy, sickening stench of rancid grease.","And from these walls that had once been blue, green or yellow, walls framed by the lines that showed where partition walls had now been demolished, there issued the air of those lives, a stale, idle, fuggy air, not yet dispersed by any breeze. There they all hung, the midday mealtimes and the illnesses and the breath exhaled and the smoke of years and the sweat from armpits that makes clothing heavy and the flat reek of mouths and the clammy odour of perspiring feet. There they hung, the acrid tang of urine and the smell of burning soot and the steamy greyness of potatoes and the slick, heavy stink of old lard. The sweet, lingering smell of neglected infants hung there, and the whiff of children frightened of going to school, and the stuffiness of pubescent boys' beds.","And from these once blue, green, and yellow walls, framed by the trusses of the partition walls now demolished, the air of these lives, the tough, languorous air that no wind had yet dispelled, bulged out at you. There lay the midday meals and the illnesses and the exhalations and year-after-year’s-worth of smoke and the sweat that oozes out from the armpits and makes your clothes thick, and stale breath from people’s mouths and the cheap-liquor smell of festering feet. There lay the acridity of urine and the reek of burnt soot and grey steam from potatoes and the heavy, slick stench of rancid lard. The sweet, lingering smell of neglected nursing babies was there, and the anxious smell of children going to school, and the mugginess of the beds of older boys."
"Ich wollte rasch bis ganz ans Ende laufen und von dort zurückgehen und suchen, aber da stieß ich an etwas. Ich drehte mich so jäh herum, daß der kleine Erik zurücksprang und flüsterte: ""Gieb acht mit deinem Licht.""","I wanted to run to the very end and go back and search from there, but I bumped into something. I turned around so suddenly that little Erik jumped back and whispered, ""Be careful with your light.""","I was deciding whether I should quickly run to the end of the gallery and look as I walked back, when I knocked against something. I turned around so abruptly that Erik jumped back, whispering: “Be careful with your light!”","I was intending to walk swiftly to the far end of the gallery and then look as I walked back, but then I bumped into something. I turned around so abruptly that little Erik recoiled with a bound, whispering: ‘Watch out with your candle.’","I wanted to run quickly to the far end and from there walk back and look for her, but I bumped into something. I turned round so abruptly that little Erik leapt back and whispered, ‘Watch out with that candle!’"
