Source,GoogleTranslate,human1,human2
どこへ腰を据えたものかと、草のなかを遠近と徘徊する。椽から見たときは画になると思った景色も、いざとなると存外纏まらない。色もしだいに変ってくる。草原をのそつくうちに、いつしか描く気がなくなった。描かぬとすれば、地位は構わん、どこへでも坐った所がわが住居である。染み込んだ春の日が、深く草の根に籠って、どっかと尻を卸すと、眼に入らぬ陽炎を踏み潰したような心持ちがする。,"I wander around in the grass, wondering where I settled down. The scenery that I thought would be a picture when viewed from the rafters does not come together unexpectedly when it comes to it. The color will gradually change. As I sank through the meadow, I didn't feel like drawing. If I don't draw it, I don't care about my position, and the place where I sit everywhere is my residence. When the soaked spring day goes deep into the grassroots and pulls out my hips, I feel like I've trampled the heat haze that I can't see.","I wander through the grass, looking for a place to settle myself down. The landscape that looked so suitable for painting when viewed from my balcony also seems suddenly to have lost its unity and coherence. Its color too is gradually fading. As I plod stupidly hither and yon in this fashion, all desire to paint deserts me. With the need to paint gone, the selection of a place no longer matters—wherever I choose to sit will become my home. The warmth of the spring sunlight has penetrated to the roots of the grass, and as I plump myself down, I sense that I am inadvertently crushing beneath me an invisible shimmer of heat haze.","I wandered here and there through the grass looking for a suitable place to sit. The scenery, which when seen from the verandah had seemed a good subject for a picture, now appeared to be disappointingly unsettled. The colours too were slowly changing. Suddenly, while I was tramping back and forth across the plateau, the desire to paint deserted me. Since I was no longer seeking a vantage point, where I sat ceased to be of any importance; I could make myself comfortable anywhere. The spring sunshine penetrated to the very roots of the grass, and as I walked about wondering where to sit, I had the feeling that I was trampling unseen summer-colts underfoot."
「針仕事を……」,"""Needlework ...""","“Well, she sews . . .”","'Well, she sews. . .'"
湯のなかに浮いたまま、今度は土左衛門の賛を作って見る。,"While floating in the hot water, I will make a praise for Dozaemon this time.","Still suspended in the water, I next try my hand at composing a eulogy to the drowned figure.","Still floating in the bath, I composed the following eulogy on drowning. Beneath the earth where all is black as night,"
「こんな一筆がきでは、いけません。もっと私の気象の出るように、丁寧にかいて下さい」,"""You can't do this with a single stroke. Please write carefully so that my weather will be better.""","“It’s no good just dashing something off like this. You must put a bit of care into it, and do something that reveals my temperament.”","Is, like your heart, unreadable. When I showed this to O-Nami, she laughed and said, 'A quick sketch like this is no good."
「短刀なんぞ貰うと、ちょっと戦争に出て見たくなりゃしないか」と女がまた妙な事を聞く。久一さんは、,"""If you get a dagger, you might want to go to war for a while,"" she asks again. Mr. Hisaichi","Nami’s next question is equally odd. “Surely you’re inclined to go to war and see what it’s all about, now that you’ve been given a dagger?” “Yes, I guess so,” Kyuichi responds with a light nod.","'Doesn't it make you want to get in and fight somehow, having been given a dagger like that?' was"
こんな所へ美しい女の浮いているところをかいたら、どうだろうと思いながら、元の所へ帰って、また煙草を呑んで、ぼんやり考え込む。温泉場の御那美さんが昨日冗談に云った言葉が、うねりを打って、記憶のうちに寄せてくる。心は大浪にのる一枚の板子のように揺れる。あの顔を種にして、あの椿の下に浮かせて、上から椿を幾輪も落とす。椿が長えに落ちて、女が長えに水に浮いている感じをあらわしたいが、それが画でかけるだろうか。かのラオコーンには――ラオコーンなどはどうでも構わない。原理に背いても、背かなくっても、そう云う心持ちさえ出ればいい。しかし人間を離れないで人間以上の永久と云う感じを出すのは容易な事ではない。第一顔に困る。あの顔を借りるにしても、あの表情では駄目だ。苦痛が勝ってはすべてを打ち壊わしてしまう。と云ってむやみに気楽ではなお困る。一層ほかの顔にしては、どうだろう。あれか、これかと指を折って見るが、どうも思しくない。やはり御那美さんの顔が一番似合うようだ。しかし何だか物足らない。物足らないとまでは気がつくが、どこが物足らないかが、吾ながら不明である。したがって自己の想像でいい加減に作り易える訳に行かない。あれに嫉妒を加えたら、どうだろう。嫉妒では不安の感が多過ぎる。憎悪はどうだろう。憎悪は烈げし過ぎる。怒？怒では全然調和を破る。恨？恨でも春恨とか云う、詩的のものならば格別、ただの恨では余り俗である。いろいろに考えた末、しまいにようやくこれだと気がついた。多くある情緒のうちで、憐れと云う字のあるのを忘れていた。憐れは神の知らぬ情で、しかも神にもっとも近き人間の情である。御那美さんの表情のうちにはこの憐れの念が少しもあらわれておらぬ。そこが物足らぬのである。ある咄嗟の衝動で、この情があの女の眉宇にひらめいた瞬時に、わが画は成就するであろう。しかし――いつそれが見られるか解らない。あの女の顔に普段充満しているものは、人を馬鹿にする微笑と、勝とう、勝とうと焦る八の字のみである。あれだけでは、とても物にならない。,"I wondered what it would be like to find a beautiful woman floating in such a place, but I went back to the original place, swallowed a cigarette again, and thought about it vaguely. The words that Mr. Onami of the hot springs joked yesterday swelled and came to my memory. My heart sways like a piece of board on a large wave. Using that face as a seed, float it under that camellia and drop many camellias from above. I want to show the feeling that the camellia has fallen for a long time and the woman has been floating in the water for a long time. For that Laocoon-I don't care about Laocoon. Whether you violate the principle or not, you just have to have that kind of mind. However, it is not easy to get the feeling of being more permanent than human beings without leaving human beings. I'm having trouble with my first face. Even if you borrow that face, that look is useless. If the pain wins, it will destroy everything. It's still a problem if you don't care about it. How about another face? I fold my finger to see this or that, but I don't think so. After all it seems that Mr. Onami's face looks best. But something isn't enough. I realize that it's not enough, but I'm not sure what's unsatisfactory. Therefore, I cannot easily make it by my own imagination. What if you add jealousy to that? Jealousy is too anxious. How about hatred? Hatred is too intense. Angry? Anger breaks harmony at all. Resentment? Even if it's a grudge, it's called a spring grudge, and if it's poetic, it's exceptional, and if it's just a grudge, it's too popular. After thinking a lot, I finally realized that this was the case. Of the many emotions, I forgot to have the word mercy. Mercy is the emotion that God does not know, and the emotion of human beings that is closest to God. This feeling of mercy does not appear in Minami's expression. That is unsatisfactory. My painting will be fulfilled at the moment when this feeling is inspired by the woman's eyebrows by the urge of a certain humor. But-I don't know when it will be seen. The only thing that usually fills her face is a smile that makes people foolish, and a figure of eight that is impatient to win or win. That alone is not very good.","I wander back and have another cigarette, thinking idly as I puff that this might be a scene for my painting of the beautiful floating woman. Nami’s joking words at the inn yesterday come snaking insidiously back into my memory. My heart rocks like a plank on a high sea. I will use that face, float it on the water beneath that camellia bush, and have the red flowers fall on it. I want to give a sense of the flowers falling eternally over the eternally floating woman—but can I achieve this in a picture? In Lessing’s Laocoön—but no, who cares what Lessing said? It doesn’t matter whether I choose to follow principles , what I’m after is the feeling. Still, remaining within the human realm, while seeking to express a sense of eternity that transcends the human, is no easy matter. The face is the first problem. Even if I borrow her face, that expression of hers won’t do. Suffering would dominate, and that would ruin everything. On the other hand, too great a sense of ease would also destroy the effect. Perhaps I should choose a different face altogether. I count off various possibilities, but none are suitable. Yes, Nami’s face does seem to be the right one. Yet something about it isn’t quite satisfactory. This much I know, but just where the problem lies is unclear to me, and consequently I can’t simply change that face on some fanciful whim. What would happen if I added a touch of jealousy to it? I wonder. No, jealousy has too much anxiety in it. What about hatred, then? No, too fierce. Rage? But that would wreck the harmony completely. Bitterness? No, too vulgar, unless it had a poetic air of romance to it. After pondering this and that possibility, I finally light on the answer: the one emotion that I’ve forgotten to include in my list is pity. Pity is an emotion unknown to the gods, yet of all the human emotions it is closest to them. In Nami’s expression there is not one jot of pity. This is its great lack. When on an instant’s impulse that emotion registers on her face, that will be the moment when my picture is complete. But when might I ever see this happen? The usual expression to be seen on that face is a hovering smile of derision and the intently furrowed brow of someone with a frantic desire to win. This is quite useless for my purpose.","Wondering how it would be to paint a beautiful woman floating in such a pond as this, I walked back down to the water's edge. Here I smoked another cigarette, and fell to musing once more. Suddenly the words which O-Nami at the hotel had said to me jokingly came flooding back into my mind, and I felt as though my heart were a raft that was being pitched and tossed by great waves. Suppose I painted her floating in the water beneath those camellias, with blossom after blossom dropping on her from above. I wanted to create the impression that the camellia blossoms would continue to fall, and the woman remain floating there throughout all eternity, but I was not sure that this would make a good picture. According to Laokoon—but who cares about that? Providing that a painting expresses the desired feeling, it makes not the slightest difference whether or not it conforms to any principles. I knew, however, that it was going to be no easy task to express so non-human a concept as eternity while using a human subject. First and foremost was the problem of the girl's face. I wanted to use O-Nami's face, but her expressions were all wrong. Her look of suffering would be so overpowering that it would destroy the whole effect, while her outbursts of immoderate gaiety would be even worse. Thinking that perhaps I ought to use someone else's face, I ran through all the women I knew counting them off on my fingers, but none of them was satisfactory. O -Nami was the most suitable after all, yet there was something lacking. That much I realised, but since I could not put my finger on the deficiency, it was impossible to make the appropriate alteration to her expression as I pictured it in my mind. If I added jealousy, the feeling of uneasiness would be too strong. What about hatred? No, that was too violent. Anger? No, that would completely shatter the harmony. I dismissed bitterness because, with the exception of the poetic bitterness of love, I consider it too vulgar. Having thought over various other possibilities, the answer suddenly dawned on me. I had forgotten that there exists among the many emotions one called compassion. It is unknown to the gods, and yet it is the very emotion that can elevate man to near-deity. There was not a trace of compassion in O-Nami's expression; that was what was missing. The instant I saw a flicker of this emotion pass across her features roused by some momentary impulse, I would be able to complete my picture; but when or even if that time would come I had no way of knowing. Her usual expression was only a faint mocking smile accompanied by a frown which showed a burning determination to win at all costs. This by itself was useless to me."
「全くです。画工だから、小説なんか初からしまいまで読む必要はないんです。けれども、どこを読んでも面白いのです。あなたと話をするのも面白い。ここへ逗留しているうちは毎日話をしたいくらいです。何ならあなたに惚れ込んでもいい。そうなるとなお面白い。しかしいくら惚れてもあなたと夫婦になる必要はないんです。惚れて夫婦になる必要があるうちは、小説を初からしまいまで読む必要があるんです」,"""It's totally. I'm a painter, so I don't have to read a novel from start to finish. But it's interesting to read anywhere. It's also interesting to talk to you. While I'm here, I talk every day. I want to do it. I don't mind if I fall in love with you. It's still interesting. But no matter how much I fall in love, I don't have to be married to you. I need it. ""","“Absolutely. It’s because I’m an artist that I don’t need to read a novel from cover to cover. On the other hand, wherever I choose to dip in is interesting for me. Talking to you is interesting too. In fact, it’s so interesting that I’d like to talk to you every day while I’m staying here. Come to think of it , I wouldn’t mind falling in love with you. That would make it even more interesting. But we wouldn’t need to marry, no matter how in love with you I was. A world where falling in love requires marrying is a world where novels require reading from beginning to end.”","'Exactly. And because I am an artist I find any passage of a novel interesting even when it is out of context. I find it interesting talking to you— so much so in fact that I'd like to talk to you every day while I'm here. I'll even fall in love with you if you like; that would be particularly interesting. But however deeply I were to fall in love with you it would not mean that we had to get married. If you think that marriage is the logical conclusion to falling in love, then it becomes necessary to read novels through from beginning to end.'"
「困るよう」と源さんが馬の鼻を撫でる。,"""I'm in trouble,"" Gen-san strokes the horse's nose.","“A shame it is,” Gen agrees, stroking his horse’s nose.","'Yes, it's a shame all right,' agreed Gen stroking his horse's nose."
と書いて見せる。女は笑いながら、,And show it. The woman is laughing,She laughs.,"But once again 'tis for pretence and not spring's passion it unwinds. The maker's name, though woven in the silk,"
「それじゃ、昨夕、わたしが来る時までここにいたのだね」,"""Then you were here until I came last evening.""",“So she would have been here until I arrived last night?”,'Then she must have been in here until I arrived last night?'
「いい色合じゃのう。端渓かい」,"""It's a nice color.",“That’s a lovely color.,"'It's a lovely colour, isn't it?'"
「へえ、どこにいるんですい」,"""Well, where are you?""",“That so? Where’re you based?”,'Ah. Whereabouts are you stopping' '
「なあにどこにいても、呑気にしなくっちゃ、生きている甲斐はありませんよ。私なんぞは、今のようなところを人に見られても恥かしくも何とも思いません」,"""No matter where you are, it's not worth living if you don't care. I don't feel embarrassed to see what it's like now.""","No matter what place you’re in, being alive has no point unless you’re nonchalant. Look at me, I’m not at all embarrassed to have been seen as you saw me back there.” “There’s no need to be embarrassed, surely.”","'You should be happy-go-lucky wherever you are. If you're not, life isn't worth living. Take me for instance: I'm not at all ashamed that you were watching me just now.'"
「それだ！それだ！それが出れば画になりますよ」と余は那美さんの肩を叩きながら小声に云った。余が胸中の画面はこの咄嗟の際に成就したのである。,"""That's it! That's it! If it comes out, it will be a picture,"" I whispered while tapping Nami's shoulder. The screen in my heart was fulfilled at the time of this humor.","“That’s it! That’s it! That’s what I need for the picture!” I murmur, patting her on the shoulder. At last, with this moment, the canvas within my own heart has found its full and final form.","'That's it! That's it! Now that you can express that feeling, you are worth painting,' I whispered, patting her on the shoulder. It was at that very moment that the picture in my mind received its final touch."
「両方ともですか」,"""Are you both?""",“Both of them?”,'What both of them?'
「知りません」,"""I do not know""",“I don’t know.”,'I don't know.'
「妙な理窟だ事。しまいまで読んだっていいじゃありませんか」,"""It's a strange cave. You can read it to the end.""",“What a funny reason! Why shouldn’t you read to the end?”,'That seems a peculiar reason. What's wrong with reading to the end?'
十三,Thirteen,CHAPTER 13,1 Fujimura was one of Sōseki's pupils who in 1903 at the age of eighteen committed suicide by drowning himself.
されど一事に即し、一物に化するのみが詩人の感興とは云わぬ。ある時は一弁の花に化し、あるときは一双の蝶に化し、あるはウォーヅウォースのごとく、一団の水仙に化して、心を沢風の裏に撩乱せしむる事もあろうが、何とも知れぬ四辺の風光にわが心を奪われて、わが心を奪えるは那物ぞとも明瞭に意識せぬ場合がある。ある人は天地の耿気に触るると云うだろう。ある人は無絃の琴を霊台に聴くと云うだろう。またある人は知りがたく、解しがたき故に無限の域に儃佪して、縹緲のちまたに彷徨すると形容するかも知れぬ。何と云うも皆その人の自由である。わが、唐木の机に憑りてぽかんとした心裡の状態は正にこれである。,"However, it is not the poet's excitement to just make one thing in line with one thing. Sometimes it turns into a petal flower, sometimes it turns into a pair of butterflies, and sometimes it turns into a group of daffodils, like Warsworth, which may disturb your heart behind the wind. There are times when my heart is fascinated by the unknown winds of the four sides, and I am not clearly aware of the fact that my heart is captivated. Some would say that it touches the heavens and the earth. Some would say that they listen to the unstringed koto on the sacred table. Others may describe it as wandering around infinitely after being slaughtered because it is difficult to know and understand. After all, everyone is free. This is exactly the state of my heart that was possessed by Karaki's desk.","Yet the joys of the poet do not lie simply in immersing oneself in some moment, and becoming one with some particular object. At times one may become the petal of a flower or a pair of butterflies, or again like Wordsworth one may let one’s heart be tossed in the blessed breeze as a crowd of daffodils. But there are also times when the ineffable beauty around one, some presence one can scarcely grasp, mysteriously masters the heart. One person will speak of being brushed by the shimmering winds of heaven and earth. Another will say he hears in his soul the harmonies of nature’s ethereal harp. Yet another may describe lingering in some incomprehensible and inexplicable realm without boundary or limit, or wandering in the misty far reaches of the world. People may describe it as they will. Into just such a state of mind have I fallen as I sit here at my desk, spellbound and with a vacant gaze.","I do not say that pleasure for the poet lies in devoting himself exclusively to one subject, or being transformed into just one thing. Sometimes he will become a solitary petal; sometimes a pair of butterflies. He may even, like Wordsworth, become a host of daffodils: his heart brushed and set dancing by a gently rustling breeze. There are times, however, when he finds himself absorbed into his natural surroundings, without being aware of precisely what it is that has captured his heart. One man might explain the way he felt by saying that he had been mesmerized by the brilliance of Nature; another that it was as if he could hear the notes of an ethereal harp coming from somewhere deep within his soul. Yet another might describe his condition by saying that he seemed to be wandering on and on through a vast expanse, but getting nowhere because he was unfamiliar with the ground and everything there was incomprehensible to him. Everyone is at liberty to describe this condition any way that seems best to him. I was in just such a state of mind as, with my elbows resting on the ebony desk, I sat there gazing vacantly into space."
余は、やはり女だなと思った。多少試験してやる気になる。,I thought I was a woman. I feel motivated to test a little.,"There speaks a woman, I think to myself. I decide to test her a little.","'Yes, she's a woman all right,' I thought, and decided to test her a little."
ただ、物は見様でどうでもなる。レオナルド・ダ・ヴィンチが弟子に告げた言に、あの鐘の音を聞け、鐘は一つだが、音はどうとも聞かれるとある。一人の男、一人の女も見様次第でいかようとも見立てがつく。どうせ非人情をしに出掛けた旅だから、そのつもりで人間を見たら、浮世小路の何軒目に狭苦しく暮した時とは違うだろう。よし全く人情を離れる事が出来んでも、せめて御能拝見の時くらいは淡い心持ちにはなれそうなものだ。能にも人情はある。七騎落でも、墨田川でも泣かぬとは保証が出来ん。しかしあれは情三分芸七分で見せるわざだ。我らが能から享けるありがた味は下界の人情に写す手際から出てくるのではない。の上へ芸術という着物を何枚も着せて、世の中にあるまじき悠長な振舞をするからである。,"However, things don't matter what they look like. Leonardo da Vinci told his disciples that he could hear the sound of that bell, one bell, but no sound. One man and one woman can be thought of as if they were different. Anyway, it's a trip to go out for inhumanity, so if you look at human beings with that intention, it will be different from when you lived cramped at what house in Ukiyokoji. Even if I can get away from humanity at all, it seems that I will be able to have a faint feeling at least when I see Noh. Noh also has humanity. There is no guarantee that you will not cry in the Seven Horses or in the Sumida River. However, that is a move to show in seven minutes of emotional art. The grateful taste that we can enjoy from Noh does not come from the skill of copying it to the humanity of the lower world. This is because he wears many kimonos called art on top of it and behaves in a relaxed manner in the world.","Nevertheless, how a thing looks depends on how you see it. “Listen to the bell,” Leonardo da Vinci told his pupils. “It is a single sound, but you all hear it variously.” A man or a woman too will appear very different depending on your point of view. Since I’ve come here to devote myself to the unhuman, this is the perspective on humans that I will take, and it is bound to be different from the view I would have from the midst of a life lived deep in the cramped little streets of the crowded world. Very well, granted that I can’t altogether escape the realm of human feelings ; at least I can probably maintain the light detachment experienced by the viewer of some classic Noh drama. The Noh drama, after all, has its human feelings. There is no guarantee you won’t weep at a play like Shichikiochi or Sumidagawa.5 But what we experience in these plays is the effect of three parts human feeling to seven parts art. The pleasure we gain from a Noh play springs not from any skill at presenting the raw human feelings of the everyday world but from clothing feeling “as it is” in layer upon layer of art, and in a kind of slowed serenity of deportment not to be found in the real world.","The same object may appear entirely different, just depending upon where you stand. Leonardo da Vinci once said to a pupil: 'Listen to that bell ringing. There is only one bell, but it may be heard in an infinite number of ways.' Since our judgment of people is purely subjective, opinions about the same person, man or woman, may differ vastly. Anyway, since my object on coming on this journey was to rise above emotions, and to view things dispassionately, I am sure that people appear different to me now than they did when I lived right on top of them, in a cramped back street of that unstable and wretched city— the world of men. Even if I cannot be completely objective, then at least my feelings should be no more intense than if I were watching a Noh1 play. At times even the Noh can be sentimental. Can anyone guarantee that he will not be moved to tears by Shichikiochi2 or Sumidagawa2? The Noh, however, is three-tenths real emotion, and seven-tenths technique. Its greatness and charm do not lie in a skilful representation of emotions and human relationships exactly as they actually are, but rather in the fact that it takes plain reality, and clothing it as it were with layer after layer of art, produces a leisurely, almost lethargic pattern of behaviour, which is to be found nowhere in real life."
「小説なんか読んだって、読まなくったって……」,"""I read a novel, but I didn't read it ...""",“Whether I read a novel or not is neither here nor there to me.”,"'I don't really mind whether I read them or not,' she said in a voice which suggested that in her eyes novels had no claim to existence."
和尚は虎の皮の上へ坐った。虎の皮の尻尾が余の膝の傍を通り越して、頭は老人の臀の下に敷かれている。老人は頭の毛をことごとく抜いて、頰と顎へ移植したように、白い髯をむしゃむしゃと生やして、茶托へ載せた茶碗を丁寧に机の上へならべる。,"Osho sat on the tiger's skin. The tail of the tiger's skin passes by the side of my knees, and the head is laid under the buttocks of an old man. The old man pulls out all the hair on his head, grows a white skull munching like a transplant on his cheeks and chin, and carefully arranges the bowls on the cup on the desk.","The abbot is seated on a tiger skin, whose tail spreads past my knees while the head lies beneath the old gentleman. All the gentleman’s hair seems to have been removed and transplanted onto his face, so that his cheeks and chin are smothered in a thick tangle of white beard. He is carefully arranging the teacups on their little saucers on the table before him.","The abbot was seated on a tiger skin whose tail stretched out near my knees and whose head was underneath our host. Mr Shioda was completely bald, but had a bushy white beard, giving the impression that the hair had been transplanted from his head to his face. He now placed the teacups on their saucers and carefully arranged them on the low table. Turning to the abbot he said: 'How are you?"
暮れんとする春の色の、嬋媛として、しばらくは冥邈の戸口をまぼろしに彩どる中に、眼も醒むるほどの帯地は金襴か。あざやかなる織物は往きつ、戻りつ蒼然たる夕べのなかにつつまれて、幽闃のあなた、遼遠のかしこへ一分ごとに消えて去る。燦めき渡る春の星の、暁近くに、紫深き空の底に陥いる趣である。,"The brocade is a brocade that will awaken your eyes while the doorway of Meibu is dimly colored for a while as a brocade with the color of the dark spring. The brilliant textiles are wrapped in the lush evenings that go back and forth, and disappear every minute to you, the ghost of Liaoyuan. Near the dawn of the brilliant spring stars, it is like falling into the bottom of the deep purple sky.","Is it perhaps gold brocade that makes the obi at her waist so startle the eye as this spectral shape, this hue of the dying spring, for an instant entrancingly brightens the doorway’s dark depths? Moment by moment the gaudy brocade comes and goes, swallowed now into the blue depths of evening, into unpeopled remoteness, now returning hither through those far reaches of space. The sight is redolent of the twinkling stars of spring that sink at dawn into depths of violet sky.","The colours of that late spring day were beginning to deepen, and gave an unreal, dream-like tint to the world as it lingered for a moment on the threshold of the long dark night. Against this background the woman's strikingly beautiful obi, which looked to me to be made of gold brocade, stood out in vivid relief. Every few seconds, however, enveloped by the dusky shades of evening, the bright material would vanish into the void; only to appear a moment later in another place. It was just like looking at a galaxy of brilliant stars which, with the approach of dawn, fall back one by one into the purple depths of the heavens."
「行って御覧なさい」,"""Go and see""",“I’d like to go there sometime. . . .” “Please do.”,"'Yes, you must go and see it.'"
「閑静でいいね」,"""Like quiet""","“It’s lovely and quiet here, isn’t it?”","'It's nice and peaceful here, isn't it?' 'Yes."
「わしらのかく画はそれで沢山じゃ。気象さえあらわれておれば……」,"""That's a lot of my paintings. As long as the weather appears ...""",“That’s all our sort of painting requires. It only needs to reveal the painter’s nature.”,'That's quite sufficient for a priest. Providing that it expresses his mood. . .'
「女が云うんですか、男が云うんですか」,"""Are you saying a woman or a man?""","“Does the woman say this, or the man?”","'Who says that, the man or the woman?'"
